ts_event,MNQ OR15|close|both,MNQ OR15|close|trend,MNQ OR15|or_stop|both,MNQ OR15|or_stop|trend,MNQ OR15|or_stop_2r|both,MNQ OR15|or_stop_2r|trend,MNQ OR30|close|both,MNQ OR30|close|trend,MNQ OR30|or_stop|both,MNQ OR30|or_stop|trend,MNQ OR30|or_stop_2r|both,MNQ OR30|or_stop_2r|trend,MNQ OR60|close|both,MNQ OR60|close|trend,MNQ OR60|or_stop|both,MNQ OR60|or_stop|trend,MNQ OR60|or_stop_2r|both,MNQ OR60|or_stop_2r|trend,MES OR15|close|both,MES OR15|close|trend,MES OR15|or_stop|both,MES OR15|or_stop|trend,MES OR15|or_stop_2r|both,MES OR15|or_stop_2r|trend,MES OR30|close|both,MES OR30|close|trend,MES OR30|or_stop|both,MES OR30|or_stop|trend,MES OR30|or_stop_2r|both,MES OR30|or_stop_2r|trend,MES OR60|close|both,MES OR60|close|trend,MES OR60|or_stop|both,MES OR60|or_stop|trend,MES OR60|or_stop_2r|both,MES OR60|or_stop_2r|trend,MGC OR15|close|both,MGC OR15|close|trend,MGC OR15|or_stop|both,MGC OR15|or_stop|trend,MGC OR15|or_stop_2r|both,MGC OR15|or_stop_2r|trend,MGC OR30|close|both,MGC OR30|close|trend,MGC OR30|or_stop|both,MGC OR30|or_stop|trend,MGC OR30|or_stop_2r|both,MGC OR30|or_stop_2r|trend,MGC OR60|close|both,MGC OR60|close|trend,MGC OR60|or_stop|both,MGC OR60|or_stop|trend,MGC OR60|or_stop_2r|both,MGC OR60|or_stop_2r|trend
2019-10-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0040944,0.00010559999999999999,-0.0036743999999999727,0.00010559999999999999,-0.0036743999999999727,0.00010559999999999999,-0.0040944,0.00010559999999999999,-0.0036743999999999727,0.00010559999999999999,-0.0036743999999999727,0.00010559999999999999,0.00010559999999999999,0.00010559999999999999,0.00010559999999999999,0.00010559999999999999,0.00010559999999999999,0.00010559999999999999
2019-10-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,-0.006262000000000024,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000838,0.000838,0.000838,0.000838,0.000838,0.000838,-0.00046200000000006826,-0.00046200000000006826,-0.00046200000000006826,-0.00046200000000006826,-0.00046200000000006826,-0.00046200000000006826,-0.0011120000000000455,-0.0011120000000000455,-0.0011120000000000455,-0.0011120000000000455,-0.0011120000000000455,-0.0011120000000000455
2019-10-07 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004162,-0.004162,-0.0018120000000000909,-0.0018120000000000909,-0.0018120000000000909,-0.0018120000000000909,-0.0048619999999999315,-0.0048619999999999315,-0.0025120000000000225,-0.0025120000000000225,-0.0025120000000000225,-0.0025120000000000225,-0.005511999999999909,-0.005511999999999909,-0.003162,-0.003162,-0.003162,-0.003162
2019-10-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00011199999999993182,0.0,-0.0014119999999999998,0.0,0.0023380000000000002,0.0,-0.0005119999999999091,0.0,-0.0018119999999999773,0.0,0.0031379999999999546,0.0,-0.0021119999999999316,0.0,-0.003412,0.0,-0.003412,0.0
2019-10-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017119999999999544,0.0,-0.0024619999999999542,0.0,-0.0024619999999999542,0.0,-0.0017119999999999544,0.0,-0.0024619999999999542,0.0,-0.0024619999999999542,0.0,-0.0017119999999999544,0.0,-0.0026119999999999317,0.0,-0.0026119999999999317,0.0
2019-10-10 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001380000000000682,0.0,0.0001380000000000682,0.0,0.0001380000000000682,0.0,-0.0009619999999999545,0.0,-0.0009619999999999545,0.0,-0.0009619999999999545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028344000000000546,0.0,-0.0030144000000000273,0.0,-0.0030144000000000273,0.0,-0.004814400000000028,0.0,-0.0049944,0.0,-0.0049944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020855999999999726,0.0,0.0020855999999999726,0.0,0.004245600000000054,0.0,0.0020855999999999726,0.0,0.0020855999999999726,0.0,0.004365599999999945,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0
2019-10-16 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0043944,-7.439999999997272e-05,-0.004034400000000054,-7.439999999997272e-05,-0.004034400000000054,-7.439999999997272e-05,-0.0043944,-7.439999999997272e-05,-0.004034400000000054,-7.439999999997272e-05,-0.004034400000000054,-7.439999999997272e-05,-7.439999999997272e-05,-7.439999999997272e-05,-7.439999999997272e-05,-7.439999999997272e-05,-7.439999999997272e-05,-7.439999999997272e-05
2019-10-17 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009743999999999727,-0.0019944,-0.002534399999999918,-0.0019944,-0.002534399999999918,-0.0019944,-0.0009743999999999727,-0.0019944,-0.002534399999999918,-0.0019944,-0.002534399999999918,-0.0019944,-0.0019944,-0.0019944,-0.0019944,-0.0019944,-0.0019944,-0.0019944
2019-10-18 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,-0.0005544000000000818,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272,0.0032256000000000272
2019-10-22 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0018367999999999683,-0.0027468000000000956,-0.0027468000000000956,-0.0027468000000000956,-0.0027468000000000956,-0.0027468000000000956,-0.0027468000000000956
2019-10-23 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028344000000000546,-0.00037439999999997267,-0.0028344000000000546,-0.00037439999999997267,-0.0028344000000000546,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267,-0.00037439999999997267
2019-10-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022560000000002728,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0,0.00022560000000002728,0.0,-7.439999999997272e-05,0.0,-7.439999999997272e-05,0.0,-7.439999999997272e-05,0.0
2019-10-25 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038256000000000275,0.0038256000000000275,0.0038256000000000275,0.0038256000000000275,0.004365599999999945,0.004365599999999945,0.0038256000000000275,0.0038256000000000275,0.0038256000000000275,0.0038256000000000275,0.004365599999999945,0.004365599999999945,0.0022056,0.0022056,0.0022056,0.0022056,0.0022056,0.0022056
2019-10-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013467999999999365,-0.0013467999999999365,-0.0013467999999999365,-0.0013467999999999365,-0.0013467999999999365,-0.0013467999999999365,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363,-0.0020467999999999363
2019-10-29 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005432000000000955,0.0,-0.0021867999999999684,0.0,-0.0021867999999999684,0.0,0.0005432000000000955,0.0,0.0005432000000000955,0.0,0.0005432000000000955,0.0,-0.0002967999999999363,0.0,-0.0002967999999999363,0.0,-0.0002967999999999363,0.0
2019-10-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013831999999999681,-0.003936799999999969,-0.0021867999999999684,-0.0020468000000000955,-0.0021867999999999684,0.0034132000000001907,0.0013831999999999681,-0.003936799999999969,-0.0021867999999999684,-0.0020468000000000955,-0.0021867999999999684,0.0034132000000001907,-0.003936799999999969,-0.003936799999999969,-0.0037968000000000958,-0.0037968000000000958,-0.0037968000000000958,-0.0037968000000000958
2019-10-31 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022079999999992722,0.0,0.00022079999999992722,0.0,0.00022079999999992722,0.0,-0.0014168000000000318,0.0,-0.0014168000000000318,0.0,-0.0014168000000000318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
