ts_event,MNQ EWMAC16,MNQ EWMAC32,MNQ EWMAC64,MNQ ON18-06,MES EWMAC16,MES EWMAC32,MES EWMAC64,MES ON18-06,MGC EWMAC16,MGC EWMAC32,MGC EWMAC64,MGC ON18-06,MCL EWMAC16,MCL EWMAC32,MCL EWMAC64,MCL ON18-06,TREND MNQ,TREND MES,TREND MGC,TREND MCL,COMBO MNQ,COMBO MES,COMBO MGC,COMBO MCL,BOOK trend4,BOOK full4
2017-04-19 00:00:00-04:00,,,,,,,,,-0.012626177777777836,-0.007774400000000037,-0.0038814222222222404,-0.008123999999999864,,,,,,,-0.008744755555555598,,,,-0.01003664967188818,,-0.0035766270983360114,-0.004048163659225323
2017-04-20 00:00:00-04:00,,,,,,,,,0.003635022222222095,0.002336799999999918,0.0010385777777777415,-0.0004715999999999591,,,,,,,0.0025964444444443536,,,,0.0012642497086350131,,0.001061952332495319,0.0005099201321151266
2017-04-21 00:00:00-04:00,,,,,,,,,0.0034719111111111115,0.0022352444444444443,0.0009870222222222221,-0.0009240000000000456,,,,,,,0.002484888888888889,,,,0.0009287048414997473,,0.0010163258286514096,0.0003745820878889571
2017-04-24 00:00:00-04:00,,,,,,,,,-0.007697244444444372,-0.004815111111111066,-0.002401777777777755,-0.010366400000000052,,,,,,,-0.005295466666666616,,,,-0.009318569376588511,,-0.002165859235059149,-0.003758534485061766
2017-04-25 00:00:00-04:00,,,,,,,,,-0.021256044444444448,-0.01375391111111111,-0.006251777777777778,-0.005724,,,,,,,-0.015004266666666667,,,,-0.012332999322543102,,-0.006136782944900757,-0.004974369067260371
2017-04-26 00:00:00-04:00,,,,,,,,,0.008291422222222377,0.005375244444444544,0.002448222222222268,-0.0005239999999999546,,,,,,,0.005864888888888998,,,,0.003177746606008859,,0.002398754361453095,0.0012817064208889121
2017-04-27 00:00:00-04:00,,,,,,,,,-0.007144977777777968,-0.005103555555555692,-0.002551777777777846,-0.005024000000000182,,,,,,,-0.005613911111111261,,,,-0.006329393221170342,,-0.002296103816749221,-0.0025528857198886946
2017-04-28 00:00:00-04:00,,,,,,,,,0.00545502222222235,0.003896444444444535,0.0019482222222222676,0.002176000000000091,,,,,,,0.004286088888888989,,,,0.003844843332561124,,0.0017530211757763958,0.0015507719770157715
2017-05-01 00:00:00-04:00,,,,,,,,,-0.01694497777777765,-0.012103555555555465,-0.006051777777777732,-0.006023999999999954,,,,,,,-0.01331391111111101,,,,-0.011505759187103452,,-0.005445423255380074,-0.004640711565682016
2017-05-02 00:00:00-04:00,,,,,,,,,0.0009533333333333971,0.00069644444444449,0.000348222222222245,-0.0007416000000001228,,,,,,,0.0007552444444444944,,,,8.118234235162576e-06,,0.0003088968843905303,3.274393535914e-06
2017-05-03 00:00:00-04:00,,,,,,,,,-0.023044266666666723,-0.019203555555555602,-0.009601777777777801,-0.0035239999999999543,,,,,,,-0.019203555555555602,,,,-0.013522545409958417,,-0.007854302701550745,-0.005454158379378746
2017-05-04 00:00:00-04:00,,,,,,,,,-0.01240764444444439,-0.010325244444444399,-0.005151777777777755,-0.0029016000000000003,,,,,,,-0.010325244444444399,,,,-0.007869768668841056,,-0.004223051043831822,-0.003174177895333373
2017-05-05 00:00:00-04:00,,,,,,,,,-0.0002645333333334789,-0.00025368888888903444,-0.00016262222222231319,0.0056484000000000005,,,,,,,-0.00025368888888903444,,,,0.003209769999034199,,-0.00010375939599258765,0.0012946226768237358
2017-05-08 00:00:00-04:00,,,,,,,,,0.0010670222222221948,0.0012575111111110793,0.0007185777777777596,0.0076283999999998365,,,,,,,0.0012466666666666347,,,,0.005280527935485317,,0.0005098898138735702,0.002129838341357018
2017-05-09 00:00:00-04:00,,,,,,,,,-0.002562622222222177,-0.003572488888888825,-0.0020414222222221857,-0.0010115999999998771,,,,,,,-0.0030621333333332784,,,,-0.0024238085725234652,,-0.0012524202636813374,-0.0009776144531268057
