date,side,entry,exit,why,or_width,ann_vol,or_hi,or_lo,stop,target,entry_ts,exit_ts,sig_ts,pts,contracts,gross_$,cost_$,net_$,R_pts,R_mult,R_$,dow,year,month,cross,dir,bucket,ehour
2023-12-06 00:00:00-05:00,-1,15920.75,15815.0,close,102.5,0.1479130534121666,16039.0,15936.5,16039.0,15684.25,2023-12-06 10:05:00-05:00,2023-12-06 15:55:00-05:00,2023-12-06 10:00:00-05:00,105.75,3.0,634.5,6.720000000000001,627.78,118.25,0.8942917547568711,709.5,2,2023,12,5,short,normal 3-5,10:00
2023-12-07 00:00:00-05:00,1,15993.5,16035.25,close,75.0,0.13874970757212285,15982.0,15907.0,15907.0,16166.5,2023-12-07 10:25:00-05:00,2023-12-07 15:55:00-05:00,2023-12-07 10:20:00-05:00,41.75,3.0,250.5,6.720000000000001,243.78,86.5,0.48265895953757226,519.0,3,2023,12,3,long,normal 3-5,10:00
2023-12-08 00:00:00-05:00,1,16044.75,16098.5,close,77.25,0.13756006392432452,16024.0,15946.75,15946.75,16240.75,2023-12-08 10:05:00-05:00,2023-12-08 15:55:00-05:00,2023-12-08 10:00:00-05:00,53.75,3.0,322.5,6.720000000000001,315.78,98.0,0.548469387755102,588.0,4,2023,12,5,long,normal 3-5,10:00
2023-12-11 00:00:00-05:00,1,16150.25,16234.25,close,78.25,0.13227122243852357,16146.75,16068.5,16068.5,16313.75,2023-12-11 09:55:00-05:00,2023-12-11 15:55:00-05:00,2023-12-11 09:50:00-05:00,84.0,3.0,504.0,6.720000000000001,497.28,81.75,1.0275229357798166,490.5,0,2023,12,7,long,busy 6-9,09:00
2023-12-12 00:00:00-05:00,1,16255.5,16365.0,close,52.5,0.13422083274501556,16237.5,16185.0,16185.0,16396.5,2023-12-12 10:00:00-05:00,2023-12-12 15:55:00-05:00,2023-12-12 09:55:00-05:00,109.5,3.0,657.0,6.720000000000001,650.28,70.5,1.553191489361702,423.0,1,2023,12,1,long,calm 0-2,10:00
2023-12-13 00:00:00-05:00,-1,16393.25,16445.75,stop,50.25,0.1334849618301197,16445.75,16395.5,16445.75,16288.25,2023-12-13 11:25:00-05:00,2023-12-13 14:00:00-05:00,2023-12-13 11:20:00-05:00,-52.5,3.0,-315.0,6.720000000000001,-321.72,52.5,-1.0,315.0,2,2023,12,8,short,busy 6-9,11:00
2023-12-14 00:00:00-05:00,-1,16593.25,16477.75,target,51.5,0.1349753802727019,16651.0,16599.5,16651.0,16477.75,2023-12-14 10:20:00-05:00,2023-12-14 13:25:00-05:00,2023-12-14 10:15:00-05:00,115.5,3.0,693.0,6.720000000000001,686.28,57.75,2.0,346.5,3,2023,12,7,short,busy 6-9,10:00
2023-12-18 00:00:00-05:00,1,16878.75,16972.25,target,46.25,0.1172513505482059,16878.25,16832.0,16832.0,16972.25,2023-12-18 10:00:00-05:00,2023-12-18 14:20:00-05:00,2023-12-18 09:55:00-05:00,93.5,3.0,561.0,6.720000000000001,554.28,46.75,2.0,280.5,0,2023,12,5,long,normal 3-5,10:00
2023-12-19 00:00:00-05:00,1,16997.5,17021.0,close,50.75,0.12938481410990477,16995.25,16944.5,16944.5,17103.5,2023-12-19 10:35:00-05:00,2023-12-19 15:55:00-05:00,2023-12-19 10:30:00-05:00,23.5,3.0,141.0,6.720000000000001,134.28,53.0,0.44339622641509435,318.0,1,2023,12,17,long,chop 10+,10:00
2023-12-20 00:00:00-05:00,1,17026.25,16970.75,stop,49.75,0.11483699771370404,17020.5,16970.75,16970.75,17137.25,2023-12-20 10:05:00-05:00,2023-12-20 14:35:00-05:00,2023-12-20 10:00:00-05:00,-55.5,3.0,-333.0,6.720000000000001,-339.72,55.5,-1.0,333.0,2,2023,12,3,long,normal 3-5,10:00
2023-12-21 00:00:00-05:00,-1,16893.25,16958.75,stop,58.0,0.12512193962695714,16958.75,16900.75,16958.75,16762.25,2023-12-21 10:00:00-05:00,2023-12-21 15:50:00-05:00,2023-12-21 09:55:00-05:00,-65.5,3.0,-393.0,6.720000000000001,-399.72,65.5,-1.0,393.0,3,2023,12,10,short,chop 10+,10:00
2023-12-22 00:00:00-05:00,-1,16987.75,16980.25,close,45.75,0.12706874974674576,17035.0,16989.25,17035.0,16893.25,2023-12-22 11:05:00-05:00,2023-12-22 15:55:00-05:00,2023-12-22 11:00:00-05:00,7.5,3.0,45.0,6.720000000000001,38.28,47.25,0.15873015873015872,283.5,4,2023,12,9,short,busy 6-9,11:00
2023-12-26 00:00:00-05:00,1,17057.5,17084.0,close,46.75,0.126493263449358,17052.0,17005.25,17005.25,17162.0,2023-12-26 10:40:00-05:00,2023-12-26 15:55:00-05:00,2023-12-26 10:35:00-05:00,26.5,3.0,159.0,6.720000000000001,152.28,52.25,0.507177033492823,313.5,1,2023,12,13,long,chop 10+,10:00
2023-12-27 00:00:00-05:00,-1,17062.0,17121.75,stop,30.0,0.12231694037560456,17121.75,17091.75,17121.75,16942.5,2023-12-27 10:15:00-05:00,2023-12-27 13:10:00-05:00,2023-12-27 10:10:00-05:00,-59.75,3.0,-358.5,6.720000000000001,-365.22,59.75,-1.0,358.5,2,2023,12,14,short,chop 10+,10:00
2023-12-28 00:00:00-05:00,-1,17111.5,17090.75,close,42.25,0.11769011705112761,17159.0,17116.75,17159.0,17016.5,2023-12-28 10:10:00-05:00,2023-12-28 15:55:00-05:00,2023-12-28 10:05:00-05:00,20.75,3.0,124.5,6.720000000000001,117.78,47.5,0.4368421052631579,285.0,3,2023,12,19,short,chop 10+,10:00
2023-12-29 00:00:00-05:00,1,17102.0,17072.0,stop,28.0,0.11864455322740436,17100.0,17072.0,17072.0,17162.0,2023-12-29 09:55:00-05:00,2023-12-29 10:30:00-05:00,2023-12-29 09:50:00-05:00,-30.0,3.0,-180.0,6.720000000000001,-186.72,30.0,-1.0,180.0,4,2023,12,3,long,normal 3-5,09:00
2024-01-02 00:00:00-05:00,-1,16737.25,16721.0,close,105.5,0.12102218507118123,16873.5,16768.0,16873.5,16464.75,2024-01-02 09:50:00-05:00,2024-01-02 15:55:00-05:00,2024-01-02 09:45:00-05:00,16.25,3.0,97.5,6.720000000000001,90.78,136.25,0.11926605504587157,817.5,1,2024,1,9,short,busy 6-9,09:00
2024-01-03 00:00:00-05:00,-1,16570.0,16540.5,close,60.5,0.13355712285127677,16642.0,16581.5,16642.0,16426.0,2024-01-03 10:15:00-05:00,2024-01-03 15:55:00-05:00,2024-01-03 10:10:00-05:00,29.5,3.0,177.0,6.720000000000001,170.28,72.0,0.4097222222222222,432.0,2,2024,1,13,short,chop 10+,10:00
2024-01-04 00:00:00-05:00,1,16513.5,16443.0,stop,57.0,0.13987776113610714,16500.0,16443.0,16443.0,16654.5,2024-01-04 10:10:00-05:00,2024-01-04 15:55:00-05:00,2024-01-04 10:05:00-05:00,-70.5,3.0,-423.0,6.720000000000001,-429.72,70.5,-1.0,423.0,3,2024,1,6,long,busy 6-9,10:00
2024-01-05 00:00:00-05:00,1,16540.25,16437.25,stop,57.0,0.14147240363776437,16494.25,16437.25,16437.25,16746.25,2024-01-05 10:05:00-05:00,2024-01-05 13:15:00-05:00,2024-01-05 10:00:00-05:00,-103.0,3.0,-618.0,6.720000000000001,-624.72,103.0,-1.0,618.0,4,2024,1,12,long,chop 10+,10:00
2024-01-08 00:00:00-05:00,1,16582.0,16735.5,target,73.0,0.1413631468124138,16578.25,16505.25,16505.25,16735.5,2024-01-08 09:50:00-05:00,2024-01-08 13:55:00-05:00,2024-01-08 09:45:00-05:00,153.5,3.0,921.0,6.720000000000001,914.28,76.75,2.0,460.5,0,2024,1,1,long,calm 0-2,09:00
2024-01-09 00:00:00-05:00,1,16720.5,16840.0,target,53.75,0.1514427863452795,16714.5,16660.75,16660.75,16840.0,2024-01-09 10:10:00-05:00,2024-01-09 12:50:00-05:00,2024-01-09 10:05:00-05:00,119.5,2.0,478.0,4.48,473.52,59.75,2.0,239.0,1,2024,1,1,long,calm 0-2,10:00
2024-01-10 00:00:00-05:00,-1,16823.5,16874.0,stop,34.5,0.15121274988717942,16874.0,16839.5,16874.0,16722.5,2024-01-10 09:55:00-05:00,2024-01-10 10:40:00-05:00,2024-01-10 09:50:00-05:00,-50.5,2.0,-202.0,4.48,-206.48,50.5,-1.0,202.0,2,2024,1,7,short,busy 6-9,09:00
2024-01-11 00:00:00-05:00,-1,16949.25,16761.75,target,68.25,0.14593000249066995,17043.0,16974.75,17043.0,16761.75,2024-01-11 09:50:00-05:00,2024-01-11 11:45:00-05:00,2024-01-11 09:45:00-05:00,187.5,2.0,750.0,4.48,745.52,93.75,2.0,375.0,3,2024,1,3,short,normal 3-5,09:00
2024-01-12 00:00:00-05:00,-1,16959.0,16972.0,close,65.0,0.14615443371351058,17039.0,16974.0,17039.0,16799.0,2024-01-12 10:05:00-05:00,2024-01-12 15:55:00-05:00,2024-01-12 10:00:00-05:00,-13.0,2.0,-52.0,4.48,-56.480000000000004,80.0,-0.1625,320.0,4,2024,1,9,short,busy 6-9,10:00
2024-01-15 00:00:00-05:00,-1,16944.75,16967.5,stop,15.5,0.14402280464639117,16967.5,16952.0,16967.5,16899.25,2024-01-15 09:50:00-05:00,2024-01-15 10:45:00-05:00,2024-01-15 09:45:00-05:00,-22.75,2.0,-91.0,4.48,-95.48,22.75,-1.0,91.0,0,2024,1,16,short,chop 10+,09:00
2024-01-16 00:00:00-05:00,1,16964.75,16870.25,stop,75.75,0.14025930357765898,16946.0,16870.25,16870.25,17153.75,2024-01-16 10:20:00-05:00,2024-01-16 14:15:00-05:00,2024-01-16 10:15:00-05:00,-94.5,3.0,-567.0,6.720000000000001,-573.72,94.5,-1.0,567.0,1,2024,1,7,long,busy 6-9,10:00
2024-01-17 00:00:00-05:00,-1,16729.75,16842.75,stop,109.75,0.14011889895879054,16842.75,16733.0,16842.75,16503.75,2024-01-17 09:50:00-05:00,2024-01-17 14:45:00-05:00,2024-01-17 09:45:00-05:00,-113.0,3.0,-678.0,6.720000000000001,-684.72,113.0,-1.0,678.0,2,2024,1,5,short,normal 3-5,09:00
2024-01-18 00:00:00-05:00,-1,16992.0,17054.75,stop,59.25,0.1408939696997337,17054.75,16995.5,17054.75,16866.5,2024-01-18 10:05:00-05:00,2024-01-18 10:35:00-05:00,2024-01-18 10:00:00-05:00,-62.75,3.0,-376.5,6.720000000000001,-383.22,62.75,-1.0,376.5,3,2024,1,9,short,busy 6-9,10:00
2024-01-19 00:00:00-05:00,1,17210.0,17297.5,target,42.25,0.14596301479199456,17208.5,17166.25,17166.25,17297.5,2024-01-19 09:55:00-05:00,2024-01-19 12:30:00-05:00,2024-01-19 09:50:00-05:00,87.5,2.0,350.0,4.48,345.52,43.75,2.0,175.0,4,2024,1,7,long,busy 6-9,09:00
2024-01-22 00:00:00-05:00,-1,17488.25,17460.5,close,93.0,0.15544930220437844,17584.75,17491.75,17584.75,17295.25,2024-01-22 10:30:00-05:00,2024-01-22 15:55:00-05:00,2024-01-22 10:25:00-05:00,27.75,2.0,111.0,4.48,106.52,96.5,0.28756476683937826,386.0,0,2024,1,7,short,busy 6-9,10:00
2024-01-23 00:00:00-05:00,1,17489.75,17529.25,close,79.0,0.1552191717644317,17488.25,17409.25,17409.25,17650.75,2024-01-23 13:00:00-05:00,2024-01-23 15:55:00-05:00,2024-01-23 12:55:00-05:00,39.5,2.0,158.0,4.48,153.52,80.5,0.4906832298136646,322.0,1,2024,1,3,long,normal 3-5,13:00
2024-01-24 00:00:00-05:00,1,17703.0,17637.25,stop,58.25,0.1555171748522364,17695.5,17637.25,17637.25,17834.5,2024-01-24 10:20:00-05:00,2024-01-24 14:20:00-05:00,2024-01-24 10:15:00-05:00,-65.75,2.0,-263.0,4.48,-267.48,65.75,-1.0,263.0,2,2024,1,9,long,busy 6-9,10:00
2024-01-25 00:00:00-05:00,-1,17669.5,17728.0,stop,53.25,0.14383414816723597,17728.0,17674.75,17728.0,17552.5,2024-01-25 10:00:00-05:00,2024-01-25 10:20:00-05:00,2024-01-25 09:55:00-05:00,-58.5,2.0,-234.0,4.48,-238.48,58.5,-1.0,234.0,3,2024,1,7,short,busy 6-9,10:00
2024-01-26 00:00:00-05:00,-1,17527.25,17571.5,stop,43.5,0.14378118419523359,17571.5,17528.0,17571.5,17438.75,2024-01-26 09:55:00-05:00,2024-01-26 10:25:00-05:00,2024-01-26 09:50:00-05:00,-44.25,2.0,-177.0,4.48,-181.48,44.25,-1.0,177.0,4,2024,1,22,short,chop 10+,09:00
2024-01-29 00:00:00-05:00,1,17599.25,17707.75,close,55.0,0.13627512987268806,17584.75,17529.75,17529.75,17738.25,2024-01-29 12:25:00-05:00,2024-01-29 15:55:00-05:00,2024-01-29 12:20:00-05:00,108.5,3.0,651.0,6.720000000000001,644.28,69.5,1.5611510791366907,417.0,0,2024,1,1,long,calm 0-2,12:00
2024-01-30 00:00:00-05:00,-1,17644.0,17562.0,target,31.0,0.13746028503141164,17685.0,17654.0,17685.0,17562.0,2024-01-30 10:05:00-05:00,2024-01-30 13:00:00-05:00,2024-01-30 10:00:00-05:00,82.0,2.0,328.0,4.48,323.52,41.0,2.0,164.0,1,2024,1,5,short,normal 3-5,10:00
2024-01-31 00:00:00-05:00,-1,17336.75,17426.25,stop,71.25,0.14536823894817694,17426.25,17355.0,17426.25,17157.75,2024-01-31 10:15:00-05:00,2024-01-31 14:35:00-05:00,2024-01-31 10:10:00-05:00,-89.5,2.0,-358.0,4.48,-362.48,89.5,-1.0,358.0,2,2024,1,13,short,chop 10+,10:00
2024-02-01 00:00:00-05:00,1,17352.5,17294.0,stop,43.5,0.14944062349593307,17337.5,17294.0,17294.0,17469.5,2024-02-01 10:10:00-05:00,2024-02-01 10:50:00-05:00,2024-02-01 10:05:00-05:00,-58.5,2.0,-234.0,4.48,-238.48,58.5,-1.0,234.0,3,2024,2,7,long,busy 6-9,10:00
2024-02-02 00:00:00-05:00,1,17586.0,17729.5,close,112.5,0.16336018919220802,17578.25,17465.75,17465.75,17826.5,2024-02-02 09:50:00-05:00,2024-02-02 15:55:00-05:00,2024-02-02 09:45:00-05:00,143.5,2.0,574.0,4.48,569.52,120.25,1.1933471933471933,481.0,4,2024,2,5,long,normal 3-5,09:00
2024-02-05 00:00:00-05:00,-1,17689.75,17594.75,target,46.0,0.16304333784880026,17737.25,17691.25,17737.25,17594.75,2024-02-05 09:55:00-05:00,2024-02-05 10:40:00-05:00,2024-02-05 09:50:00-05:00,95.0,2.0,380.0,4.48,375.52,47.5,2.0,190.0,0,2024,2,14,short,chop 10+,09:00
2024-02-06 00:00:00-05:00,-1,17698.0,17661.75,close,65.25,0.16164768072939828,17767.5,17702.25,17767.5,17559.0,2024-02-06 09:50:00-05:00,2024-02-06 15:55:00-05:00,2024-02-06 09:45:00-05:00,36.25,2.0,145.0,4.48,140.52,69.5,0.5215827338129496,278.0,1,2024,2,1,short,calm 0-2,09:00
2024-02-07 00:00:00-05:00,1,17807.25,17841.25,close,55.25,0.15150410469092884,17778.0,17722.75,17722.75,17976.25,2024-02-07 10:15:00-05:00,2024-02-07 15:55:00-05:00,2024-02-07 10:10:00-05:00,34.0,2.0,136.0,4.48,131.52,84.5,0.40236686390532544,338.0,2,2024,2,1,long,calm 0-2,10:00
2024-02-08 00:00:00-05:00,1,17852.5,17865.25,close,45.0,0.1474858594559682,17852.5,17807.5,17807.5,17942.5,2024-02-08 10:05:00-05:00,2024-02-08 15:55:00-05:00,2024-02-08 10:00:00-05:00,12.75,2.0,51.0,4.48,46.519999999999996,45.0,0.2833333333333333,180.0,3,2024,2,9,long,busy 6-9,10:00
2024-02-09 00:00:00-05:00,1,17912.0,17985.5,target,36.0,0.14499901460327008,17911.25,17875.25,17875.25,17985.5,2024-02-09 09:55:00-05:00,2024-02-09 10:35:00-05:00,2024-02-09 09:50:00-05:00,73.5,2.0,294.0,4.48,289.52,36.75,2.0,147.0,4,2024,2,1,long,calm 0-2,09:00
2024-02-12 00:00:00-05:00,1,18059.75,18007.25,stop,43.75,0.14624825908212252,18051.0,18007.25,18007.25,18164.75,2024-02-12 10:45:00-05:00,2024-02-12 13:35:00-05:00,2024-02-12 10:40:00-05:00,-52.5,2.0,-210.0,4.48,-214.48,52.5,-1.0,210.0,0,2024,2,7,long,busy 6-9,10:00
2024-02-13 00:00:00-05:00,1,17678.25,17586.5,stop,79.0,0.1393772343363429,17665.5,17586.5,17586.5,17861.75,2024-02-13 09:55:00-05:00,2024-02-13 14:50:00-05:00,2024-02-13 09:50:00-05:00,-91.75,2.0,-367.0,4.48,-371.48,91.75,-1.0,367.0,1,2024,2,7,long,busy 6-9,09:00
2024-02-14 00:00:00-05:00,1,17825.75,17743.0,stop,75.75,0.14799197234532657,17818.75,17743.0,17743.0,17991.25,2024-02-14 10:20:00-05:00,2024-02-14 11:00:00-05:00,2024-02-14 10:15:00-05:00,-82.75,2.0,-331.0,4.48,-335.48,82.75,-1.0,331.0,2,2024,2,11,long,chop 10+,10:00
2024-02-15 00:00:00-05:00,-1,17825.5,17903.0,stop,64.5,0.14913624030010647,17903.0,17838.5,17903.0,17670.5,2024-02-15 09:55:00-05:00,2024-02-15 13:15:00-05:00,2024-02-15 09:50:00-05:00,-77.5,2.0,-310.0,4.48,-314.48,77.5,-1.0,310.0,3,2024,2,17,short,chop 10+,09:00
2024-02-16 00:00:00-05:00,-1,17862.75,17727.25,target,53.0,0.14916256068923953,17930.5,17877.5,17930.5,17727.25,2024-02-16 09:50:00-05:00,2024-02-16 10:00:00-05:00,2024-02-16 09:45:00-05:00,135.5,2.0,542.0,4.48,537.52,67.75,2.0,271.0,4,2024,2,7,short,busy 6-9,09:00
2024-02-19 00:00:00-05:00,-1,17783.5,17788.5,close,22.5,0.15687218957195825,17807.25,17784.75,17807.25,17736.0,2024-02-19 10:20:00-05:00,2024-02-19 12:55:00-05:00,2024-02-19 10:15:00-05:00,-5.0,2.0,-20.0,4.48,-24.48,23.75,-0.21052631578947367,95.0,0,2024,2,6,short,busy 6-9,10:00
2024-02-20 00:00:00-05:00,-1,17538.5,17612.25,close,164.5,0.15695310293294215,17724.0,17559.5,17724.0,17167.5,2024-02-20 10:05:00-05:00,2024-02-20 15:55:00-05:00,2024-02-20 10:00:00-05:00,-73.75,2.0,-295.0,4.48,-299.48,185.5,-0.3975741239892183,742.0,1,2024,2,10,short,chop 10+,10:00
2024-02-21 00:00:00-05:00,1,17522.5,17455.5,stop,56.0,0.1627825028441913,17511.5,17455.5,17455.5,17656.5,2024-02-21 10:05:00-05:00,2024-02-21 10:30:00-05:00,2024-02-21 10:00:00-05:00,-67.0,2.0,-268.0,4.48,-272.48,67.0,-1.0,268.0,2,2024,2,15,long,chop 10+,10:00
2024-02-22 00:00:00-05:00,1,17946.0,18044.75,close,55.5,0.16126304841114092,17919.5,17864.0,17864.0,18110.0,2024-02-22 09:50:00-05:00,2024-02-22 15:55:00-05:00,2024-02-22 09:45:00-05:00,98.75,2.0,395.0,4.48,390.52,82.0,1.204268292682927,328.0,3,2024,2,7,long,busy 6-9,09:00
2024-02-23 00:00:00-05:00,-1,18080.0,17950.0,target,48.0,0.16362048395373274,18145.0,18097.0,18145.0,17950.0,2024-02-23 10:00:00-05:00,2024-02-23 11:10:00-05:00,2024-02-23 09:55:00-05:00,130.0,2.0,520.0,4.48,515.52,65.0,2.0,260.0,4,2024,2,1,short,calm 0-2,10:00
2024-02-26 00:00:00-05:00,-1,17984.75,18050.75,stop,60.0,0.15287953222032236,18050.75,17990.75,18050.75,17852.75,2024-02-26 10:00:00-05:00,2024-02-26 11:50:00-05:00,2024-02-26 09:55:00-05:00,-66.0,2.0,-264.0,4.48,-268.48,66.0,-1.0,264.0,0,2024,2,7,short,busy 6-9,10:00
2024-02-27 00:00:00-05:00,1,18028.25,17938.0,stop,88.75,0.15290468228962276,18026.75,17938.0,17938.0,18208.75,2024-02-27 10:20:00-05:00,2024-02-27 12:50:00-05:00,2024-02-27 10:15:00-05:00,-90.25,2.0,-361.0,4.48,-365.48,90.25,-1.0,361.0,1,2024,2,4,long,normal 3-5,10:00
2024-02-28 00:00:00-05:00,-1,17886.5,17946.5,stop,45.0,0.15244062939523684,17946.5,17901.5,17946.5,17766.5,2024-02-28 09:55:00-05:00,2024-02-28 11:00:00-05:00,2024-02-28 09:50:00-05:00,-60.0,2.0,-240.0,4.48,-244.48,60.0,-1.0,240.0,2,2024,2,20,short,chop 10+,09:00
2024-02-29 00:00:00-05:00,-1,17987.75,18072.25,stop,51.5,0.1548826821274225,18072.25,18020.75,18072.25,17818.75,2024-02-29 10:15:00-05:00,2024-02-29 15:45:00-05:00,2024-02-29 10:10:00-05:00,-84.5,2.0,-338.0,4.48,-342.48,84.5,-1.0,338.0,3,2024,2,14,short,chop 10+,10:00
2024-03-01 00:00:00-05:00,1,18172.75,18331.25,target,51.0,0.15839608497820684,18144.5,18093.5,18093.5,18331.25,2024-03-01 10:10:00-05:00,2024-03-01 13:40:00-05:00,2024-03-01 10:05:00-05:00,158.5,2.0,634.0,4.48,629.52,79.25,2.0,317.0,4,2024,3,1,long,calm 0-2,10:00
2024-03-04 00:00:00-05:00,-1,18285.0,18335.0,stop,47.25,0.1624106298379166,18335.0,18287.75,18335.0,18185.0,2024-03-04 11:35:00-05:00,2024-03-04 14:35:00-05:00,2024-03-04 11:30:00-05:00,-50.0,2.0,-200.0,4.48,-204.48,50.0,-1.0,200.0,0,2024,3,11,short,chop 10+,11:00
2024-03-05 00:00:00-05:00,-1,18046.0,17868.0,target,81.0,0.16049817367733332,18135.0,18054.0,18135.0,17868.0,2024-03-05 09:50:00-05:00,2024-03-05 14:35:00-05:00,2024-03-05 09:45:00-05:00,178.0,2.0,712.0,4.48,707.52,89.0,2.0,356.0,1,2024,3,3,short,normal 3-5,09:00
2024-03-06 00:00:00-05:00,-1,18062.5,18126.25,stop,56.75,0.16180448464137107,18126.25,18069.5,18126.25,17935.0,2024-03-06 09:55:00-05:00,2024-03-06 11:55:00-05:00,2024-03-06 09:50:00-05:00,-63.75,2.0,-255.0,4.48,-259.48,63.75,-1.0,255.0,2,2024,3,13,short,chop 10+,09:00
2024-03-07 00:00:00-05:00,-1,18158.0,18225.25,stop,63.25,0.1560321035733525,18225.25,18162.0,18225.25,18023.5,2024-03-07 09:50:00-05:00,2024-03-07 10:15:00-05:00,2024-03-07 09:45:00-05:00,-67.25,2.0,-269.0,4.48,-273.48,67.25,-1.0,269.0,3,2024,3,3,short,normal 3-5,09:00
2024-03-08 00:00:00-05:00,1,18356.75,18288.0,stop,65.0,0.1464114767426846,18353.0,18288.0,18288.0,18494.25,2024-03-08 09:50:00-05:00,2024-03-08 11:05:00-05:00,2024-03-08 09:45:00-05:00,-68.75,2.0,-275.0,4.48,-279.48,68.75,-1.0,275.0,4,2024,3,5,long,normal 3-5,09:00
2024-03-11 00:00:00-04:00,-1,17900.25,17999.75,stop,92.75,0.15145601957811047,17999.75,17907.0,17999.75,17701.25,2024-03-11 10:00:00-04:00,2024-03-11 10:50:00-04:00,2024-03-11 09:55:00-04:00,-99.5,2.0,-398.0,4.48,-402.48,99.5,-1.0,398.0,0,2024,3,10,short,chop 10+,10:00
2024-03-12 00:00:00-04:00,1,18109.5,18226.75,close,136.75,0.1519761463228965,18092.75,17956.0,17956.0,18416.5,2024-03-12 10:25:00-04:00,2024-03-12 15:55:00-04:00,2024-03-12 10:20:00-04:00,117.25,2.0,469.0,4.48,464.52,153.5,0.7638436482084691,614.0,1,2024,3,3,long,normal 3-5,10:00
2024-03-13 00:00:00-04:00,-1,18104.75,18079.75,close,62.5,0.15593694401424713,18182.25,18119.75,18182.25,17949.75,2024-03-13 09:50:00-04:00,2024-03-13 15:55:00-04:00,2024-03-13 09:45:00-04:00,25.0,2.0,100.0,4.48,95.52,77.5,0.3225806451612903,310.0,2,2024,3,13,short,chop 10+,09:00
2024-03-14 00:00:00-04:00,-1,18028.25,18030.0,close,62.0,0.15392820309116073,18149.25,18087.25,18149.25,17786.25,2024-03-14 09:50:00-04:00,2024-03-14 15:55:00-04:00,2024-03-14 09:45:00-04:00,-1.75,2.0,-7.0,4.48,-11.48,121.0,-0.014462809917355372,484.0,3,2024,3,3,short,normal 3-5,09:00
2024-03-18 00:00:00-04:00,1,18358.25,18277.5,stop,69.25,0.15352176324611774,18346.75,18277.5,18277.5,18519.75,2024-03-18 10:25:00-04:00,2024-03-18 11:50:00-04:00,2024-03-18 10:20:00-04:00,-80.75,2.0,-323.0,4.48,-327.48,80.75,-1.0,323.0,0,2024,3,13,long,chop 10+,10:00
2024-03-19 00:00:00-04:00,1,18153.5,18270.0,close,99.5,0.16445627827224132,18152.75,18053.25,18053.25,18354.0,2024-03-19 11:50:00-04:00,2024-03-19 15:55:00-04:00,2024-03-19 11:45:00-04:00,116.5,2.0,466.0,4.48,461.52,100.25,1.1620947630922693,401.0,1,2024,3,5,long,normal 3-5,11:00
2024-03-20 00:00:00-04:00,1,18361.5,18484.5,close,85.75,0.1581515296634695,18334.75,18249.0,18249.0,18586.5,2024-03-20 14:05:00-04:00,2024-03-20 15:55:00-04:00,2024-03-20 14:00:00-04:00,123.0,2.0,492.0,4.48,487.52,112.5,1.0933333333333333,450.0,2,2024,3,7,long,busy 6-9,14:00
2024-03-21 00:00:00-04:00,-1,18638.5,18558.75,close,53.5,0.16160863449603252,18708.5,18655.0,18708.5,18498.5,2024-03-21 09:50:00-04:00,2024-03-21 15:55:00-04:00,2024-03-21 09:45:00-04:00,79.75,2.0,319.0,4.48,314.52,70.0,1.1392857142857142,280.0,3,2024,3,11,short,chop 10+,09:00
2024-03-22 00:00:00-04:00,-1,18504.0,18547.5,stop,42.25,0.16132372742170945,18547.5,18505.25,18547.5,18417.0,2024-03-22 09:50:00-04:00,2024-03-22 10:00:00-04:00,2024-03-22 09:45:00-04:00,-43.5,2.0,-174.0,4.48,-178.48,43.5,-1.0,174.0,4,2024,3,11,short,chop 10+,09:00
2024-03-25 00:00:00-04:00,1,18484.0,18509.75,close,65.5,0.15429361570338557,18480.5,18415.0,18415.0,18622.0,2024-03-25 09:55:00-04:00,2024-03-25 15:55:00-04:00,2024-03-25 09:50:00-04:00,25.75,2.0,103.0,4.48,98.52,69.0,0.37318840579710144,276.0,0,2024,3,3,long,normal 3-5,09:00
2024-03-26 00:00:00-04:00,1,18606.5,18550.0,stop,44.75,0.15456711345921922,18594.75,18550.0,18550.0,18719.5,2024-03-26 10:05:00-04:00,2024-03-26 10:25:00-04:00,2024-03-26 10:00:00-04:00,-56.5,2.0,-226.0,4.48,-230.48,56.5,-1.0,226.0,1,2024,3,15,long,chop 10+,10:00
2024-03-27 00:00:00-04:00,-1,18468.0,18507.0,close,87.0,0.1490248870681157,18572.0,18485.0,18572.0,18260.0,2024-03-27 09:55:00-04:00,2024-03-27 15:55:00-04:00,2024-03-27 09:50:00-04:00,-39.0,2.0,-156.0,4.48,-160.48,104.0,-0.375,416.0,2,2024,3,4,short,normal 3-5,09:00
2024-03-28 00:00:00-04:00,1,18515.75,18457.0,stop,52.5,0.14801750985267614,18509.5,18457.0,18457.0,18633.25,2024-03-28 09:50:00-04:00,2024-03-28 13:15:00-04:00,2024-03-28 09:45:00-04:00,-58.75,2.0,-235.0,4.48,-239.48,58.75,-1.0,235.0,3,2024,3,10,long,chop 10+,09:00
2024-04-01 00:00:00-04:00,-1,18474.5,18495.0,close,123.25,0.1385425235941833,18605.5,18482.25,18605.5,18212.5,2024-04-01 10:55:00-04:00,2024-04-01 15:55:00-04:00,2024-04-01 10:50:00-04:00,-20.5,2.0,-82.0,4.48,-86.48,131.0,-0.15648854961832062,524.0,0,2024,4,4,short,normal 3-5,10:00
