ts_event,MNQ ON 18-06,MNQ ON 23-04,MNQ 24h hold,"MNQ MAC(16,64)",MNQ 24h hold [c2c],"MNQ MAC(16,64) [c2c]",MES ON 18-06,MES ON 23-04,MES 24h hold,"MES MAC(16,64)",MES 24h hold [c2c],"MES MAC(16,64) [c2c]",MGC ON 18-06,MGC ON 23-04,MGC 24h hold,"MGC MAC(16,64)",MGC 24h hold [c2c],"MGC MAC(16,64) [c2c]",MCL ON 18-06,MCL ON 23-04,MCL 24h hold,"MCL MAC(16,64)",MCL 24h hold [c2c],"MCL MAC(16,64) [c2c]",BOOK ON 18-06 equity only (MES+MNQ),BOOK ON 18-06 handcrafted 4,BOOK ON 23-04 equity only (MES+MNQ),BOOK ON 23-04 handcrafted 4,BOOK 24h equity only (MES+MNQ),BOOK 24h handcrafted 4
2020-02-17 00:00:00-05:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.002099199999999891,-0.0019392000000000365,-0.0015228444444443353,-0.0015228444444443353,-0.0024028444444444443,-0.0024028444444444443,,,,,,,0.0,-0.0007998022006308178,0.0,-0.0007299156042801004,0.0,-0.0005812058797122307
2020-02-18 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.0038483999999999997,0.0004284000000000409,0.015037155555555518,0.015037155555555518,0.01655715555555541,0.01655715555555541,,,,,,,0.0,0.0014662532340452546,0.0,0.00016124992000496026,0.0,0.005739051847955022
2020-02-19 00:00:00-05:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.006940800000000073,0.004940800000000072,0.008397155555555555,0.008397155555555555,0.007917155555555628,0.007917155555555628,,,,,,,0.0,0.002644467946902976,0.0,0.001859718965360512,0.0,0.003204842227682637
2020-02-20 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,-0.0010591999999999273,-0.001299200000000073,0.0062371555555555186,0.0062371555555555186,0.0062371555555555186,0.0062371555555555186,,,,,,,0.0,-0.0004035587323304821,0.0,-0.0004890193652437819,0.0,0.002380460784943409
2020-02-21 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.011100800000000108,0.005500799999999927,0.01855715555555559,0.01855715555555559,0.01895715555555559,0.01895715555555559,,,,,,,0.0,0.004229441820104387,0.0,0.002070503174517248,0.0,0.007082488273159695
2020-02-24 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.023783199999999876,0.013563200000000095,0.0053571555555554096,0.0053571555555554096,0.012477155555555482,0.012477155555555482,,,,,,,0.0,0.009061478514693098,0.0,0.005105193545777506,0.0,0.002044601678642206
2020-02-25 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,-0.004776800000000096,-0.0021867999999999046,-0.019773688888888922,-0.019762844444444483,-0.019693688888888814,-0.01968284444444437,,,,,,,0.0,-0.001819976730170334,0.0,-0.0008231123367572318,0.0,-0.0075467880437493605
2020-02-26 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.008205599999999917,0.006945599999999972,0.003917511111111048,0.004477155555555483,0.004197511111111111,0.0047971555555555555,,,,,,,0.0,0.0031263609648897257,0.0,0.0026143264341417847,0.0,0.0014951497507984387
2020-02-27 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.0038255999999999455,-0.0030143999999999727,0.002097511111111111,0.0023971555555555558,0.0023775111111111746,0.0027171555555556286,,,,,,,0.0,0.0014575663580094188,0.0,-0.0011346212858611144,0.0,0.0008005320536756065
2020-02-28 00:00:00-05:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0010056000000000546,0.0043656,-0.029822488888888825,-0.03408284444444437,-0.041652488888888894,-0.047602844444444445,,,,,,,0.0,0.0003831369535796664,0.0,0.001643213470526581,0.0,-0.011381993711248312
2020-03-02 00:00:00-05:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0075103999999999995,0.0025503999999999635,-0.0006541777777778414,-0.0007228444444445173,0.0024958222222221586,0.002877155555555483,,,,,,,0.0,0.0028614874464643696,0.0,0.0009599715125597701,0.0,-0.0002496722315983472
2020-03-03 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.004750400000000055,-0.0008896,0.026648222222222198,0.04263715555555552,0.025548222222222177,0.04087715555555548,,,,,,,0.0,0.001809918242128848,0.0,-0.0003348457722605018,0.0,0.010170509204625335
2020-03-04 00:00:00-05:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0005503999999999636,-0.002529599999999964,-0.001612622222222245,-0.0025628444444444807,-0.0019126222222221995,-0.0030428444444444078,,,,,,,0.0,0.00020970423553124803,0.0,-0.0009521423847910895,0.0,-0.0006154702935874499
2020-03-05 00:00:00-05:00,,,-0.0,0.0,-0.0,0.0,,,-0.0,0.0,-0.0,0.0,0.0035504000000000546,-0.00012959999999996363,0.013598577777777777,0.027197155555555554,0.013998577777777778,0.027997155555555556,,,,,,,0.0,0.0013527142402438293,0.0,-4.8781488404843586e-05,0.0,0.005190007022058269
2020-03-06 00:00:00-05:00,-0.0105748,0.00047520000000000006,-1.7952380952380952e-05,0.0,-1.7952380952380952e-05,0.0,-0.0126372,0.0005628,-2.5690476190476194e-05,0.0,-2.5690476190476194e-05,0.0,0.003990399999999928,0.0035504000000000546,0.0006385777777777414,0.0012771555555554828,0.000678577777777796,0.001357155555555592,,,,,,,-0.011870511597032217,-0.007323493702194255,0.0005303969437828554,0.001727075473741125,-2.228786489048965e-05,0.00022706171676339156
2020-03-09 00:00:00-04:00,-0.013034800000000001,-3.48e-05,-0.02020055238095238,0.0,-0.02362055238095238,0.0,-0.0146997,-7.47e-05,-0.018325790476190474,0.0,-0.023050790476190477,0.0,-0.009409599999999982,-0.004297199999999973,-0.0034014222222222223,-0.0068028444444444445,0.0023985777777777778,0.0047971555555555555,,,,,,,-0.014183297599857404,-0.01415202597201443,-5.59522787516596e-05,-0.0016586835258771855,-0.019674924616277466,-0.016002070123591585
2020-03-10 00:00:00-04:00,0.0171252,0.0013352000000000001,0.018479447619047618,0.0,0.017729447619047618,0.0,0.0140252,0.00045019999999999994,0.014324209523809524,0.0,0.014349209523809525,0.0,-0.008049599999999945,-0.0028496000000000363,-0.011641422222222185,-0.02328284444444437,-0.012321422222222204,-0.02464284444444441,,,,,,,0.015930173378088594,0.008801481838954553,0.0009123031824950963,-0.0004005652774726148,0.016752420125033123,0.008076737849749643
2020-03-11 00:00:00-04:00,-0.0056048,0.0005252000000000001,-0.01275055238095238,0.0,-0.01404055238095238,0.0,-0.0048998,0.00040019999999999997,-0.012025790476190476,0.0,-0.013525790476190475,0.0,0.0043104,0.0020303999999999817,-0.005921422222222204,-0.011842844444444408,-0.005921422222222204,-0.011842844444444408,,,,,,,-0.005372004830354327,-0.0023600108570634853,0.000472860627915852,0.0011125642239743535,-0.012652970456835147,-0.01171604993749835
2020-03-12 00:00:00-04:00,-0.0145048,0.0008851999999999999,-0.03349055238095238,0.0,-0.033750552380952384,0.0,-0.0120998,0.0002752,-0.028850790476190477,0.0,-0.029175790476190476,0.0,-0.00036959999999992724,0.0012704000000000363,-0.02328142222222215,-0.0465628444444443,-0.02340142222222222,-0.04680284444444444,,,,,,,-0.013605471860865213,-0.010277260156372365,0.0005929408608532036,0.0009149540278898829,-0.031836949220431565,-0.032678619725670245
2020-03-13 00:00:00-04:00,0.0154252,0.0215052,0.02612944761904762,0.0,0.02636944761904762,0.0,0.0142002,0.0157002,0.023374209523809523,0.0,0.021699209523809524,0.0,0.0008328,0.008452799999999958,-0.020561422222222257,-0.04124426666666674,-0.019321422222222294,-0.03876426666666681,,,,,,,0.01515029528979486,0.011604675775178562,0.019011204674584437,0.01718576353307602,0.02528090263141034,0.011046037675912154
2020-03-16 00:00:00-04:00,-0.0069074,-1.74e-05,-0.033750552380952384,0.0,-0.03057055238095238,0.0,-0.0053374,-2.4900000000000002e-05,-0.026650790476190477,0.0,-0.025950790476190477,0.0,-0.0066672,-0.004597199999999973,-0.013721422222222205,-0.010291066666666652,-0.005361422222222168,-0.004021066666666626,,,,,,,-0.00626193522330433,-0.007205535069707893,-2.1614441928723295e-05,-0.0017463095328266514,-0.03084621532448116,-0.028289551859234638
2020-03-17 00:00:00-04:00,0.0007476000000000001,-1.74e-05,0.01223102380952381,0.0,0.01235102380952381,0.0,-0.0005999,0.00037509999999999996,0.005999209523809524,0.0,0.007349209523809523,0.0,-0.011947199999999974,-0.0018071999999999862,0.007438577777777832,0.005578933333333374,0.005798577777777777,0.004348933333333333,,,,,,,7.553311058425208e-05,-0.004495648850201888,0.00018277744392208802,-0.0005455923413799379,0.009309953656916656,0.009796709044989903
2020-03-18 00:00:00-04:00,-0.0058324,-0.0037174,-0.0022802761904761907,0.0,-0.0022352761904761904,0.0,-0.0037874000000000002,-0.0025499,-0.006100790476190476,0.0,-0.0063007904761904765,0.0,-0.010357199999999987,-0.009847199999999973,-0.016521422222222203,-0.012391066666666652,-0.016681422222222242,-0.01251106666666668,,,,,,,-0.004919522120503642,-0.007611303621380843,-0.0032024631654819745,-0.0060655038186733885,-0.004280106613859154,-0.009504235980564563
2020-03-19 00:00:00-04:00,-0.0008874,0.0036076,-0.0008902761904761904,0.0,-0.0009802761904761904,0.0,-0.0012874000000000002,0.0032876,-0.004750790476190476,0.0,-0.005100790476190476,0.0,-0.0015672,0.003442800000000013,-0.005121422222222205,-0.003841066666666653,-0.0057214222222222045,-0.004291066666666653,,,,,,,-0.0011121828632270235,-0.0014257144792114498,0.0035233073282962854,0.003891227061183759,-0.0028808226577230122,-0.004107590795225449
2020-03-20 00:00:00-04:00,0.0089576,0.0054876,0.005069723809523809,0.0,0.004919723809523809,0.0,0.0070000999999999996,0.0042125999999999995,0.008624209523809524,0.0,0.008449209523809524,0.0,0.011662799999999973,0.0074328,0.011587733333333336,0.008698933333333334,0.011267733333333354,0.008458933333333347,,,,,,,0.008160695455452395,0.010523502611720954,0.004956605427825099,0.006448867599077312,0.006993321609390969,0.00964895224144378
2020-03-23 00:00:00-04:00,-0.0013424,0.0010576000000000001,0.0023997238095238094,0.0,-0.009565276190476191,0.0,-0.0001498,0.0010752,-0.00035079047619047623,0.0,-0.023425790476190478,0.0,-0.0031872000000000276,-0.0008472000000000409,0.016678933333333305,0.016678933333333305,0.018028933333333306,0.018028933333333306,,,,,,,-0.0007631043169520713,-0.0017828670053506408,0.001089817535356526,0.0004839003201642168,0.0010463647958123647,0.00714764154726587
2020-03-24 00:00:00-04:00,0.0070676,0.0006726000000000001,0.011039723809523809,0.0,0.01168972380952381,0.0,0.0049876,0.0003001,0.020924209523809523,0.0,0.022549209523809524,0.0,0.013635200000000017,0.0009152000000000363,0.03176893333333336,0.03176893333333336,0.03236893333333336,0.03236893333333336,,,,,,,0.00616497464262204,0.009788128075022409,0.0004970299684177105,0.0007106062651198444,0.01632358360888269,0.0243241632280429
2020-03-25 00:00:00-04:00,0.0025575999999999997,0.0037226,-0.0014552761904761905,0.0,-0.0015852761904761906,0.0,0.0017001,0.0027126,0.002524209523809524,0.0,0.002524209523809524,0.0,-0.0014647999999999816,-0.0033648000000000276,-0.007451911111111098,-0.007441066666666653,-0.007871911111111124,-0.00786106666666668,,,,,,,0.0021773684829693293,0.0010641042140538974,0.0032882566595678524,0.0011556997067767936,0.0005458909720848395,-0.002436115013618878
2020-03-26 00:00:00-04:00,-0.0023174000000000003,-0.0017374,0.007554723809523809,0.0,0.00771472380952381,0.0,-0.0020249,-0.0016999,0.014787154761904762,0.0,0.015162154761904762,0.0,-0.0036248000000000183,-0.0008047999999999909,-0.0008607111111111474,-0.0012910666666667212,-0.0008207111111111383,-0.0012310666666667076,,,,,,,-0.0022206325395395916,-0.003035491669515117,-0.0017563905730874844,-0.0015967280244000353,0.011409719793774406,0.00819846102900886
2020-03-27 00:00:00-04:00,-0.0039724,-0.00048740000000000003,-0.006325276190476191,0.0,-0.006090276190476191,0.0,-0.0038624,-1.2400000000000002e-05,-0.005400395238095238,0.0,-0.005025395238095238,0.0,-0.0025848000000000095,-0.0031848000000000093,-0.0024407111111111202,-0.0036610666666666803,-0.002420711111111093,-0.0036310666666666395,,,,,,,-0.004006681210599173,-0.00396990234836762,-0.00025538766137058876,-0.0013868848161769872,-0.005988154709826262,-0.005406714294656997
2020-03-30 00:00:00-04:00,0.0021926,-0.0003124,0.00817472380952381,0.0,0.005914723809523809,0.0,0.0025001,-6.24e-05,0.007362104761904763,0.0,0.004662104761904762,0.0,-0.002964799999999982,-0.00030479999999999093,-0.004140711111111075,-0.006211066666666612,-0.0016207111111110931,-0.0024310666666666394,,,,,,,0.002399825511433443,0.0006583356623809431,-0.0001915151970422102,-0.0002558016938267019,0.007934465309940736,0.004349420256278744
2020-03-31 00:00:00-04:00,0.0014575999999999999,0.0001376,-0.0016702761904761906,0.0,-0.0016652761904761906,0.0,0.0006501,1.2599999999999998e-05,-0.0025003952380952383,0.0,-0.0024878952380952384,0.0,0.0,0.0,-0.009900711111111111,-0.014851066666666666,-0.00918071111111113,-0.013771066666666693,,,,,,,0.001077868227342099,0.0008030407289775447,7.674915313697965e-05,5.653533609883922e-05,-0.002129910078947228,-0.0053704567774994815
2020-04-01 00:00:00-04:00,-0.0036674,-0.0024474,-0.0063102761904761905,0.0,-0.006170276190476191,0.0,-0.0032749000000000003,-0.0021999000000000003,-0.005250395238095238,0.0,-0.0052753952380952375,0.0,0.003275200000000027,0.001995200000000009,0.002139288888888898,0.003208933333333347,0.005999288888888889,0.008998933333333334,,,,,,,-0.00355026075564694,-0.0013971773294271163,-0.0023746760277861888,-0.0009982514305441476,-0.0059038912599129545,-0.003595746727158114
2020-04-02 00:00:00-04:00,0.0010376,0.0007376,0.0029847238095238094,0.0,0.0031797238095238093,0.0,0.0013751,0.0004126,0.0028871047619047616,0.0,0.0029496047619047617,0.0,9.520000000000909e-05,0.0017352000000000183,0.006379288888888907,0.00956893333333336,0.0064992888888888885,0.009748933333333333,,,,,,,0.0012338438450008459,0.0009555182636062021,0.000587728867764008,0.001086065637680371,0.002998669895321826,0.004675737910696342
2020-04-03 00:00:00-04:00,-0.0015324000000000002,-0.0004924,-0.0020102761904761905,0.0,-0.0019652761904761906,0.0,-0.0011999,-0.00017490000000000002,-0.0017253952380952382,0.0,-0.0018253952380952382,0.0,-0.0009048000000000364,-0.00042480000000001824,0.002699288888888889,0.004048933333333333,0.002679288888888907,0.004018933333333361,,,,,,,-0.0013972858364885029,-0.0013857472293800149,-0.00034097676357061597,-0.0004110668478930981,-0.0019077609837212346,-0.00039554376541352915
2020-04-06 00:00:00-04:00,0.0060626,0.0011826,0.01012472380952381,0.0,0.010264723809523809,0.0,0.0048251,0.0009876000000000002,0.008224604761904763,0.0,0.008412104761904762,0.0,0.003375200000000027,0.0031952000000000087,0.011999288888888888,0.017998933333333335,0.011739288888888852,0.01760893333333328,,,,,,,0.005567920434043068,0.00543421246540487,0.001108928176683577,0.0020195385639461545,0.009370774115281212,0.011582794929202321
2020-04-07 00:00:00-04:00,0.0036226,0.0039126,-0.0006802761904761904,0.0,-0.0007402761904761904,0.0,0.0035126,0.0029001,-0.00041289523809523806,0.0,-0.0005253952380952381,0.0,-0.002324800000000018,-0.0032647999999999818,-0.0059807111111111295,-0.008971066666666694,-0.005600711111111111,-0.008401066666666667,,,,,,,0.00364890894137275,0.0018327784422230713,0.0034811515018395556,0.001335430885120324,-0.0005582690661702287,-0.0026998043952922426
2020-04-08 00:00:00-04:00,-3.74e-05,0.0010726000000000002,0.0037697238095238095,0.0,0.004019723809523809,0.0,-0.0001374,0.0011376000000000001,0.004949604761904762,0.0,0.005124604761904763,0.0,0.0018152000000000365,0.000795200000000009,3.928888888889798e-05,5.8933333333346974e-05,-6.071111111110201e-05,-9.106666666665303e-05,,,,,,,-8.93919277598325e-05,0.0006249978705768344,0.001129367365268658,0.0011312336824996798,0.004452852765795426,0.0033427970825636055
2020-04-09 00:00:00-04:00,-0.0006624,0.0021826,0.0009197238095238096,0.0,0.0007697238095238096,0.0,-0.00048740000000000003,0.0019626,0.002474604761904762,0.0,0.002362104761904762,0.0,0.004675200000000027,0.0035751999999999815,0.012219288888888916,0.018328933333333377,0.012219288888888916,0.018328933333333377,,,,,,,-0.000588002508800088,0.0013431891568712142,0.0021181131130719576,0.002905961443525148,0.0017334414276841282,0.005959063189034591
2020-04-13 00:00:00-04:00,-0.0028424,-0.0003024,0.0012097238095238095,0.0,0.0019347238095238095,0.0,-0.0032374,-0.0002749,-0.002337895238095238,0.0,-0.0013378952380952382,0.0,-0.00030479999999999093,0.0026151999999999907,0.004219288888888916,0.006328933333333374,0.00445928888888888,0.0066889333333333195,,,,,,,-0.0031091821647267134,-0.002432553892029238,-0.0002949885892541834,0.0007670663211439676,-0.0005761431313033546,0.0011797499405615307
2020-04-14 00:00:00-04:00,0.0021926,-0.00034240000000000003,0.00735472380952381,0.0,0.007339723809523809,0.0,0.0014375999999999998,-0.0002749,0.004174604761904762,0.0,0.004187104761904762,0.0,0.0005752000000000272,-0.0026448,-0.001220711111111093,-0.0018310666666666393,-0.0014407111111111204,-0.0021610666666666803,,,,,,,0.001856467826966498,0.001602271424606058,-0.00031542777783926464,-0.0012278556583756553,0.0058878848521978205,0.003934367099344063
2020-04-15 00:00:00-04:00,-0.0025024,-0.0010274,-0.0025352761904761907,0.0,-0.0024902761904761904,0.0,-0.0025124,-0.0010749,-0.003750395238095238,0.0,-0.003775395238095238,0.0,-0.003284800000000009,-0.0033248000000000184,-0.002880711111111084,-0.004321066666666626,-0.002420711111111093,-0.0036310666666666395,,,,,,,-0.0025645459915904344,-0.003162175278370754,-0.0010742326540604014,-0.0020427624669907547,-0.0032100143005632646,-0.0034984239179458388
2020-04-16 00:00:00-04:00,0.0017426,0.0027876,0.005174723809523809,0.0,0.005149723809523809,0.0,0.0011001000000000001,0.0020876,0.0030996047619047617,0.0,0.003049604761904762,0.0,0.0019351999999999729,0.002515199999999991,-0.0017407111111111203,-0.0026110666666666806,-0.0017807111111111293,-0.0026710666666666942,,,,,,,0.0014537438961262918,0.0018203958338386817,0.002491128304749688,0.002781749320272043,0.00422559679481711,0.0024936078649271387
2020-04-17 00:00:00-04:00,0.0007326,-0.0006873999999999999,-0.0014352761904761905,0.0,-0.0005702761904761905,0.0,0.0003251,-0.0009373999999999999,0.0004871047619047619,0.0,0.001912104761904762,0.0,-0.006124799999999973,-0.0020647999999999817,-0.008220711111111093,-0.012331066666666638,-0.007960711111111102,-0.011941066666666653,,,,,,,0.0005409029862218239,-0.0019305819982929713,-0.0008302398403259955,-0.0013887668180444482,-0.0004842193677615643,-0.0034993780631341976
2020-04-20 00:00:00-04:00,-0.0011174,-0.00032740000000000004,-0.0017152761904761905,0.0,-0.0018602761904761905,0.0,-0.0012874000000000002,-0.0003749,-0.002525395238095238,0.0,-0.002825395238095238,0.0,-4.800000000036384e-06,-0.001624800000000018,0.0036192888888888705,0.005428933333333306,0.0034592888888888796,0.00518893333333332,,,,,,,-0.0012298038208057504,-0.0009180656357851315,-0.00035886105358256203,-0.0008759213091585204,-0.00216565820921348,-0.00023715566414651132
2020-04-21 00:00:00-04:00,-0.0007423999999999999,0.0001526,-0.00522527619047619,0.0,-0.005560276190476191,0.0,-0.0014374000000000001,-0.00023740000000000002,-0.003675395238095238,0.0,-0.003887895238095238,0.0,-0.004864799999999982,0.0020352000000000182,-0.0022007111111111114,-0.003301066666666667,-0.0020407111111111205,-0.0030610666666666805,,,,,,,-0.0011147398405656913,-0.002684016093065995,-4.3331079800372015e-05,0.0007341312884632293,-0.004545462309795386,-0.004236932293733062
2020-04-22 00:00:00-04:00,0.0020426,0.0008876,0.0037497238095238095,0.0,0.0039047238095238097,0.0,0.0015750999999999999,0.0006626000000000001,0.002637104761904762,0.0,0.002824604761904762,0.0,0.0039552,0.0021752000000000273,0.006939288888888898,0.010408933333333347,0.007019288888888916,0.010528933333333376,,,,,,,0.0018500753836198282,0.002885300154895881,0.0007921207536148193,0.0014022419514155603,0.0032616739965663933,0.005086020341689235
2020-04-23 00:00:00-04:00,0.00041759999999999996,0.00020260000000000002,-0.0006552761904761904,0.0,-0.0006152761904761905,0.0,0.0002876,0.0001001,-0.00041289523809523806,0.0,-0.0004003952380952381,0.0,0.0024552000000000003,0.0012752000000000273,0.0030192888888888707,0.004528933333333306,0.0029192888888888704,0.004378933333333306,,,,,,,0.0003606360838457315,0.0012041229396311775,0.00015467355961760147,0.0005939221493366175,-0.0005455018767894245,0.0007446597346713724
2020-04-24 00:00:00-04:00,0.0006826,0.0004476,0.0036047238095238093,0.0,0.0033147238095238094,0.0,0.0007376,0.0005626,0.002537104761904762,0.0,0.002287104761904762,0.0,-0.0001848000000000091,0.0008952000000000091,-0.0014607111111111476,-0.002191066666666721,-0.0011807111111111293,-0.0017710666666666938,,,,,,,0.0007262838432752522,0.00047069151994062324,0.000516191707716224,0.0007171932716559837,0.0031365555406345116,0.0017865862803556499
2020-04-27 00:00:00-04:00,0.0024276,0.0012376000000000002,0.0009997238095238096,0.0,0.0009897238095238096,0.0,0.0015501,0.0008876,0.0019246047619047618,0.0,0.001974604761904762,0.0,-0.0015447999999999998,-0.0005247999999999727,-0.00404071111111112,-0.0060610666666666806,-0.0042607111111111024,-0.006391066666666653,,,,,,,0.0020341777520039225,0.0009269430134883848,0.0010859340895253606,0.0006023911577402386,0.001493418267325009,-0.00042607641144091086
2020-04-28 00:00:00-04:00,0.0023626,0.0012875999999999999,-0.0023852761904761904,0.0,-0.0023502761904761905,0.0,0.0018501,0.0009876000000000002,-0.00035039523809523806,0.0,-0.00032539523809523805,0.0,-0.0004047999999999909,-0.0002248000000000182,3.928888888889798e-05,5.8933333333346974e-05,1.9288888888916173e-05,2.893333333337426e-05,,,,,,,0.0021543556869213173,0.0014508225989816389,0.0011625810467194146,0.0007717713258126425,-0.001397073408489066,-0.0010290961704816255
2020-04-29 00:00:00-04:00,0.0011426000000000001,-0.0004174,0.007214723809523809,0.0,0.00838472380952381,0.0,0.0022002000000000002,-0.0006248,0.004387104761904762,0.0,0.004887104761904762,0.0,-0.0009647999999999818,-0.0016847999999999635,0.0008792888888889071,0.0013189333333333607,0.0009192888888888707,0.0013789333333333062,,,,,,,0.001709492769539863,0.0009060259304021523,-0.0005325430585842889,-0.001026443818518858,0.005924909701402152,0.004763519268025055
2020-04-30 00:00:00-04:00,-0.0003074,-0.0002724,-0.004790276190476191,-8.976190476190476e-06,-0.004965276190476191,-8.976190476190476e-06,-0.0008998000000000001,-0.0006248,-0.003700395238095238,-2.5690476190476194e-05,-0.0038003952380952382,-2.5690476190476194e-05,0.00014280000000001364,0.0017927999999999453,-0.007180711111111084,-0.010771066666666624,-0.007160711111111102,-0.010741066666666651,,,,,,,-0.0006173566086479965,-0.00040553994967200635,-0.0004584509999633698,0.00033710417450144684,-0.004336080403950196,-0.005981109698047037
2020-05-01 00:00:00-04:00,-0.0017274,-0.0012724,-0.0029052761904761904,-0.0029052761904761904,-0.0033652761904761908,-0.0033652761904761908,-0.0029748,-0.0021248,-0.002750395238095238,0.005499209523809524,-0.0032253952380952382,0.0064492095238095236,-0.003727200000000014,-0.0049272000000000135,0.003199288888888889,0.004798933333333333,0.003439288888888898,0.005158933333333347,,,,,,,-0.002404683768376913,-0.003211629511241319,-0.0017359002865309405,-0.0031333072691156986,-0.002888281128166998,-0.000937498232399494
2020-05-04 00:00:00-04:00,-0.0002048,0.0011451999999999999,0.0030847238095238093,0.0030847238095238093,0.0021297238095238096,0.0021297238095238096,0.0002502,0.0005252,0.0017242595238095237,-0.0034757904761904762,0.0004742595238095238,-0.0009757904761904762,0.001762800000000041,0.0022128000000000408,-2.071111111109292e-05,-3.106666666663938e-05,5.92888888888798e-05,8.893333333331968e-05,,,,,,,2.3217354235105243e-05,0.0006889302301737579,0.000853540515312988,0.001461637930352961,0.0024558880378319115,0.0018274827605479966
2020-05-05 00:00:00-04:00,0.0028751999999999996,0.0018952,0.0025497238095238094,0.0025497238095238094,0.0024897238095238096,0.0024897238095238096,0.0022752000000000002,0.0016252,0.003249209523809524,-0.0032507904761904763,0.003174209523809524,-0.0031757904761904763,-0.0021372000000000274,-6.720000000000001e-05,0.00045928888888887984,0.0006889333333333197,0.0006992888888888889,0.0010489333333333333,,,,,,,0.0026338912170151096,0.0011480392487332712,0.0017988529873729903,0.00129978576975041,0.0029614432029329975,0.0023885010483972956
2020-05-06 00:00:00-04:00,0.0028052,0.0025252,0.00032472380952380955,0.00032472380952380955,0.0002647238095238095,0.0002647238095238095,0.0025252,0.0018752,-0.002350790476190476,0.0023492095238095236,-0.002550790476190476,0.0025492095238095237,-0.002227200000000014,0.00038280000000000003,-0.005520711111111139,-0.008281066666666708,-0.005580711111111129,-0.008371066666666694,,,,,,,0.002725942401207157,0.001182329548874653,0.0022485151362447754,0.001800398266497788,-0.0010346870732587225,-0.0028802886817021795
2020-05-07 00:00:00-04:00,0.0057452,0.0024852,0.0033647238095238096,0.0033647238095238096,0.0034347238095238093,0.0034347238095238093,0.0042502,0.0022252,0.005049209523809523,-0.005050790476190476,0.0048742095238095235,-0.0048757904761904764,0.003652800000000027,-0.0008172,0.008279288888888906,0.012418933333333361,0.008139288888888898,0.012208933333333349,,,,,,,0.00511160225818438,0.00520000971543927,0.0024069188477791542,0.0014654019340878883,0.0042968912121651185,0.006371103064593464
2020-05-08 00:00:00-04:00,0.0034852,-0.0006948000000000001,0.002115747619047619,0.0021247238095238093,0.0020557476190476193,0.0020647238095238096,0.0029752,-0.0006248,0.004824209523809524,-0.004825790476190476,0.004724209523809524,-0.0047257904761904765,0.001762800000000041,0.0006828,-0.004440711111111075,-0.006661066666666612,-0.004420711111111093,-0.006631066666666639,,,,,,,0.00330381927974612,0.003133066623584087,-0.0006742888314218267,-0.0002396917578411506,0.0035441498855008835,0.000953857430282907
2020-05-11 00:00:00-04:00,0.0006152,-0.0003148,0.003249447619047619,0.0016247238095238095,0.0023594476190476193,0.0011797238095238097,-0.00034980000000000005,-0.00034980000000000005,-0.00022579047619047618,0.0002242095238095238,-0.0011257904761904762,0.001124209523809524,-0.0005771999999999454,-0.0009672,-0.0009807111111110839,-0.0014710666666666256,-0.0009407111111111202,-0.0014110666666666803,,,,,,,0.0001357243571364962,-0.00011879683982310322,-0.000339597118341123,-0.0006142101294679483,0.0015441441346191413,0.0007797068505042446
2020-05-12 00:00:00-04:00,-0.0001548,0.0014652,-0.00952055238095238,-0.00476027619047619,-0.00948055238095238,-0.00474027619047619,0.0001252,0.0013002,-0.007975790476190476,0.007974209523809523,-0.007950790476190477,0.007949209523809524,0.0025428000000000135,0.0013727999999999863,0.000999288888888889,0.0014989333333333334,0.0010592888888888798,0.0015889333333333198,,,,,,,-1.513730584491442e-05,0.0009575375812811959,0.001413063302829584,0.0015576200255939794,-0.008935164909144958,-0.006296233866340686
2020-05-13 00:00:00-04:00,0.0035052,0.0010052,-0.0014005523809523808,-0.0007002761904761904,-0.001220552380952381,-0.0006102761904761905,0.0039002999999999998,0.0007503,-0.0021007904761904763,0.002099209523809524,-0.0020257904761904763,0.002024209523809524,-0.0003071999999999863,-0.0005172,0.0035677333333333514,0.00536893333333336,0.003527733333333342,0.005308933333333347,,,,,,,0.003787139136301141,0.0027044759721503615,0.0008970248890277481,0.00046609658249795335,-0.001788092293770759,2.5338461363918207e-05
