date,side,entry_ts,entry,exit_ts,exit,why,or_hi,or_lo,or_width,risk_pts,ann_vol,pts,contracts_raw,contracts,gross_$,cost_$,net_$
2022-12-23 00:00:00-05:00,1,2022-12-23 10:15:00-05:00,1803.8,2022-12-23 15:55:00-05:00,1805.3,close,1802.9,1798.9,4.0,4.899999999999864,0.1692760799212868,1.5,3.930042711898313,4.0,60.0,12.96,47.04
2022-12-27 00:00:00-05:00,1,2022-12-27 10:05:00-05:00,1820.4,2022-12-27 10:35:00-05:00,1839.0000000000005,target,1818.5,1811.1,7.400000000000091,9.300000000000182,0.16789315682836398,18.600000000000364,3.926281413726063,4.0,744.0000000000146,12.96,731.0400000000145
2022-12-29 00:00:00-05:00,1,2022-12-29 10:10:00-05:00,1824.4,2022-12-29 15:55:00-05:00,1821.5,close,1823.6,1818.1,5.5,6.300000000000182,0.16875035981854494,-2.900000000000091,3.8977723900567707,4.0,-116.00000000000364,12.96,-128.96000000000365
2022-12-30 00:00:00-05:00,1,2022-12-30 13:00:00-05:00,1830.4,2022-12-30 15:55:00-05:00,1829.8,close,1829.4,1824.1,5.300000000000182,6.300000000000182,0.1687791017026881,-0.6000000000001364,3.8843340139898617,4.0,-24.000000000005457,12.96,-36.96000000000546
2023-01-04 00:00:00-05:00,1,2023-01-04 12:05:00-05:00,1866.0,2023-01-04 12:30:00-05:00,1861.3,stop,1865.7,1861.3,4.400000000000091,4.7000000000000455,0.17012776305506488,-4.7000000000000455,3.7800227615530964,4.0,-188.00000000000182,12.96,-200.96000000000183
2023-01-06 00:00:00-05:00,1,2023-01-06 10:05:00-05:00,1857.0,2023-01-06 15:55:00-05:00,1871.7,close,1853.5,1845.1,8.400000000000091,11.900000000000091,0.1742422798421606,14.700000000000045,3.7086495579885588,4.0,588.0000000000018,12.96,575.0400000000018
2023-01-12 00:00:00-05:00,1,2023-01-12 12:20:00-05:00,1898.6,2023-01-12 15:55:00-05:00,1901.5,close,1898.2,1882.9,15.299999999999955,15.699999999999818,0.14568478858157882,2.900000000000091,4.338439658960683,4.0,116.00000000000364,12.96,103.04000000000363
2023-01-13 00:00:00-05:00,1,2023-01-13 10:45:00-05:00,1916.4,2023-01-13 15:55:00-05:00,1923.9,close,1915.7,1904.6,11.100000000000136,11.800000000000182,0.1482589981312836,7.5,4.223514823962044,4.0,300.0,12.96,287.04
2023-01-16 00:00:00-05:00,1,2023-01-16 10:05:00-05:00,1919.5,2023-01-16 12:05:00-05:00,1916.2,stop,1919.2,1916.2,3.0,3.2999999999999545,0.15013695774217206,-3.2999999999999545,4.163950117377596,4.0,-131.99999999999818,12.96,-144.9599999999982
2023-01-19 00:00:00-05:00,1,2023-01-19 10:05:00-05:00,1920.4,2023-01-19 14:25:00-05:00,1929.0000000000005,target,1919.6,1916.1,3.5,4.300000000000182,0.14841324865393712,8.600000000000364,4.210337179834894,4.0,344.00000000001455,12.96,331.0400000000146
2023-01-20 00:00:00-05:00,1,2023-01-20 10:25:00-05:00,1929.9,2023-01-20 15:55:00-05:00,1928.7,close,1928.2,1922.0,6.2000000000000455,7.900000000000091,0.14640641988937667,-1.2000000000000455,4.247039684462947,4.0,-48.00000000000182,12.96,-60.96000000000182
2023-01-23 00:00:00-05:00,1,2023-01-23 10:50:00-05:00,1923.7,2023-01-23 15:55:00-05:00,1932.3,close,1921.8,1914.4,7.399999999999864,9.299999999999955,0.14671905916309202,8.599999999999909,4.251648647708389,4.0,343.99999999999636,12.96,331.0399999999964
2023-01-24 00:00:00-05:00,1,2023-01-24 10:45:00-05:00,1934.7,2023-01-24 15:55:00-05:00,1939.1,close,1931.8,1922.2,9.599999999999909,12.5,0.13134101923058814,4.399999999999864,4.722448518903016,5.0,219.99999999999318,16.200000000000003,203.7999999999932
2023-01-25 00:00:00-05:00,1,2023-01-25 10:10:00-05:00,1936.2,2023-01-25 15:55:00-05:00,1947.8,close,1933.7,1928.2,5.5,8.0,0.13007986149061765,11.599999999999909,4.764539858395447,5.0,579.9999999999955,16.200000000000003,563.7999999999954
2023-01-27 00:00:00-05:00,1,2023-01-27 11:15:00-05:00,1928.1,2023-01-27 15:55:00-05:00,1926.7,close,1927.5,1921.1,6.400000000000091,7.0,0.1254784817104777,-1.3999999999998636,4.960008677921975,5.0,-69.99999999999318,16.200000000000003,-86.19999999999318
2023-02-07 00:00:00-05:00,1,2023-02-07 10:40:00-05:00,1885.9,2023-02-07 12:45:00-05:00,1897.5000000000005,target,1884.8,1880.1,4.7000000000000455,5.800000000000182,0.16506170722193786,11.600000000000364,3.854927839219701,4.0,464.00000000001455,12.96,451.0400000000146
2023-02-14 00:00:00-05:00,1,2023-02-14 10:05:00-05:00,1871.7,2023-02-14 15:55:00-05:00,1866.6,close,1868.1,1853.2,14.899999999999864,18.5,0.14912427788671276,-5.100000000000136,4.299289123440671,4.0,-204.00000000000546,12.96,-216.96000000000546
2023-02-16 00:00:00-05:00,1,2023-02-16 10:35:00-05:00,1843.6,2023-02-16 15:55:00-05:00,1845.8,close,1842.7,1836.9,5.7999999999999545,6.699999999999818,0.15177557470172545,2.2000000000000455,4.288571553862336,4.0,88.00000000000182,12.96,75.04000000000181
2023-02-17 00:00:00-05:00,1,2023-02-17 10:05:00-05:00,1840.3,2023-02-17 15:55:00-05:00,1851.4,close,1837.3,1831.6,5.7000000000000455,8.700000000000045,0.1467986483365644,11.100000000000136,4.441918267389634,4.0,444.00000000000546,12.96,431.0400000000055
2023-02-27 00:00:00-05:00,1,2023-02-27 10:20:00-05:00,1826.7,2023-02-27 10:40:00-05:00,1821.3,stop,1825.8,1821.3,4.5,5.400000000000091,0.1320061928261417,-5.400000000000091,4.976450762434935,5.0,-270.00000000000455,16.200000000000003,-286.20000000000454
2023-02-28 00:00:00-05:00,1,2023-02-28 10:05:00-05:00,1830.5,2023-02-28 15:55:00-05:00,1833.6,close,1825.9,1819.9,6.0,10.599999999999909,0.13264140210404674,3.099999999999909,4.942337612164233,5.0,154.99999999999545,16.200000000000003,138.79999999999546
2023-03-01 00:00:00-05:00,-1,2023-03-01 10:10:00-05:00,1842.9,2023-03-01 15:55:00-05:00,1844.2,close,1852.0,1845.0,7.0,9.099999999999909,0.13366863153624398,-1.2999999999999545,4.871357178161618,5.0,-64.99999999999773,16.200000000000003,-81.19999999999773
2023-03-02 00:00:00-05:00,-1,2023-03-02 12:20:00-05:00,1838.9,2023-03-02 15:55:00-05:00,1842.5,close,1844.4,1839.1,5.300000000000182,5.5,0.13403215750802203,-3.599999999999909,4.868712441688973,5.0,-179.99999999999545,16.200000000000003,-196.19999999999544
2023-03-03 00:00:00-05:00,-1,2023-03-03 10:10:00-05:00,1847.0,2023-03-03 10:25:00-05:00,1851.0,stop,1851.0,1847.4,3.599999999999909,4.0,0.13208417747551113,-4.0,4.9188497232106005,5.0,-200.0,16.200000000000003,-216.2
2023-03-06 00:00:00-05:00,-1,2023-03-06 10:05:00-05:00,1856.3,2023-03-06 10:40:00-05:00,1859.5,stop,1859.5,1856.4,3.099999999999909,3.2000000000000455,0.1382268944862564,-3.2000000000000455,4.676710969650125,5.0,-160.00000000000227,16.200000000000003,-176.20000000000226
2023-03-07 00:00:00-05:00,-1,2023-03-07 10:05:00-05:00,1829.6,2023-03-07 15:55:00-05:00,1818.5,close,1838.3,1834.2,4.099999999999909,8.700000000000045,0.13829763789553862,11.099999999999909,4.74253267720509,5.0,554.9999999999955,16.200000000000003,538.7999999999954
2023-03-15 00:00:00-04:00,-1,2023-03-15 14:35:00-04:00,1918.1,2023-03-15 15:55:00-04:00,1921.7,close,1932.3,1921.9,10.399999999999864,14.200000000000045,0.14645278007438628,-3.6000000000001364,4.271814450492671,4.0,-144.00000000000546,12.96,-156.96000000000546
2023-03-16 00:00:00-04:00,-1,2023-03-16 10:55:00-04:00,1925.8,2023-03-16 15:55:00-04:00,1924.8,close,1935.8,1927.6,8.200000000000045,10.0,0.1482724408310994,1.0,4.202518430890483,4.0,40.0,12.96,27.04
2023-03-20 00:00:00-04:00,-1,2023-03-20 10:05:00-04:00,1976.0,2023-03-20 15:55:00-04:00,1981.5,close,1989.1,1981.5,7.599999999999909,13.099999999999909,0.1840068738103279,-5.5,3.300351974995767,3.0,-165.0,9.72,-174.72
2023-03-22 00:00:00-04:00,1,2023-03-22 10:15:00-04:00,1948.5,2023-03-22 14:00:00-04:00,1960.3000000000002,target,1947.6,1942.6,5.0,5.900000000000091,0.1970049845922039,11.800000000000182,3.126105432579386,3.0,354.00000000000546,9.72,344.28000000000543
2023-03-23 00:00:00-04:00,1,2023-03-23 11:25:00-04:00,1988.7,2023-03-23 15:55:00-04:00,2000.5,close,1987.8,1977.7,10.099999999999909,11.0,0.19786525452020337,11.799999999999955,3.049596877407118,3.0,353.99999999999864,9.72,344.2799999999986
2023-03-27 00:00:00-04:00,1,2023-03-27 10:20:00-04:00,1952.9,2023-03-27 15:55:00-04:00,1958.1,close,1952.1,1944.7,7.399999999999864,8.200000000000045,0.20249624808168024,5.199999999999818,3.034479862495078,3.0,155.99999999999454,9.72,146.27999999999454
2023-03-28 00:00:00-04:00,1,2023-03-28 10:55:00-04:00,1968.5,2023-03-28 15:55:00-04:00,1975.2,close,1967.4,1962.1,5.300000000000182,6.400000000000091,0.2075823806709738,6.7000000000000455,2.936671297592835,3.0,201.00000000000136,9.72,191.28000000000137
2023-03-29 00:00:00-04:00,1,2023-03-29 10:40:00-04:00,1970.0,2023-03-29 11:55:00-04:00,1962.6,stop,1969.4,1962.6,6.800000000000182,7.400000000000091,0.20774788359457913,-7.400000000000091,2.9320975275314813,3.0,-222.00000000000273,9.72,-231.72000000000273
2023-03-30 00:00:00-04:00,1,2023-03-30 10:20:00-04:00,1969.9,2023-03-30 12:05:00-04:00,1979.1000000000004,target,1968.5,1965.3,3.2000000000000455,4.600000000000136,0.20748038510931405,9.200000000000273,2.9360268333269373,3.0,276.0000000000082,9.72,266.28000000000816
2023-04-03 00:00:00-04:00,1,2023-04-03 10:05:00-04:00,2001.0,2023-04-03 15:55:00-04:00,2002.2,close,1998.2,1989.5,8.700000000000045,11.5,0.20643949310172224,1.2000000000000455,2.9049681381921317,3.0,36.000000000001364,9.72,26.280000000001365
2023-04-04 00:00:00-04:00,1,2023-04-04 10:05:00-04:00,2021.3,2023-04-04 15:55:00-04:00,2039.4,close,2011.0,2003.7,7.2999999999999545,17.59999999999991,0.21026050530400292,18.100000000000136,2.823532339130081,3.0,543.0000000000041,9.72,533.2800000000041
2023-04-06 00:00:00-04:00,1,2023-04-06 12:25:00-04:00,2030.7,2023-04-06 15:55:00-04:00,2022.0,close,2030.3,2016.5,13.799999999999955,14.200000000000045,0.21583239540246518,-8.700000000000045,2.7379079730920357,3.0,-261.00000000000136,9.72,-270.7200000000014
2023-04-11 00:00:00-04:00,1,2023-04-11 10:30:00-04:00,2018.4,2023-04-11 15:55:00-04:00,2019.6,close,2017.9,2012.6,5.300000000000182,5.800000000000182,0.22020479779014787,1.199999999999818,2.6998972184654777,3.0,35.99999999999454,9.72,26.279999999994544
2023-04-18 00:00:00-04:00,1,2023-04-18 10:10:00-04:00,2022.2,2023-04-18 15:55:00-04:00,2016.9,close,2013.2,2003.4,9.799999999999955,18.799999999999955,0.2131032357258989,-5.2999999999999545,2.7846274243958375,3.0,-158.99999999999864,9.72,-168.71999999999863
2023-04-19 00:00:00-04:00,1,2023-04-19 10:10:00-04:00,2006.3,2023-04-19 15:55:00-04:00,2006.9,close,2005.4,1994.9,10.5,11.399999999999864,0.20064142735886292,0.6000000000001364,2.981019137865212,3.0,18.000000000004093,9.72,8.280000000004092
2023-04-20 00:00:00-04:00,1,2023-04-20 10:10:00-04:00,2023.1,2023-04-20 10:50:00-04:00,2014.6,stop,2018.7,2014.6,4.100000000000136,8.5,0.20043367851959007,-8.5,2.9593286515395567,3.0,-255.0,9.72,-264.72
2023-04-24 00:00:00-04:00,1,2023-04-24 10:40:00-04:00,1994.3,2023-04-24 15:55:00-04:00,1998.9,close,1992.6,1984.4,8.199999999999818,9.899999999999864,0.20405678780484535,4.600000000000136,2.9487619299615644,3.0,138.0000000000041,9.72,128.2800000000041
2023-04-25 00:00:00-04:00,1,2023-04-25 12:00:00-04:00,2000.6,2023-04-25 14:10:00-04:00,2013.7999999999997,target,2000.3,1994.0,6.2999999999999545,6.599999999999909,0.16816862498997628,13.199999999999818,3.5667774177231766,4.0,527.9999999999927,12.96,515.0399999999927
2023-04-27 00:00:00-04:00,1,2023-04-27 10:10:00-04:00,1995.1,2023-04-27 15:55:00-04:00,1997.3,close,1991.7,1982.5,9.200000000000045,12.599999999999909,0.15413392370648338,2.2000000000000455,3.9022792379614626,4.0,88.00000000000182,12.96,75.04000000000181
2023-04-28 00:00:00-04:00,1,2023-04-28 10:40:00-04:00,1999.3,2023-04-28 15:55:00-04:00,1998.2,close,1999.0,1990.8,8.200000000000045,8.5,0.1467605812385126,-1.099999999999909,4.089722652094731,4.0,-43.99999999999636,12.96,-56.95999999999636
2023-05-02 00:00:00-04:00,1,2023-05-02 10:05:00-04:00,2003.4,2023-05-02 10:45:00-04:00,2021.2000000000003,target,1998.3,1994.5,3.7999999999999545,8.900000000000091,0.14045596928995618,17.800000000000182,4.26455161774342,4.0,712.0000000000073,12.96,699.0400000000072
2023-05-03 00:00:00-04:00,1,2023-05-03 10:55:00-04:00,2030.6,2023-05-03 15:55:00-04:00,2044.3,close,2029.3,2021.8,7.5,8.799999999999955,0.1447912699112076,13.700000000000045,4.081450061178498,4.0,548.0000000000018,12.96,535.0400000000018
2023-05-04 00:00:00-04:00,1,2023-05-04 10:20:00-04:00,2056.1,2023-05-04 15:55:00-04:00,2057.8,close,2054.0,2040.3,13.700000000000045,15.799999999999955,0.14623708286944367,1.7000000000002728,3.9909795071295298,4.0,68.00000000001091,12.96,55.04000000001091
2023-05-05 00:00:00-04:00,1,2023-05-05 11:20:00-04:00,2019.5,2023-05-05 15:55:00-04:00,2025.8,close,2019.4,2008.5,10.900000000000091,11.0,0.1450989055294338,6.2999999999999545,4.095182417717205,4.0,251.99999999999818,12.96,239.03999999999817
2023-05-08 00:00:00-04:00,1,2023-05-08 10:50:00-04:00,2033.0,2023-05-08 15:55:00-04:00,2027.7,close,2032.6,2025.3,7.2999999999999545,7.7000000000000455,0.1549955606429311,-5.2999999999999545,3.808242610476856,4.0,-211.99999999999818,12.96,-224.9599999999982
2023-05-09 00:00:00-04:00,1,2023-05-09 12:15:00-04:00,2038.0,2023-05-09 15:55:00-04:00,2041.7,close,2037.9,2031.5,6.400000000000091,6.5,0.15367682773740157,3.7000000000000455,3.8314986716200785,4.0,148.00000000000182,12.96,135.0400000000018
2023-05-17 00:00:00-04:00,1,2023-05-17 10:35:00-04:00,1988.1,2023-05-17 15:55:00-04:00,1986.8,close,1988.0,1979.7,8.299999999999955,8.399999999999864,0.13994016537125617,-1.2999999999999545,4.313210342735571,4.0,-51.99999999999818,12.96,-64.95999999999819
2023-05-19 00:00:00-04:00,1,2023-05-19 11:15:00-04:00,1970.0,2023-05-19 15:55:00-04:00,1978.3,close,1964.2,1960.0,4.2000000000000455,10.0,0.13687088317120985,8.299999999999955,4.450450247154484,4.0,331.9999999999982,12.96,319.0399999999982
2023-05-22 00:00:00-04:00,1,2023-05-22 13:15:00-04:00,1980.3,2023-05-22 15:55:00-04:00,1974.0,close,1978.2,1973.1,5.100000000000136,7.2000000000000455,0.13104620134412467,-6.2999999999999545,4.624085142429417,5.0,-314.9999999999977,16.200000000000003,-331.1999999999977
2023-05-23 00:00:00-04:00,1,2023-05-23 12:45:00-04:00,1976.0,2023-05-23 15:55:00-04:00,1976.8,close,1975.4,1966.6,8.800000000000182,9.400000000000091,0.13052815042642057,0.7999999999999545,4.652540064413491,5.0,39.999999999997726,16.200000000000003,23.799999999997723
2023-05-26 00:00:00-04:00,1,2023-05-26 10:10:00-04:00,1950.8,2023-05-26 10:30:00-04:00,1946.0,stop,1950.6,1946.0,4.599999999999909,4.7999999999999545,0.1326236355752716,-4.7999999999999545,4.638179693734645,5.0,-239.99999999999773,16.200000000000003,-256.1999999999977
2023-05-30 00:00:00-04:00,1,2023-05-30 10:10:00-04:00,1956.5,2023-05-30 15:50:00-04:00,1959.6,close,1955.3,1951.4,3.8999999999998636,5.099999999999909,0.12851587314817134,3.099999999999909,4.772485555280191,5.0,154.99999999999545,16.200000000000003,138.79999999999546
2023-05-31 00:00:00-04:00,1,2023-05-31 10:50:00-04:00,1970.4,2023-05-31 15:55:00-04:00,1964.3,close,1973.4,1962.2,11.200000000000045,8.200000000000045,0.13112476707307405,-6.100000000000136,4.644533690232354,5.0,-305.0000000000068,16.200000000000003,-321.2000000000068
2023-06-01 00:00:00-04:00,1,2023-06-01 10:35:00-04:00,1992.1,2023-06-01 15:55:00-04:00,1995.7,close,1992.0,1984.3,7.7000000000000455,7.7999999999999545,0.13093654794377613,3.6000000000001364,4.600544371180669,5.0,180.00000000000682,16.200000000000003,163.80000000000683
2023-06-02 00:00:00-04:00,-1,2023-06-02 10:25:00-04:00,1978.2,2023-06-02 15:55:00-04:00,1965.1,close,1992.9,1978.4,14.5,14.700000000000045,0.1421563446552337,13.100000000000136,4.267217710552543,4.0,524.0000000000055,12.96,511.0400000000055
2023-06-07 00:00:00-04:00,-1,2023-06-07 10:40:00-04:00,1972.9,2023-06-07 15:55:00-04:00,1955.8,close,1986.5,1974.2,12.299999999999955,13.599999999999909,0.14059349747046515,17.100000000000136,4.326243287459668,4.0,684.0000000000055,12.96,671.0400000000054
2023-06-13 00:00:00-04:00,-1,2023-06-13 10:05:00-04:00,1966.9,2023-06-13 15:55:00-04:00,1956.5,close,1978.2,1967.2,11.0,11.299999999999955,0.1360785127033853,10.400000000000091,4.4834198655061135,4.0,416.00000000000364,12.96,403.04000000000366
2023-06-14 00:00:00-04:00,-1,2023-06-14 13:05:00-04:00,1967.8,2023-06-14 14:00:00-04:00,1958.5999999999997,target,1972.4,1968.3,4.100000000000136,4.600000000000136,0.1349143363569227,9.200000000000273,4.520039066336615,5.0,460.00000000001364,16.200000000000003,443.80000000001365
2023-06-16 00:00:00-04:00,-1,2023-06-16 10:25:00-04:00,1967.7,2023-06-16 15:55:00-04:00,1967.8,close,1975.4,1968.5,6.900000000000091,7.7000000000000455,0.13614520045407033,-0.09999999999990905,4.479401846874536,4.0,-3.999999999996362,12.96,-16.959999999996363
2023-06-19 00:00:00-04:00,-1,2023-06-19 10:05:00-04:00,1963.0,2023-06-19 11:05:00-04:00,1965.3,stop,1965.3,1963.7,1.599999999999909,2.2999999999999545,0.13609622277949154,-2.2999999999999545,4.491742739776188,4.0,-91.99999999999818,12.96,-104.95999999999819
2023-06-22 00:00:00-04:00,-1,2023-06-22 10:25:00-04:00,1928.5,2023-06-22 15:55:00-04:00,1924.1,close,1937.7,1929.0,8.700000000000045,9.200000000000045,0.13040735439361992,4.400000000000091,4.771550433153445,5.0,220.00000000000455,16.200000000000003,203.80000000000456
2023-06-23 00:00:00-04:00,-1,2023-06-23 10:05:00-04:00,1941.0,2023-06-23 15:55:00-04:00,1929.2,close,1948.4,1942.1,6.300000000000182,7.400000000000091,0.1280533420379545,11.799999999999955,4.827972560490358,5.0,589.9999999999977,16.200000000000003,573.7999999999977
2023-06-27 00:00:00-04:00,-1,2023-06-27 10:05:00-04:00,1927.3,2023-06-27 15:55:00-04:00,1923.4,close,1940.2,1932.1,8.100000000000136,12.900000000000091,0.12369128808205386,3.8999999999998636,5.033763559652221,5.0,194.99999999999318,16.200000000000003,178.7999999999932
2023-07-03 00:00:00-04:00,-1,2023-07-03 13:10:00-04:00,1929.4,2023-07-03 15:55:00-04:00,1929.2,close,1935.1,1929.6,5.5,5.699999999999818,0.1197010387600621,0.20000000000004547,5.195903213233583,5.0,10.000000000002274,16.200000000000003,-6.199999999997729
2023-07-04 00:00:00-04:00,-1,2023-07-04 11:10:00-04:00,1935.2,2023-07-04 12:35:00-04:00,1932.2,target,1936.7,1935.5,1.2000000000000455,1.5,0.11968644396199629,3.0,5.180962238873722,5.0,150.0,16.200000000000003,133.8
2023-07-05 00:00:00-04:00,-1,2023-07-05 10:35:00-04:00,1929.3,2023-07-05 15:55:00-04:00,1923.1,close,1940.1,1929.9,10.199999999999818,10.799999999999955,0.11648680066398806,6.2000000000000455,5.339551311530507,5.0,310.0000000000023,16.200000000000003,293.8000000000023
2023-07-06 00:00:00-04:00,-1,2023-07-06 10:10:00-04:00,1913.0,2023-07-06 15:55:00-04:00,1916.5,close,1921.0,1915.0,6.0,8.0,0.11736828273865375,-3.5,5.344603918180165,5.0,-175.0,16.200000000000003,-191.2
2023-07-13 00:00:00-04:00,-1,2023-07-13 11:55:00-04:00,1959.7,2023-07-13 14:00:00-04:00,1965.1,stop,1965.1,1961.0,4.099999999999909,5.399999999999864,0.09415882961293986,-5.399999999999864,6.5032522788973885,7.0,-377.99999999999045,22.68,-400.67999999999046
2023-07-14 00:00:00-04:00,-1,2023-07-14 10:05:00-04:00,1957.4,2023-07-14 11:00:00-04:00,1965.3,stop,1965.3,1959.8,5.5,7.899999999999864,0.08470756630853132,-7.899999999999864,7.237348032333239,7.0,-552.9999999999905,22.68,-575.6799999999904
2023-07-19 00:00:00-04:00,-1,2023-07-19 10:15:00-04:00,1977.6,2023-07-19 15:55:00-04:00,1981.9,close,1983.4,1979.1,4.300000000000182,5.800000000000182,0.0898849845632903,-4.300000000000182,6.750806260389285,7.0,-301.00000000001273,22.68,-323.68000000001274
2023-07-20 00:00:00-04:00,-1,2023-07-20 10:10:00-04:00,1974.8,2023-07-20 15:55:00-04:00,1971.6,close,1982.0,1975.2,6.7999999999999545,7.2000000000000455,0.08997663028431149,3.2000000000000455,6.753492208158123,7.0,224.00000000000318,22.68,201.32000000000318
2023-07-21 00:00:00-04:00,-1,2023-07-21 10:10:00-04:00,1960.9,2023-07-21 10:35:00-04:00,1966.5,stop,1966.5,1961.1,5.400000000000091,5.599999999999909,0.08801795051935789,-5.599999999999909,6.952716923301416,7.0,-391.99999999999363,22.68,-414.67999999999364
2023-07-24 00:00:00-04:00,-1,2023-07-24 10:30:00-04:00,1960.3,2023-07-24 15:55:00-04:00,1956.3,close,1968.4,1960.8,7.600000000000136,8.100000000000136,0.08901305819165443,4.0,6.877094370004758,7.0,280.0,22.68,257.32
2023-07-27 00:00:00-04:00,-1,2023-07-27 12:35:00-04:00,1942.4,2023-07-27 15:55:00-04:00,1943.6,close,1956.2,1942.7,13.5,13.799999999999955,0.08697420488975338,-1.199999999999818,7.103168376524897,7.0,-83.99999999998727,22.68,-106.67999999998727
2023-08-01 00:00:00-04:00,-1,2023-08-01 10:35:00-04:00,1980.8,2023-08-01 15:55:00-04:00,1981.8,close,1986.2,1981.9,4.2999999999999545,5.400000000000091,0.11812911795711642,-1.0,5.128420853925287,5.0,-50.0,16.200000000000003,-66.2
2023-08-03 00:00:00-04:00,1,2023-08-03 10:30:00-04:00,1973.8,2023-08-03 15:55:00-04:00,1969.5,close,1973.4,1967.1,6.300000000000182,6.7000000000000455,0.12406336050011903,-4.2999999999999545,4.9004341838585095,5.0,-214.99999999999773,16.200000000000003,-231.19999999999771
2023-08-08 00:00:00-04:00,1,2023-08-08 10:20:00-04:00,1961.9,2023-08-08 15:55:00-04:00,1959.3,close,1961.6,1956.4,5.199999999999818,5.5,0.12474067267078423,-2.6000000000001364,4.9033884212194865,5.0,-130.00000000000682,16.200000000000003,-146.2000000000068
2023-08-09 00:00:00-04:00,1,2023-08-09 10:05:00-04:00,1960.7,2023-08-09 10:30:00-04:00,1955.1,stop,1959.4,1955.1,4.300000000000182,5.600000000000136,0.1265557864387031,-5.600000000000136,4.836020022111511,5.0,-280.0000000000068,16.200000000000003,-296.2000000000068
2023-08-11 00:00:00-04:00,1,2023-08-11 10:10:00-04:00,1950.0,2023-08-11 14:15:00-04:00,1944.8,stop,1949.8,1944.8,5.0,5.2000000000000455,0.12634628614404744,-5.2000000000000455,4.870618948648915,5.0,-260.0000000000023,16.200000000000003,-276.20000000000226
2023-08-14 00:00:00-04:00,1,2023-08-14 10:15:00-04:00,1939.2,2023-08-14 15:55:00-04:00,1939.7,close,1937.9,1934.2,3.7000000000000455,5.0,0.12445199088570273,0.5,4.972293948727895,5.0,25.0,16.200000000000003,8.799999999999997
2023-08-15 00:00:00-04:00,1,2023-08-15 10:10:00-04:00,1936.7,2023-08-15 15:55:00-04:00,1934.4,close,1936.3,1931.4,4.899999999999864,5.2999999999999545,0.12500857633464305,-2.2999999999999545,4.956545351725922,5.0,-114.99999999999773,16.200000000000003,-131.19999999999771
2023-08-25 00:00:00-04:00,-1,2023-08-25 10:30:00-04:00,1938.4,2023-08-25 15:55:00-04:00,1942.2,close,1943.5,1940.8,2.7000000000000455,5.099999999999909,0.11519541524889032,-3.7999999999999545,5.374061724933551,5.0,-189.99999999999773,16.200000000000003,-206.19999999999771
2023-08-30 00:00:00-04:00,-1,2023-08-30 12:25:00-04:00,1971.4,2023-08-30 15:55:00-04:00,1971.6,close,1976.6,1971.5,5.099999999999909,5.199999999999818,0.11696108327043311,-0.1999999999998181,5.204333415504196,5.0,-9.999999999990905,16.200000000000003,-26.199999999990908
2023-08-31 00:00:00-04:00,-1,2023-08-31 11:45:00-04:00,1966.6,2023-08-31 15:55:00-04:00,1966.7,close,1971.2,1966.8,4.400000000000091,4.600000000000136,0.11667483344160248,-0.10000000000013642,5.229835414709006,5.0,-5.000000000006821,16.200000000000003,-21.200000000006824
2023-09-01 00:00:00-04:00,-1,2023-09-01 10:20:00-04:00,1965.6,2023-09-01 15:55:00-04:00,1966.9,close,1978.4,1966.4,12.0,12.800000000000182,0.1073596993028107,-1.300000000000182,5.686497023232884,6.0,-78.00000000001091,19.44,-97.44000000001091
2023-09-04 00:00:00-04:00,-1,2023-09-04 10:05:00-04:00,1963.6,2023-09-04 14:25:00-04:00,1964.4,close,1965.9,1963.7,2.2000000000000455,2.300000000000182,0.10527046558567169,-0.8000000000001819,5.80526004889537,6.0,-48.000000000010914,19.44,-67.44000000001091
2023-09-05 00:00:00-04:00,-1,2023-09-05 10:05:00-04:00,1952.0,2023-09-05 15:55:00-04:00,1951.3,close,1959.4,1952.0,7.400000000000091,7.400000000000091,0.07335177742024314,0.7000000000000455,8.380902549077154,8.0,56.00000000000364,25.92,30.080000000003636
2023-09-06 00:00:00-04:00,-1,2023-09-06 10:05:00-04:00,1945.9,2023-09-06 15:55:00-04:00,1941.9,close,1954.5,1946.1,8.400000000000091,8.599999999999909,0.06780612710570424,4.0,9.094771424332881,9.0,360.0,29.160000000000004,330.84
2023-09-07 00:00:00-04:00,-1,2023-09-07 10:30:00-04:00,1941.9,2023-09-07 15:55:00-04:00,1943.0,close,1946.7,1942.3,4.400000000000091,4.7999999999999545,0.06749519050769255,-1.099999999999909,9.155489245378787,9.0,-98.99999999999181,29.160000000000004,-128.1599999999918
2023-09-08 00:00:00-04:00,-1,2023-09-08 11:25:00-04:00,1944.8,2023-09-08 15:55:00-04:00,1942.8,close,1953.3,1945.4,7.899999999999864,8.5,0.06768600712898226,2.0,9.116064825908907,9.0,180.0,29.160000000000004,150.84
2023-09-11 00:00:00-04:00,-1,2023-09-11 10:35:00-04:00,1945.3,2023-09-11 15:55:00-04:00,1945.8,close,1953.8,1947.8,6.0,8.5,0.06540042306999387,-0.5,9.432223902463537,9.0,-45.0,29.160000000000004,-74.16
2023-09-14 00:00:00-04:00,1,2023-09-14 10:40:00-04:00,1928.8,2023-09-14 15:55:00-04:00,1931.1,close,1928.5,1922.9,5.599999999999909,5.899999999999864,0.06200320558865762,2.2999999999999545,10.034134206428215,10.0,229.99999999999545,32.400000000000006,197.59999999999545
