date,Sarah baseline,P4 · 1h reference,P4 · no BOS,P4 · normal RVOL,P4 · low impulse volume,P4 · first Sarah test,P4 · first physical touch,P4 · width ≤0.5 ATR,P4 · opposing room,P5 · first touch + opposing,P5 · first touch + width,P5 · first touch + low volume
2022-10-20,-16743.5,-7312.5,80.0,-624.0,-391.5,258.5,1809.5,-3357.0,-3402.5,274.5,-3501.5,-433.0
2022-10-21,-16924.0,-7493.0,-44.0,-716.5,-279.5,78.0,1717.0,-3449.5,-3583.0,182.0,-3594.0,-233.0
2022-10-22,-16924.0,-7493.0,-44.0,-716.5,-279.5,78.0,1717.0,-3449.5,-3583.0,182.0,-3594.0,-233.0
2022-10-23,-16724.0,-7293.0,-44.0,-716.5,-279.5,278.0,1917.0,-3449.5,-3383.0,382.0,-3594.0,-233.0
2022-10-24,-16855.5,-7424.5,-213.5,-811.5,-354.0,108.5,1747.5,-3524.0,-3478.0,287.0,-3668.5,-307.5
2022-10-25,-17316.5,-7676.5,-403.0,-862.0,-402.0,74.0,1713.0,-3713.5,-3592.5,236.5,-3794.0,-291.5
2022-10-26,-16863.5,-7623.5,-248.5,-1009.0,-202.0,127.0,1766.0,-3759.0,-3539.5,289.5,-3839.5,-91.5
2022-10-27,-16976.5,-7736.5,-248.5,-1009.0,-202.0,527.0,2166.0,-3759.0,-3539.5,289.5,-3839.5,108.5
2022-10-28,-17180.5,-7946.5,-248.5,-1219.0,-202.0,493.5,2132.5,-3792.5,-3749.5,256.0,-3873.0,108.5
2022-10-29,-17180.5,-7946.5,-248.5,-1219.0,-202.0,493.5,2132.5,-3792.5,-3749.5,256.0,-3873.0,108.5
2022-10-30,-17180.5,-7946.5,-248.5,-1219.0,-202.0,493.5,2132.5,-3792.5,-3749.5,256.0,-3873.0,108.5
2022-10-31,-16992.0,-7758.0,-60.0,-974.5,-202.0,682.0,2321.0,-3648.5,-3605.5,400.0,-3729.0,108.5
2022-11-01,-17478.5,-8108.0,-365.0,-1208.0,-202.0,492.0,2195.5,-3753.0,-3891.0,348.0,-3788.5,108.5
2022-11-02,-17364.0,-7993.5,-450.5,-1291.0,-323.0,606.5,2310.0,-3822.5,-3988.5,250.5,-3858.0,-12.5
2022-11-03,-17520.0,-8149.5,-540.0,-1404.5,-359.5,510.5,2214.0,-3978.5,-4144.5,154.5,-3954.0,-49.0
2022-11-04,-17588.0,-8538.0,-820.0,-1503.0,-541.0,322.0,2025.5,-3996.0,-4343.5,-44.5,-3971.5,-230.5
2022-11-05,-17588.0,-8538.0,-820.0,-1503.0,-541.0,322.0,2025.5,-3996.0,-4343.5,-44.5,-3971.5,-230.5
2022-11-06,-17588.0,-8538.0,-820.0,-1503.0,-541.0,322.0,2025.5,-3996.0,-4343.5,-44.5,-3971.5,-230.5
2022-11-07,-17709.0,-8439.0,-921.0,-1362.0,-563.5,421.0,2124.5,-4097.0,-4408.0,-109.0,-4072.5,-253.0
2022-11-08,-17734.0,-8739.0,-1019.5,-1598.0,-563.5,121.0,1824.5,-4182.5,-4644.0,-345.0,-4158.0,-253.0
2022-11-09,-18273.0,-9078.0,-1281.5,-1937.0,-625.5,-141.0,1562.5,-4244.5,-4783.0,-407.0,-4220.0,-315.0
2022-11-10,-18603.5,-9208.5,-1412.0,-1806.0,-425.5,-71.5,1632.0,-4306.0,-4883.5,-507.5,-4281.5,-115.0
2022-11-11,-18555.5,-9107.0,-1310.5,-1704.5,-425.5,30.0,1733.5,-4404.5,-4782.0,-406.0,-4380.0,-115.0
2022-11-12,-18555.5,-9107.0,-1310.5,-1704.5,-425.5,30.0,1733.5,-4404.5,-4782.0,-406.0,-4380.0,-115.0
2022-11-13,-18592.0,-9143.5,-1347.0,-1741.0,-462.0,-6.5,1697.0,-4441.0,-4818.5,-442.5,-4416.5,-151.5
2022-11-14,-18685.5,-9221.0,-1172.5,-1818.5,-514.0,-84.0,1619.5,-4518.5,-4896.0,-520.0,-4494.0,-203.5
2022-11-15,-18414.5,-8851.5,-1003.0,-1818.5,-314.0,285.5,1989.0,-4349.0,-4526.5,-150.5,-4324.5,-3.5
2022-11-16,-18592.5,-8943.5,-1095.0,-1818.5,-325.0,206.5,1910.0,-4373.0,-4618.5,-229.5,-4335.5,-14.5
2022-11-17,-19042.0,-9229.5,-1136.5,-2018.5,-342.5,120.5,1824.0,-4459.0,-4663.0,-274.0,-4421.5,-32.0
2022-11-18,-19392.5,-9382.5,-1199.5,-2171.5,-342.5,-32.5,1671.0,-4459.0,-4816.0,-427.0,-4421.5,-32.0
2022-11-19,-19392.5,-9382.5,-1199.5,-2171.5,-342.5,-32.5,1671.0,-4459.0,-4816.0,-427.0,-4421.5,-32.0
2022-11-20,-19392.5,-9382.5,-1199.5,-2171.5,-342.5,-32.5,1671.0,-4459.0,-4816.0,-427.0,-4421.5,-32.0
2022-11-21,-19241.5,-9231.5,-979.5,-2020.5,-142.5,118.5,1822.0,-4473.5,-4665.0,-276.0,-4436.0,168.0
2022-11-22,-19621.5,-9550.5,-1204.5,-2244.0,-267.0,-102.5,1601.0,-4531.5,-4984.0,-497.0,-4494.0,141.5
2022-11-23,-19399.0,-9328.0,-1182.0,-2311.0,-67.0,120.0,1890.5,-4331.5,-4651.0,-97.0,-4294.0,341.5
2022-11-24,-19400.0,-9363.5,-1192.5,-2346.5,-67.0,84.5,1855.0,-4367.0,-4686.5,-132.5,-4329.5,341.5
2022-11-25,-19200.0,-9163.5,-992.5,-2346.5,133.0,284.5,2055.0,-4167.0,-4486.5,67.5,-4129.5,541.5
2022-11-26,-19200.0,-9163.5,-992.5,-2346.5,133.0,284.5,2055.0,-4167.0,-4486.5,67.5,-4129.5,541.5
2022-11-27,-19386.0,-9253.0,-992.5,-2346.5,43.5,195.0,2055.0,-4167.0,-4486.5,67.5,-4129.5,541.5
2022-11-28,-19566.5,-9359.0,-1008.5,-2452.5,43.5,89.0,1949.0,-4183.0,-4502.5,51.5,-4145.5,541.5
2022-11-29,-19810.0,-9439.5,-1089.0,-2462.0,-37.0,8.5,1868.5,-4192.5,-4583.0,-29.0,-4155.0,461.0
2022-11-30,-19708.0,-9691.5,-1172.0,-2462.0,-60.5,-220.0,1817.5,-4220.0,-4713.0,-80.0,-4170.0,461.0
2022-12-01,-19936.0,-9691.5,-1172.0,-2462.0,-60.5,-220.0,1817.5,-4220.0,-4713.0,-80.0,-4170.0,461.0
2022-12-02,-19924.5,-9642.5,-1202.5,-2483.0,-60.5,-171.0,1866.5,-4171.0,-4664.0,-31.0,-4121.0,461.0
2022-12-03,-19924.5,-9642.5,-1202.5,-2483.0,-60.5,-171.0,1866.5,-4171.0,-4664.0,-31.0,-4121.0,461.0
2022-12-04,-19924.5,-9642.5,-1202.5,-2483.0,-60.5,-171.0,1866.5,-4171.0,-4664.0,-31.0,-4121.0,461.0
2022-12-05,-19524.5,-9686.0,-1246.0,-2487.5,-60.5,-214.5,1823.0,-4214.5,-4668.5,-35.5,-4164.5,461.0
2022-12-06,-19726.0,-9766.0,-1324.0,-2565.5,-92.5,-294.5,1743.0,-4246.5,-4778.5,-67.5,-4196.5,429.0
2022-12-07,-19715.5,-9614.0,-1372.0,-2403.0,107.5,-377.0,1660.5,-4345.0,-4877.0,-166.0,-4295.0,429.0
2022-12-08,-19899.0,-9797.5,-1409.0,-2509.0,38.5,-560.5,1477.0,-4382.0,-5060.5,-349.5,-4332.0,360.0
2022-12-09,-19685.5,-9744.5,-1556.0,-2609.5,38.5,-507.5,1569.0,-4389.5,-4907.0,-157.0,-4339.5,360.0
2022-12-10,-19685.5,-9744.5,-1556.0,-2609.5,38.5,-507.5,1569.0,-4389.5,-4907.0,-157.0,-4339.5,360.0
2022-12-11,-19685.5,-9744.5,-1556.0,-2609.5,38.5,-507.5,1569.0,-4389.5,-4907.0,-157.0,-4339.5,360.0
2022-12-12,-19914.5,-9590.5,-1365.5,-2590.0,258.0,-317.0,1759.5,-4199.0,-4753.0,33.5,-4149.0,579.5
2022-12-13,-19410.0,-8990.5,-1365.5,-2190.0,258.0,83.0,2159.5,-3999.0,-4153.0,433.5,-4149.0,579.5
2022-12-14,-19635.0,-9150.5,-1525.5,-2282.0,190.0,-77.0,1999.5,-4091.0,-4313.0,273.5,-4241.0,511.5
2022-12-15,-19655.0,-9170.5,-1545.5,-2307.0,159.0,-66.0,2010.5,-4147.0,-4338.5,284.5,-4266.0,511.5
2022-12-16,-19865.5,-9381.0,-1756.0,-2424.0,159.0,-276.5,1800.0,-4177.0,-4549.0,74.0,-4296.0,511.5
2022-12-17,-19865.5,-9381.0,-1756.0,-2424.0,159.0,-276.5,1800.0,-4177.0,-4549.0,74.0,-4296.0,511.5
2022-12-18,-19865.5,-9381.0,-1756.0,-2424.0,159.0,-276.5,1800.0,-4177.0,-4549.0,74.0,-4296.0,511.5
2022-12-19,-20066.0,-9421.0,-1756.0,-2464.0,159.0,-316.5,1760.0,-4217.0,-4589.0,34.0,-4336.0,511.5
2022-12-20,-19852.0,-9277.0,-1612.0,-2464.0,559.0,-172.5,1904.0,-4217.0,-4445.0,178.0,-4336.0,711.5
2022-12-21,-19912.0,-9295.5,-1630.5,-2592.0,559.0,-191.0,1885.5,-4107.5,-4463.5,202.0,-4226.5,711.5
2022-12-22,-20094.5,-9351.0,-1716.5,-2774.5,489.5,-173.5,1903.0,-4120.5,-4462.5,276.0,-4239.5,642.0
2022-12-23,-19937.0,-9116.0,-1481.5,-2596.0,468.0,61.5,2138.0,-4085.5,-4284.0,454.5,-4204.5,620.5
2022-12-24,-19937.0,-9116.0,-1481.5,-2596.0,468.0,61.5,2138.0,-4085.5,-4284.0,454.5,-4204.5,620.5
2022-12-25,-19937.0,-9116.0,-1481.5,-2596.0,468.0,61.5,2138.0,-4085.5,-4284.0,454.5,-4204.5,620.5
2022-12-26,-19937.0,-9116.0,-1481.5,-2596.0,468.0,61.5,2138.0,-4085.5,-4284.0,454.5,-4204.5,620.5
2022-12-27,-20049.0,-9228.0,-1538.0,-2617.5,468.0,-4.0,2072.5,-4202.5,-4396.0,389.0,-4270.0,620.5
2022-12-28,-20044.0,-9074.0,-1613.5,-2663.5,468.0,-79.5,1997.0,-4278.0,-4625.0,313.5,-4345.5,620.5
2022-12-29,-19998.5,-9067.5,-1445.0,-2657.0,436.5,-73.0,2003.5,-4109.5,-4456.5,482.0,-4177.0,589.0
2022-12-30,-20102.0,-9094.5,-1445.0,-2684.0,436.5,-100.0,1976.5,-4136.5,-4483.5,455.0,-4204.0,589.0
2022-12-31,-20102.0,-9094.5,-1445.0,-2684.0,436.5,-100.0,1976.5,-4136.5,-4483.5,455.0,-4204.0,589.0
2023-01-01,-20102.0,-9094.5,-1445.0,-2684.0,436.5,-100.0,1976.5,-4136.5,-4483.5,455.0,-4204.0,589.0
2023-01-02,-20102.0,-9094.5,-1445.0,-2684.0,436.5,-100.0,1976.5,-4136.5,-4483.5,455.0,-4204.0,589.0
2023-01-03,-20306.5,-9266.5,-1647.5,-2534.5,344.5,-272.0,1834.0,-3816.5,-4334.0,604.5,-3854.5,497.0
2023-01-04,-20212.5,-9101.5,-1482.5,-2369.5,309.5,-107.0,1799.0,-3661.5,-4179.0,559.5,-3899.5,462.0
2023-01-05,-19863.0,-9267.5,-1586.5,-2476.5,250.5,-211.0,1740.0,-3827.5,-4309.0,536.5,-3958.5,403.0
2023-01-06,-20419.5,-9104.5,-1423.5,-2313.5,250.5,-48.0,1903.0,-3912.5,-4360.5,536.5,-3992.0,403.0
2023-01-07,-20419.5,-9104.5,-1423.5,-2313.5,250.5,-48.0,1903.0,-3912.5,-4360.5,536.5,-3992.0,403.0
2023-01-08,-20419.5,-9104.5,-1423.5,-2313.5,250.5,-48.0,1903.0,-3912.5,-4360.5,536.5,-3992.0,403.0
2023-01-09,-20283.0,-9168.0,-1487.0,-2313.5,250.5,-111.5,1839.5,-3912.5,-4424.0,473.0,-3992.0,403.0
2023-01-10,-20268.0,-8991.0,-1546.0,-2313.5,450.5,65.5,2016.5,-3735.5,-4247.0,650.0,-3815.0,603.0
2023-01-11,-19927.0,-8871.0,-1599.0,-2340.5,423.5,206.5,2157.5,-3815.5,-4127.0,791.0,-3874.0,576.0
2023-01-12,-19598.5,-8542.5,-1599.0,-2340.5,423.5,406.5,2357.5,-3815.5,-3798.5,991.0,-3874.0,576.0
2023-01-13,-19676.5,-8565.0,-1621.5,-2349.5,401.0,384.0,2335.0,-3838.0,-3807.5,982.0,-3896.5,553.5
2023-01-14,-19676.5,-8565.0,-1621.5,-2349.5,401.0,384.0,2335.0,-3838.0,-3807.5,982.0,-3896.5,553.5
2023-01-15,-19676.5,-8565.0,-1621.5,-2349.5,401.0,384.0,2335.0,-3838.0,-3807.5,982.0,-3896.5,553.5
2023-01-16,-19703.0,-8591.5,-1648.0,-2376.0,401.0,357.5,2308.5,-3864.5,-3834.0,955.5,-3923.0,553.5
2023-01-17,-19369.5,-8258.0,-1314.5,-2042.5,734.5,691.0,2496.0,-3677.0,-3500.5,1143.0,-3735.5,741.0
2023-01-18,-19373.0,-8160.0,-1216.5,-2146.0,734.5,891.0,2696.0,-3532.5,-3402.5,1343.0,-3535.5,741.0
2023-01-19,-19293.0,-8080.0,-1266.0,-2315.5,734.5,971.0,2776.0,-3332.5,-3202.5,1543.0,-3335.5,741.0
2023-01-20,-19699.5,-8145.0,-1295.5,-2329.5,719.0,941.5,2746.5,-3397.5,-3267.5,1513.5,-3365.0,725.5
2023-01-21,-19699.5,-8145.0,-1295.5,-2329.5,719.0,941.5,2746.5,-3397.5,-3267.5,1513.5,-3365.0,725.5
2023-01-22,-19699.5,-8145.0,-1295.5,-2329.5,719.0,941.5,2746.5,-3397.5,-3267.5,1513.5,-3365.0,725.5
2023-01-23,-20153.5,-8457.5,-1529.0,-2546.0,683.5,629.0,2434.0,-3491.5,-3580.0,1201.0,-3459.0,690.0
2023-01-24,-20002.0,-8204.0,-1129.0,-2572.5,563.5,682.5,2487.5,-3518.0,-3326.5,1254.5,-3485.5,570.0
2023-01-25,-20291.0,-8289.0,-1163.5,-2607.0,563.5,597.5,2402.5,-3552.5,-3411.5,1169.5,-3520.0,570.0
2023-01-26,-20634.0,-8455.0,-1329.5,-2773.0,563.5,431.5,2236.5,-3552.5,-3411.5,1169.5,-3520.0,570.0
2023-01-27,-20809.0,-8572.0,-1407.0,-2773.0,563.5,314.5,2159.0,-3580.5,-3528.5,1092.0,-3548.0,570.0
2023-01-28,-20809.0,-8572.0,-1407.0,-2773.0,563.5,314.5,2159.0,-3580.5,-3528.5,1092.0,-3548.0,570.0
2023-01-29,-20809.0,-8572.0,-1407.0,-2773.0,563.5,314.5,2159.0,-3580.5,-3528.5,1092.0,-3548.0,570.0
2023-01-30,-20904.5,-8667.5,-1427.5,-2848.0,488.5,219.0,2063.5,-3601.0,-3549.0,1071.5,-3568.5,495.0
2023-01-31,-20911.5,-8661.5,-1503.5,-3042.0,828.0,225.0,2069.5,-3601.0,-3425.0,1195.5,-3568.5,834.5
2023-02-01,-20823.0,-8549.0,-1765.5,-2702.5,1028.0,137.5,1760.5,-3712.5,-3268.0,931.0,-3680.0,834.5
2023-02-02,-21058.0,-8801.0,-1805.0,-2787.0,960.5,-114.5,1508.5,-3729.5,-3503.0,696.0,-3697.0,767.0
2023-02-03,-21408.0,-9087.5,-2046.5,-2787.0,960.5,-401.0,1222.0,-3844.5,-3618.0,581.0,-3812.0,767.0
2023-02-04,-21408.0,-9087.5,-2046.5,-2787.0,960.5,-401.0,1222.0,-3844.5,-3618.0,581.0,-3812.0,767.0
2023-02-05,-21408.0,-9087.5,-2046.5,-2787.0,960.5,-401.0,1222.0,-3844.5,-3618.0,581.0,-3812.0,767.0
2023-02-06,-21195.5,-8875.0,-1976.5,-2774.5,1030.5,-188.5,1434.5,-3761.5,-3405.5,793.5,-3729.0,837.0
2023-02-07,-21410.0,-9073.0,-2174.5,-2972.5,1030.5,-386.5,1344.0,-3761.5,-3603.5,703.0,-3729.0,837.0
2023-02-08,-21128.5,-8839.5,-2020.0,-2913.0,1004.5,-153.0,1577.5,-3607.0,-3449.0,857.5,-3574.5,811.0
2023-02-09,-21414.0,-8893.5,-2074.0,-2913.0,1004.5,-207.0,1523.5,-3607.0,-3503.0,803.5,-3574.5,811.0
2023-02-10,-21178.0,-8619.5,-2000.0,-2814.0,979.5,104.5,1835.0,-3533.0,-3204.0,1140.0,-3463.0,786.0
2023-02-11,-21178.0,-8619.5,-2000.0,-2814.0,979.5,104.5,1835.0,-3533.0,-3204.0,1140.0,-3463.0,786.0
2023-02-12,-21178.0,-8619.5,-2000.0,-2814.0,979.5,104.5,1835.0,-3533.0,-3204.0,1140.0,-3463.0,786.0
2023-02-13,-21407.5,-8739.0,-2038.5,-2814.0,979.5,66.0,1796.5,-3554.5,-3323.5,1101.5,-3484.5,786.0
2023-02-14,-21159.0,-8490.5,-1990.0,-2633.5,965.5,409.0,2139.5,-3611.5,-3184.5,1240.5,-3541.5,772.0
2023-02-15,-20877.0,-8548.5,-2048.0,-2691.5,965.5,351.0,2102.0,-3669.5,-3205.0,1220.0,-3579.0,772.0
2023-02-16,-20820.5,-8579.0,-1961.0,-2804.5,769.5,120.5,1871.5,-3504.0,-3235.5,989.5,-3613.5,576.0
2023-02-17,-20615.0,-8373.5,-1961.0,-2813.5,769.5,520.5,2271.5,-3304.0,-3030.0,1132.0,-3413.5,576.0
2023-02-18,-20615.0,-8373.5,-1961.0,-2813.5,769.5,520.5,2271.5,-3304.0,-3030.0,1132.0,-3413.5,576.0
2023-02-19,-20615.0,-8373.5,-1961.0,-2813.5,769.5,520.5,2271.5,-3304.0,-3030.0,1132.0,-3413.5,576.0
2023-02-20,-20555.5,-8314.0,-1996.0,-2796.5,734.5,485.5,2236.5,-3244.5,-2935.5,1132.0,-3448.5,541.0
2023-02-21,-20574.0,-8114.0,-1796.0,-2813.0,934.5,685.5,2436.5,-3044.5,-2952.0,1115.5,-3248.5,741.0
2023-02-22,-20709.5,-8249.5,-1931.5,-2868.5,934.5,550.0,2301.0,-3044.5,-3032.0,1035.5,-3248.5,741.0
2023-02-23,-20864.5,-8259.5,-1966.0,-2844.0,912.0,540.0,2291.0,-3079.0,-3019.5,1048.0,-3283.0,718.5
2023-02-24,-20822.5,-8325.5,-1966.0,-2910.0,912.0,474.0,2225.0,-3079.0,-3085.5,982.0,-3283.0,718.5
2023-02-25,-20822.5,-8325.5,-1966.0,-2910.0,912.0,474.0,2225.0,-3079.0,-3085.5,982.0,-3283.0,718.5
2023-02-26,-20822.5,-8325.5,-1966.0,-2910.0,912.0,474.0,2225.0,-3079.0,-3085.5,982.0,-3283.0,718.5
2023-02-27,-20455.5,-8163.0,-1674.0,-2747.5,833.0,636.5,2387.5,-2837.5,-2844.0,1223.5,-3041.5,639.5
2023-02-28,-20480.5,-8166.0,-1645.5,-2601.0,755.5,662.5,2278.5,-2912.0,-2783.5,1178.0,-3087.0,562.0
2023-03-01,-20709.0,-8224.0,-1703.5,-2659.0,755.5,604.5,2220.5,-2912.0,-2783.5,1178.0,-3087.0,562.0
2023-03-02,-20368.5,-8415.0,-1835.0,-2742.0,696.0,473.0,2089.0,-2912.0,-2974.5,1046.5,-3087.0,562.0
2023-03-03,-20690.5,-8646.5,-1941.5,-2973.5,696.0,366.5,1982.5,-2956.0,-3162.0,1046.5,-3131.0,562.0
2023-03-04,-20690.5,-8646.5,-1941.5,-2973.5,696.0,366.5,1982.5,-2956.0,-3162.0,1046.5,-3131.0,562.0
2023-03-05,-20690.5,-8646.5,-1941.5,-2973.5,696.0,366.5,1982.5,-2956.0,-3162.0,1046.5,-3131.0,562.0
2023-03-06,-20795.0,-8702.5,-1997.5,-2994.5,667.0,318.5,1934.5,-3012.0,-3218.0,998.5,-3179.0,562.0
2023-03-07,-20650.0,-8557.5,-2021.5,-2825.5,812.0,494.5,2110.5,-3036.0,-3073.0,1174.5,-3203.0,738.0
2023-03-08,-20514.0,-8421.5,-2083.0,-2858.0,812.0,630.5,2046.0,-3097.5,-2934.5,1112.5,-3265.0,738.0
2023-03-09,-20723.0,-8578.0,-2123.0,-2858.0,812.0,541.5,1957.0,-3137.5,-3091.0,1023.5,-3305.0,738.0
2023-03-10,-20749.5,-8192.5,-1930.0,-2858.0,777.5,727.0,2142.5,-3253.5,-3267.5,907.5,-3421.0,703.5
2023-03-11,-20749.5,-8192.5,-1930.0,-2858.0,777.5,727.0,2142.5,-3253.5,-3267.5,907.5,-3421.0,703.5
2023-03-12,-20749.5,-8192.5,-1930.0,-2858.0,777.5,727.0,2142.5,-3253.5,-3267.5,907.5,-3421.0,703.5
2023-03-13,-20600.5,-7802.0,-1739.5,-2953.0,635.0,620.0,2035.5,-2951.0,-2976.0,1012.5,-3318.5,561.0
2023-03-14,-20329.5,-7619.0,-1556.5,-2953.0,618.0,803.0,2218.5,-3099.0,-2917.5,931.5,-3466.5,544.0
2023-03-15,-20504.0,-7212.5,-1119.0,-3115.5,618.0,1009.5,2425.0,-3130.0,-2348.5,1300.5,-3497.5,544.0
2023-03-16,-20595.5,-7104.0,-1010.5,-2978.5,618.0,1181.0,2596.5,-3214.0,-2240.0,1472.0,-3581.5,544.0
2023-03-17,-20563.0,-7033.0,-1106.0,-2907.5,618.0,1335.0,2785.0,-3260.0,-2169.0,1660.5,-3593.0,544.0
2023-03-18,-20563.0,-7033.0,-1106.0,-2907.5,618.0,1335.0,2785.0,-3260.0,-2169.0,1660.5,-3593.0,544.0
2023-03-19,-20563.0,-7033.0,-1106.0,-2907.5,618.0,1335.0,2785.0,-3260.0,-2169.0,1660.5,-3593.0,544.0
2023-03-20,-20289.0,-7192.5,-1265.5,-3013.5,618.0,1175.5,2625.5,-3313.5,-2328.5,1501.0,-3646.5,544.0
2023-03-21,-20507.5,-7250.0,-1265.5,-3071.0,618.0,1118.0,2568.0,-3313.5,-2386.0,1443.5,-3646.5,544.0
2023-03-22,-20533.0,-7432.0,-1384.0,-3115.0,574.0,936.0,2414.0,-3430.5,-2568.0,1289.5,-3735.5,500.0
2023-03-23,-20878.5,-7679.0,-1384.0,-3162.0,574.0,689.0,2167.0,-3477.5,-2615.0,1242.5,-3782.5,500.0
2023-03-24,-21046.5,-7747.0,-1402.5,-3180.5,574.0,621.0,2099.0,-3545.5,-2683.0,1174.5,-3850.5,500.0
2023-03-25,-21046.5,-7747.0,-1402.5,-3180.5,574.0,621.0,2099.0,-3545.5,-2683.0,1174.5,-3850.5,500.0
2023-03-26,-21046.5,-7747.0,-1402.5,-3180.5,574.0,621.0,2099.0,-3545.5,-2683.0,1174.5,-3850.5,500.0
2023-03-27,-21152.0,-7783.5,-1439.0,-3180.5,574.0,584.5,2062.5,-3582.0,-2719.5,1138.0,-3887.0,500.0
2023-03-28,-21152.0,-7783.5,-1439.0,-3180.5,574.0,584.5,2062.5,-3582.0,-2719.5,1138.0,-3887.0,500.0
2023-03-29,-21349.0,-7771.0,-1569.5,-3282.5,745.5,597.0,2177.0,-3410.5,-2605.0,1252.5,-3715.5,671.5
2023-03-30,-21387.5,-7803.5,-1602.0,-3315.0,745.5,564.5,2144.5,-3443.0,-2605.0,1252.5,-3748.0,671.5
2023-03-31,-21201.5,-7617.5,-1416.0,-3115.0,731.5,750.5,2330.5,-3457.0,-2619.0,1238.5,-3762.0,657.5
2023-04-01,-21201.5,-7617.5,-1416.0,-3115.0,731.5,750.5,2330.5,-3457.0,-2619.0,1238.5,-3762.0,657.5
2023-04-02,-21201.5,-7617.5,-1416.0,-3115.0,731.5,750.5,2330.5,-3457.0,-2619.0,1238.5,-3762.0,657.5
2023-04-03,-21433.0,-7849.0,-1533.5,-3229.0,731.5,519.0,2099.0,-3537.0,-2736.5,1121.0,-3842.0,657.5
2023-04-04,-21311.0,-7727.0,-1402.5,-3229.0,701.5,664.5,2044.5,-3406.0,-2584.5,1296.5,-3887.5,627.5
2023-04-05,-20911.0,-7797.5,-1473.0,-3299.5,701.5,639.0,2019.0,-3431.5,-2655.0,1271.0,-3913.0,627.5
2023-04-06,-20984.0,-7684.5,-1360.0,-3350.5,865.5,788.0,2168.0,-3267.5,-2542.0,1420.0,-3713.0,827.5
2023-04-07,-21021.5,-7722.0,-1397.5,-3388.0,828.0,750.5,2130.5,-3305.0,-2579.5,1382.5,-3750.5,790.0
2023-04-08,-21021.5,-7722.0,-1397.5,-3388.0,828.0,750.5,2130.5,-3305.0,-2579.5,1382.5,-3750.5,790.0
2023-04-09,-21021.5,-7722.0,-1397.5,-3388.0,828.0,750.5,2130.5,-3305.0,-2579.5,1382.5,-3750.5,790.0
2023-04-10,-20780.5,-7782.5,-1414.0,-3426.5,806.0,690.0,2070.0,-3365.5,-2596.0,1366.0,-3811.0,768.0
2023-04-11,-20896.5,-7898.5,-1500.0,-3473.5,806.0,574.0,2012.5,-3423.0,-2653.5,1308.5,-3868.5,768.0
2023-04-12,-21105.5,-7710.0,-1500.0,-3485.0,806.0,562.5,2001.0,-3434.5,-2465.0,1297.0,-3880.0,768.0
2023-04-13,-21243.5,-7755.0,-1545.0,-3530.0,806.0,517.5,1956.0,-3479.5,-2510.0,1252.0,-3925.0,768.0
2023-04-14,-21402.5,-7774.5,-1390.0,-3467.0,961.0,543.0,1981.5,-3324.5,-2529.5,1277.5,-3725.0,968.0
2023-04-15,-21402.5,-7774.5,-1390.0,-3467.0,961.0,543.0,1981.5,-3324.5,-2529.5,1277.5,-3725.0,968.0
2023-04-16,-21402.5,-7774.5,-1390.0,-3467.0,961.0,543.0,1981.5,-3324.5,-2529.5,1277.5,-3725.0,968.0
2023-04-17,-21433.5,-7589.5,-1205.0,-3482.0,1161.0,728.0,2166.5,-3139.5,-2344.5,1462.5,-3540.0,1168.0
2023-04-18,-21484.5,-7640.5,-1256.0,-3502.5,1130.5,707.5,2146.0,-3190.5,-2395.5,1442.0,-3560.5,1168.0
2023-04-19,-21659.5,-7815.5,-1396.0,-3537.5,1031.5,532.5,1971.0,-3239.5,-2479.5,1358.0,-3609.5,1069.0
2023-04-20,-21325.0,-7685.5,-1221.5,-3537.5,1031.5,688.0,2126.5,-3065.0,-2349.5,1513.5,-3409.5,1069.0
2023-04-21,-21507.0,-7850.5,-1332.5,-3430.5,1031.5,523.0,1982.5,-3123.0,-2461.5,1422.5,-3446.5,1069.0
2023-04-22,-21507.0,-7850.5,-1332.5,-3430.5,1031.5,523.0,1982.5,-3123.0,-2461.5,1422.5,-3446.5,1069.0
2023-04-23,-21507.0,-7850.5,-1332.5,-3430.5,1031.5,523.0,1982.5,-3123.0,-2461.5,1422.5,-3446.5,1069.0
2023-04-24,-21440.5,-7784.0,-1241.5,-3455.0,987.0,589.5,2049.0,-3184.5,-2395.0,1489.0,-3508.0,1024.5
2023-04-25,-21404.5,-7639.0,-1067.5,-3281.0,958.0,763.5,2223.0,-3039.5,-2250.0,1663.0,-3334.0,1024.5
2023-04-26,-21601.0,-7814.5,-1243.0,-3422.5,827.0,588.0,2047.5,-3084.0,-2294.5,1652.5,-3378.5,893.5
2023-04-27,-21831.5,-7721.0,-1378.5,-3304.5,827.0,681.5,2165.5,-3137.5,-2201.0,1570.5,-3378.5,893.5
2023-04-28,-21544.0,-7398.0,-1055.5,-2904.5,796.0,804.5,2288.5,-3214.5,-1847.0,1724.5,-3455.5,862.5
2023-04-29,-21544.0,-7398.0,-1055.5,-2904.5,796.0,804.5,2288.5,-3214.5,-1847.0,1724.5,-3455.5,862.5
2023-04-30,-21544.0,-7398.0,-1055.5,-2904.5,796.0,804.5,2288.5,-3214.5,-1847.0,1724.5,-3455.5,862.5
2023-05-01,-21692.5,-7532.0,-1131.0,-3023.0,780.5,670.5,2154.5,-3263.5,-1981.0,1590.5,-3504.5,847.0
