20260604 084000;30282.25;30312.75;30274.00;30309.00;8687
20260604 084500;30308.75;30327.75;30289.25;30324.25;11643
20260604 085000;30324.25;30330.00;30305.50;30315.25;8934
20260604 085500;30315.00;30321.75;30297.00;30310.25;7195
20260604 090000;30310.00;30317.00;30288.00;30295.25;10004
20260604 090500;30295.00;30314.50;30291.00;30305.50;8265
20260604 091000;30305.50;30311.25;30295.25;30301.50;6455
20260604 091500;30300.75;30329.25;30298.50;30325.00;7919
20260604 092000;30325.00;30331.00;30312.00;30322.25;7472
20260604 092500;30323.00;30323.00;30265.00;30268.25;20282
20260604 093000;30268.75;30353.75;30210.00;30343.25;84731
20260604 093500;30343.50;30364.50;30305.00;30332.00;60523
20260604 094000;30332.00;30341.50;30220.50;30226.50;63919
20260604 094500;30226.50;30284.25;30187.50;30248.50;72216
20260604 095000;30248.50;30316.50;30220.00;30245.75;61505
20260604 095500;30246.25;30305.50;30232.25;30248.00;45566
20260604 100000;30248.00;30273.75;30194.00;30198.00;45519
20260604 100500;30197.25;30209.00;30152.25;30185.75;56800
20260604 101000;30185.75;30282.75;30181.25;30279.25;51150
20260604 101500;30279.50;30306.50;30262.50;30263.25;42438
20260604 102000;30263.75;30324.50;30251.25;30323.75;38185
20260604 102500;30323.25;30348.25;30308.75;30341.25;34010
20260604 103000;30341.25;30348.00;30300.00;30326.50;35543
20260604 103500;30326.25;30335.25;30293.75;30311.75;30729
20260604 104000;30312.00;30339.25;30299.25;30300.25;22111
20260604 104500;30300.25;30334.25;30286.75;30315.50;26940
20260604 105000;30315.25;30330.00;30297.75;30320.25;21644
20260604 105500;30320.25;30359.50;30317.25;30356.75;21833
20260604 110000;30356.50;30382.00;30354.00;30369.75;28289
20260604 110500;30369.50;30437.75;30368.75;30429.75;29458
20260604 111000;30430.25;30453.00;30418.00;30450.50;23538
20260604 111500;30450.75;30469.00;30442.50;30462.50;22250
20260604 112000;30462.50;30467.75;30431.75;30461.25;24111
20260604 112500;30461.00;30461.75;30437.75;30441.75;14295
20260604 113000;30442.25;30448.00;30426.25;30440.25;15466
20260604 113500;30440.25;30448.50;30425.25;30443.25;14389
20260604 114000;30443.50;30447.75;30411.25;30419.00;13567
20260604 114500;30418.75;30423.25;30366.50;30373.50;25688
20260604 115000;30372.75;30408.25;30362.00;30399.00;26153
20260604 115500;30398.50;30422.00;30384.75;30413.00;17775
20260604 120000;30413.25;30429.50;30393.50;30422.00;14897
20260604 120500;30421.75;30449.50;30412.25;30440.25;15609
20260604 121000;30440.50;30452.00;30431.25;30440.25;10607
20260604 121500;30440.25;30462.75;30439.75;30458.00;11304
20260604 122000;30458.00;30486.25;30451.50;30481.50;14210
20260604 122500;30481.25;30484.75;30466.25;30480.00;11240
20260604 123000;30480.25;30480.25;30436.25;30449.75;19270
20260604 123500;30449.50;30476.25;30443.25;30471.25;11919
20260604 124000;30472.00;30489.50;30462.00;30482.75;11529
20260604 124500;30482.75;30486.00;30465.50;30474.25;10672
20260604 125000;30474.00;30493.75;30472.25;30484.50;10419
20260604 125500;30484.50;30490.75;30477.00;30478.75;6837
20260604 130000;30479.00;30486.25;30466.50;30474.75;11256
20260604 130500;30475.25;30496.50;30463.75;30495.50;11213
20260604 131000;30495.25;30502.25;30484.00;30494.00;11910
20260604 131500;30493.75;30497.25;30474.25;30488.75;10458
20260604 132000;30488.75;30496.25;30476.00;30492.50;8564
20260604 132500;30492.50;30518.25;30491.50;30514.50;12434
20260604 133000;30514.50;30539.75;30511.00;30531.75;16317
20260604 133500;30531.50;30536.25;30514.00;30515.00;11902
20260604 134000;30515.00;30541.25;30511.25;30539.75;11696
20260604 134500;30539.75;30544.50;30525.75;30543.50;9548
20260604 135000;30543.50;30555.50;30539.75;30548.75;11369
20260604 135500;30549.25;30563.75;30543.00;30559.50;10014
20260604 140000;30559.25;30580.75;30555.25;30578.25;14208
20260604 140500;30578.25;30594.75;30578.25;30587.25;13937
20260604 141000;30587.50;30598.50;30579.25;30592.00;9484
20260604 141500;30591.75;30595.75;30573.75;30591.00;12332
20260604 142000;30590.75;30594.50;30576.25;30580.00;8832
20260604 142500;30580.25;30595.75;30578.50;30586.25;7751
20260604 143000;30586.25;30591.00;30562.00;30579.00;14182
20260604 143500;30578.50;30581.00;30562.50;30570.75;10215
20260604 144000;30570.25;30575.50;30557.50;30572.75;9432
20260604 144500;30573.00;30588.75;30564.75;30588.25;10561
20260604 145000;30588.25;30594.50;30579.00;30580.50;8047
20260604 145500;30580.50;30582.50;30550.00;30557.50;16022
20260604 150000;30558.00;30574.00;30554.50;30571.25;10491
20260604 150500;30571.75;30589.00;30569.25;30571.00;12123
20260604 151000;30571.00;30574.50;30546.00;30555.50;14783
20260604 151500;30555.50;30556.75;30530.75;30535.25;17359
20260604 152000;30535.50;30571.50;30534.75;30569.00;13941
20260604 152500;30569.00;30596.00;30565.75;30594.75;11581
20260604 153000;30594.50;30603.25;30578.25;30588.25;15164
20260604 153500;30588.00;30597.75;30577.00;30586.50;9566
20260604 154000;30587.00;30589.00;30546.25;30548.25;15434
20260604 154500;30548.50;30551.50;30525.50;30538.25;17163
20260604 155000;30537.75;30547.50;30510.00;30518.50;25746
20260604 155500;30518.75;30518.75;30481.00;30485.25;30084
20260604 160000;30485.00;30495.50;30460.00;30464.00;17351
20260604 160500;30464.50;30470.75;30444.50;30462.75;11883
20260604 161000;30462.75;30464.50;30439.00;30451.75;8487
20260604 161500;30451.75;30463.25;30435.50;30438.25;6187
20260604 162000;30438.00;30441.00;30425.00;30434.75;5271
20260604 162500;30434.50;30436.00;30401.75;30413.50;7749
20260604 163000;30413.00;30424.00;30407.50;30413.50;4160
20260604 163500;30413.00;30420.50;30402.25;30413.75;3584
20260604 164000;30414.00;30423.75;30407.25;30411.25;3321
20260604 164500;30411.50;30416.75;30397.00;30400.25;3653
20260604 165000;30400.25;30419.00;30398.25;30409.75;3023
20260604 165500;30410.00;30420.25;30399.00;30400.25;3325
20260604 180000;30410.00;30423.00;30385.50;30387.50;6048
20260604 180500;30387.00;30398.75;30379.25;30394.25;4905
20260604 181000;30394.50;30395.50;30366.75;30370.50;4186
20260604 181500;30370.00;30375.25;30359.75;30372.25;3957
20260604 182000;30372.75;30383.25;30333.75;30342.00;7061
20260604 182500;30341.25;30348.00;30316.25;30342.25;6663
20260604 183000;30342.75;30357.75;30334.00;30335.25;4711
20260604 183500;30335.75;30356.50;30329.25;30345.00;3495
20260604 184000;30344.25;30355.75;30336.00;30336.75;3076
20260604 184500;30337.00;30360.25;30333.50;30351.50;2927
20260604 185000;30351.50;30360.75;30350.00;30360.50;2184
20260604 185500;30359.50;30369.00;30356.50;30366.25;2510
20260604 190000;30365.75;30371.50;30349.75;30358.75;3030
20260604 190500;30358.25;30364.75;30341.50;30345.75;3508
20260604 191000;30345.50;30350.75;30320.50;30328.00;4679
20260604 191500;30328.75;30331.25;30306.75;30309.00;4722
20260604 192000;30308.75;30311.75;30289.00;30299.25;6549
20260604 192500;30299.25;30320.75;30295.25;30309.50;3708
20260604 193000;30310.75;30312.25;30291.75;30300.00;4320
20260604 193500;30300.00;30307.75;30281.75;30293.75;4026
20260604 194000;30292.75;30295.75;30277.50;30281.50;3165
20260604 194500;30281.75;30283.25;30254.50;30267.00;5987
20260604 195000;30267.00;30285.75;30265.00;30279.75;4440
20260604 195500;30280.00;30281.75;30261.00;30264.25;3535
20260604 200000;30264.50;30264.50;30229.25;30240.75;11590
20260604 200500;30241.75;30251.00;30217.00;30227.25;7956
20260604 201000;30227.00;30234.00;30198.75;30199.50;8220
20260604 201500;30200.00;30221.25;30191.25;30199.25;8475
20260604 202000;30199.25;30217.25;30176.75;30183.50;9033
20260604 202500;30183.75;30197.50;30170.00;30193.75;8503
20260604 203000;30193.50;30213.00;30177.75;30196.50;8725
20260604 203500;30196.00;30208.00;30161.00;30171.00;8796
20260604 204000;30170.50;30188.75;30166.00;30167.25;5801
20260604 204500;30167.50;30185.00;30145.25;30162.25;12063
20260604 205000;30162.50;30167.25;30131.25;30153.50;9434
20260604 205500;30153.25;30158.50;30135.50;30143.00;7248
20260604 210000;30143.00;30153.00;30120.50;30140.50;8839
20260604 210500;30140.75;30154.00;30122.25;30126.25;6687
20260604 211000;30125.00;30134.25;30111.00;30124.75;6702
20260604 211500;30124.25;30130.25;30106.00;30127.00;7436
20260604 212000;30127.50;30128.75;30085.00;30094.50;9117
20260604 212500;30094.25;30097.25;30052.25;30085.25;13967
20260604 213000;30085.75;30121.00;30084.00;30116.00;9464
20260604 213500;30116.00;30138.25;30113.25;30126.50;8088
20260604 214000;30125.75;30152.25;30121.00;30147.00;9126
20260604 214500;30147.00;30158.25;30140.50;30140.50;5555
20260604 215000;30141.00;30174.25;30118.75;30169.75;10063
20260604 215500;30169.50;30196.75;30169.25;30195.50;8373
20260604 220000;30195.50;30209.50;30171.25;30201.75;9184
20260604 220500;30200.75;30203.25;30187.25;30196.75;4518
20260604 221000;30196.00;30219.00;30194.00;30211.50;5153
20260604 221500;30211.75;30230.00;30198.50;30206.00;6811
20260604 222000;30205.25;30232.25;30205.00;30229.75;5244
20260604 222500;30230.00;30242.00;30225.50;30234.00;5281
20260604 223000;30233.25;30242.50;30221.75;30234.00;4539
20260604 223500;30234.25;30249.00;30231.00;30233.00;4134
20260604 224000;30233.00;30235.00;30207.00;30221.25;5773
20260604 224500;30220.75;30226.00;30207.75;30212.00;4311
20260604 225000;30212.00;30236.75;30208.75;30216.25;4542
20260604 225500;30216.25;30227.50;30210.00;30213.50;2901
20260604 230000;30214.25;30219.25;30201.50;30209.25;3412
20260604 230500;30209.50;30210.25;30183.25;30202.00;5719
20260604 231000;30201.75;30223.75;30199.25;30210.50;5870
20260604 231500;30210.50;30229.25;30206.00;30212.25;3297
20260604 232000;30212.75;30215.50;30197.00;30214.50;3307
20260604 232500;30214.50;30221.75;30186.50;30188.25;3732
20260604 233000;30188.75;30207.75;30178.00;30192.00;4808
20260604 233500;30192.50;30193.25;30177.00;30187.25;3231
20260604 234000;30186.75;30197.00;30178.75;30182.25;3255
20260604 234500;30181.75;30186.25;30162.75;30165.25;4611
20260604 235000;30166.00;30173.75;30144.25;30153.25;5483
20260604 235500;30154.50;30180.75;30154.00;30163.00;4928
20260605 000000;30163.00;30174.75;30156.75;30167.00;3096
20260605 000500;30167.50;30189.75;30165.50;30184.50;3436
20260605 001000;30184.50;30186.75;30168.50;30184.50;2816
20260605 001500;30185.50;30198.00;30175.00;30175.50;4089
20260605 002000;30176.75;30190.25;30174.00;30184.25;1602
20260605 002500;30183.75;30204.50;30175.25;30177.25;3722
20260605 003000;30177.75;30182.25;30167.75;30176.25;2680
20260605 003500;30175.75;30199.00;30172.75;30197.00;2150
20260605 004000;30198.00;30211.75;30186.00;30201.25;3769
20260605 004500;30201.00;30217.75;30195.75;30215.25;2806
20260605 005000;30215.50;30237.75;30215.25;30235.00;3489
20260605 005500;30235.50;30242.75;30229.00;30229.50;2736
20260605 010000;30229.75;30233.25;30211.00;30214.00;3626
20260605 010500;30213.75;30221.00;30198.00;30204.75;2828
20260605 011000;30205.25;30211.25;30194.25;30197.50;2591
20260605 011500;30198.50;30213.25;30189.75;30210.00;2782
20260605 012000;30210.75;30228.00;30204.75;30225.25;3259
20260605 012500;30225.75;30225.75;30196.50;30200.25;2397
20260605 013000;30200.25;30222.25;30197.50;30210.75;2371
20260605 013500;30211.25;30224.25;30209.50;30213.25;2254
20260605 014000;30214.75;30220.25;30193.50;30195.25;2660
20260605 014500;30194.75;30196.50;30181.50;30186.50;3445
20260605 015000;30187.50;30189.75;30162.25;30166.25;3062
20260605 015500;30165.50;30180.50;30165.25;30170.00;2706
20260605 020000;30170.00;30194.25;30167.25;30191.75;4530
20260605 020500;30192.00;30214.00;30190.50;30200.75;3320
20260605 021000;30200.50;30202.50;30170.25;30170.75;3809
20260605 021500;30170.50;30175.00;30147.75;30153.00;4434
20260605 022000;30152.75;30154.25;30131.25;30138.50;4684
20260605 022500;30138.25;30159.50;30134.00;30143.00;4966
20260605 023000;30143.50;30154.50;30139.25;30143.25;3174
20260605 023500;30142.75;30157.25;30122.75;30128.50;4310
20260605 024000;30128.75;30136.75;30114.50;30118.75;4123
20260605 024500;30118.25;30135.75;30112.50;30125.75;3535
20260605 025000;30125.50;30145.00;30121.75;30138.75;2427
20260605 025500;30137.75;30140.00;30117.00;30123.50;2094
20260605 030000;30123.25;30127.50;30094.00;30106.50;6074
20260605 030500;30106.75;30110.25;30089.75;30092.25;3910
20260605 031000;30092.50;30105.75;30075.00;30080.75;3784
20260605 031500;30081.00;30095.75;30075.00;30083.75;3136
20260605 032000;30084.25;30108.00;30062.00;30096.75;5257
20260605 032500;30097.50;30112.25;30093.50;30106.75;3628
20260605 033000;30106.75;30138.25;30101.50;30138.25;4642
20260605 033500;30138.25;30159.25;30130.25;30132.00;4765
20260605 034000;30131.25;30141.75;30121.00;30125.75;3203
20260605 034500;30126.75;30139.25;30124.25;30137.50;2088
20260605 035000;30137.25;30156.75;30129.25;30137.50;3252
20260605 035500;30138.00;30153.25;30133.00;30150.75;2216
20260605 040000;30150.75;30164.00;30120.00;30121.75;5816
20260605 040500;30121.25;30146.00;30118.50;30143.50;3803
20260605 041000;30142.75;30155.00;30134.00;30141.75;3212
20260605 041500;30141.25;30157.00;30126.50;30154.25;2761
20260605 042000;30154.25;30196.00;30146.50;30184.75;5835
20260605 042500;30184.00;30218.25;30179.75;30217.75;4551
20260605 043000;30216.25;30222.75;30199.75;30203.75;4919
20260605 043500;30204.00;30212.00;30187.75;30189.50;3236
20260605 044000;30189.25;30193.75;30167.00;30168.50;3452
20260605 044500;30168.25;30183.25;30165.50;30180.25;2595
20260605 045000;30180.75;30182.50;30155.00;30168.50;2440
20260605 045500;30168.00;30168.50;30147.50;30159.75;2244
20260605 050000;30159.50;30171.25;30154.00;30164.25;2878
20260605 050500;30164.25;30178.25;30151.00;30155.00;2613
20260605 051000;30155.50;30260.00;30153.25;30220.50;11171
20260605 051500;30220.25;30236.50;30204.75;30210.00;5988
20260605 052000;30210.00;30211.75;30193.25;30194.25;3289
20260605 052500;30194.50;30203.50;30175.75;30182.50;3074
20260605 053000;30182.25;30196.75;30176.25;30181.25;4029
20260605 053500;30180.75;30190.50;30173.00;30181.75;2667
20260605 054000;30181.25;30188.25;30174.50;30181.00;2081
20260605 054500;30181.50;30202.75;30181.00;30195.75;2363
20260605 055000;30195.50;30213.25;30193.75;30205.75;2357
20260605 055500;30205.50;30207.50;30191.75;30198.50;2119
20260605 060000;30199.00;30206.50;30192.00;30203.00;1810
20260605 060500;30202.75;30209.00;30192.75;30206.50;1434
20260605 061000;30206.25;30210.50;30198.00;30208.00;1437
20260605 061500;30207.25;30210.25;30200.50;30209.75;1274
20260605 062000;30209.50;30230.50;30206.50;30224.25;2759
20260605 062500;30224.00;30236.00;30218.50;30231.75;2283
20260605 063000;30231.75;30236.50;30219.75;30234.25;2364
20260605 063500;30233.75;30234.75;30213.00;30220.25;2182
20260605 064000;30220.75;30228.25;30212.50;30226.00;1562
20260605 064500;30226.50;30227.50;30216.25;30217.25;1134
20260605 065000;30217.25;30219.50;30200.50;30202.75;1939
20260605 065500;30203.00;30206.50;30191.00;30194.75;2225
20260605 070000;30194.25;30197.25;30180.00;30190.00;3140
20260605 070500;30190.00;30195.50;30171.25;30180.00;2832
20260605 071000;30180.00;30195.00;30179.25;30183.75;2221
20260605 071500;30183.50;30186.25;30156.75;30166.25;2687
20260605 072000;30166.75;30179.50;30135.00;30144.25;5730
20260605 072500;30144.75;30185.50;30144.00;30184.75;4436
20260605 073000;30184.25;30194.75;30177.50;30189.25;2809
20260605 073500;30188.50;30191.00;30167.75;30170.25;3200
20260605 074000;30170.00;30184.00;30169.75;30178.00;2201
20260605 074500;30178.00;30180.25;30162.50;30168.25;2451
20260605 075000;30168.75;30169.75;30156.75;30162.75;2405
20260605 075500;30163.50;30164.00;30144.50;30147.75;2627
20260605 080000;30147.50;30149.50;30122.50;30124.50;4727
20260605 080500;30124.00;30135.50;30121.00;30127.25;3459
20260605 081000;30127.00;30130.50;30107.00;30112.25;4187
20260605 081500;30111.75;30157.00;30108.25;30152.75;5980
20260605 082000;30153.00;30156.75;30135.75;30146.50;3894
20260605 082500;30146.25;30148.00;30102.25;30130.75;5177
20260605 083000;30115.50;30168.50;30055.25;30061.50;15575
20260605 083500;30061.50;30094.00;30042.25;30085.75;15486
20260605 084000;30085.50;30127.75;30083.75;30121.75;12265
20260605 084500;30122.00;30135.75;30116.25;30125.25;10299
20260605 085000;30125.75;30126.75;30066.50;30070.25;13313
20260605 085500;30070.00;30078.25;30052.50;30054.50;10499
20260605 090000;30054.75;30072.00;30045.75;30062.00;12062
20260605 090500;30061.50;30064.00;30030.75;30058.25;11931
20260605 091000;30058.00;30067.25;30036.00;30039.00;9299
20260605 091500;30038.50;30051.75;30025.25;30035.50;11809
20260605 092000;30036.25;30043.50;30020.50;30031.75;9196
20260605 092500;30031.75;30045.50;30012.75;30036.00;17387
20260605 093000;30036.00;30100.75;29998.50;30044.00;68576
20260605 093500;30044.25;30046.50;29967.25;30003.75;58887
20260605 094000;30004.25;30009.50;29928.50;29931.75;58246
20260605 094500;29931.75;29955.50;29851.25;29858.00;64223
20260605 095000;29857.50;29903.25;29845.50;29893.00;65592
20260605 095500;29893.25;29897.50;29770.50;29773.75;58489
20260605 100000;29773.75;29830.50;29758.00;29785.75;76760
20260605 100500;29785.50;29858.75;29762.00;29852.00;61706
20260605 101000;29852.25;29871.00;29800.25;29870.75;54611
20260605 101500;29870.50;29941.50;29867.25;29940.00;47994
20260605 102000;29940.00;29942.00;29861.75;29872.00;44116
20260605 102500;29871.75;29874.00;29801.00;29825.50;41516
20260605 103000;29825.25;29901.25;29814.50;29901.00;42412
20260605 103500;29900.50;29928.25;29878.25;29884.50;37546
20260605 104000;29884.25;29890.50;29824.50;29843.25;35125
20260605 104500;29843.25;29871.25;29805.25;29827.25;34703
20260605 105000;29826.75;29855.75;29815.00;29834.75;26415
20260605 105500;29834.50;29873.75;29817.75;29853.25;28146
20260605 110000;29853.25;29869.75;29790.25;29814.00;34417
20260605 110500;29813.50;29823.00;29766.50;29777.00;30060
20260605 111000;29777.25;29797.50;29726.75;29728.25;34604
20260605 111500;29728.50;29761.00;29722.50;29755.50;29649
20260605 112000;29755.25;29765.00;29695.50;29711.25;40959
20260605 112500;29712.25;29730.50;29701.25;29717.00;23670
20260605 113000;29717.00;29739.50;29688.00;29690.25;28374
20260605 113500;29690.25;29707.00;29637.50;29646.25;36027
20260605 114000;29646.25;29670.50;29615.75;29645.50;37729
20260605 114500;29645.25;29682.25;29628.75;29649.00;29538
20260605 115000;29648.50;29675.00;29641.75;29669.75;23611
20260605 115500;29669.75;29675.00;29643.00;29658.75;19319
20260605 120000;29658.50;29660.25;29608.50;29618.50;30036
20260605 120500;29618.25;29618.25;29570.00;29577.50;36716
20260605 121000;29577.75;29620.00;29565.00;29593.75;29242
20260605 121500;29593.00;29593.50;29538.50;29545.50;34146
20260605 122000;29545.25;29581.75;29535.00;29569.25;27893
20260605 122500;29569.00;29589.75;29541.25;29544.00;22702
20260605 123000;29543.50;29549.00;29486.25;29508.25;36321
20260605 123500;29508.00;29519.25;29469.00;29490.00;31118
20260605 124000;29489.50;29500.25;29417.75;29434.00;37959
20260605 124500;29433.25;29447.00;29384.00;29445.50;45621
20260605 125000;29446.00;29507.75;29414.00;29504.25;38613
20260605 125500;29504.50;29506.00;29456.50;29489.75;28377
20260605 130000;29490.50;29492.50;29420.25;29449.50;32539
20260605 130500;29448.75;29451.75;29404.00;29423.00;23169
20260605 131000;29422.50;29430.75;29376.25;29409.50;29293
20260605 131500;29410.00;29414.25;29366.50;29398.00;26733
20260605 132000;29397.75;29449.25;29361.00;29441.25;33823
20260605 132500;29441.50;29444.00;29401.25;29440.00;24572
20260605 133000;29440.75;29459.50;29411.75;29459.25;23900
20260605 133500;29459.25;29491.50;29456.50;29487.75;24783
20260605 134000;29487.50;29505.25;29405.00;29417.50;31814
20260605 134500;29417.75;29447.50;29407.50;29426.00;21853
20260605 135000;29425.75;29449.50;29420.25;29446.75;15142
20260605 135500;29446.50;29474.00;29433.75;29471.00;16602
20260605 140000;29471.00;29477.00;29394.75;29396.50;21363
20260605 140500;29396.50;29415.50;29380.00;29381.25;17587
20260605 141000;29381.75;29395.00;29311.00;29317.00;31425
20260605 141500;29317.50;29319.75;29265.00;29271.50;39330
20260605 142000;29271.25;29295.00;29261.25;29271.00;24676
20260605 142500;29270.25;29272.25;29225.00;29244.50;30263
20260605 143000;29244.00;29256.50;29209.25;29225.75;24887
20260605 143500;29225.25;29230.50;29186.00;29207.75;25759
20260605 144000;29207.75;29212.00;29150.50;29182.25;28974
20260605 144500;29181.75;29183.00;29100.25;29158.50;46913
20260605 145000;29158.75;29175.25;29113.00;29151.75;33240
20260605 145500;29152.25;29215.75;29135.25;29191.25;47048
20260605 150000;29191.50;29211.25;29140.50;29201.25;37864
20260605 150500;29201.50;29203.75;29097.50;29123.50;38310
20260605 151000;29123.50;29130.00;29049.25;29071.50;35473
20260605 151500;29071.50;29071.50;28973.75;29014.50;42669
20260605 152000;29014.50;29061.50;28992.75;29061.25;34525
20260605 152500;29061.00;29156.25;29058.75;29154.50;36798
20260605 153000;29154.50;29158.00;29069.25;29113.50;34799
20260605 153500;29113.25;29157.50;29094.75;29148.75;32012
20260605 154000;29148.75;29153.00;29050.25;29095.75;36688
20260605 154500;29095.50;29165.75;29084.50;29147.25;30734
20260605 155000;29148.00;29194.75;29115.75;29129.25;44356
20260605 155500;29128.75;29129.00;29005.50;29016.25;45300
20260605 160000;29016.25;29042.25;28884.75;28903.25;31080
20260605 160500;28902.25;28925.50;28854.50;28906.25;21621
20260605 161000;28906.50;28906.50;28817.25;28831.75;18505
20260605 161500;28832.50;28861.50;28800.00;28813.50;12706
20260605 162000;28813.50;28852.75;28813.00;28844.25;8693
20260605 162500;28844.75;28876.25;28838.25;28866.25;7707
20260605 163000;28866.00;28866.50;28796.50;28810.50;10376
20260605 163500;28810.50;28831.00;28788.25;28824.25;6595
20260605 164000;28822.75;28824.75;28801.00;28818.25;5395
20260605 164500;28818.75;28823.50;28778.50;28812.50;5708
20260605 165000;28812.50;28860.50;28808.75;28850.50;5639
20260605 165500;28850.75;28852.00;28826.75;28828.25;3545
20260607 180000;28843.50;28953.75;28821.00;28929.50;18993
20260607 180500;28928.25;28939.50;28872.00;28901.00;9722
20260607 181000;28899.50;28997.75;28890.75;28995.00;9686
20260607 181500;28994.50;29011.50;28953.75;28991.00;10709
20260607 182000;28990.00;29025.00;28982.25;28985.50;7560
20260607 182500;28987.00;28995.50;28955.50;28968.00;6961
20260607 183000;28967.00;29000.00;28942.00;28993.00;8055
20260607 183500;28992.50;29018.50;28980.25;28998.75;5804
20260607 184000;28997.50;29009.00;28960.50;28974.00;6472
20260607 184500;28974.75;29001.50;28944.75;28970.50;9041
20260607 185000;28970.25;28994.50;28961.00;28969.50;5187
20260607 185500;28970.25;28972.25;28871.75;28893.50;16828
20260607 190000;28893.25;28979.75;28890.75;28977.75;10148
20260607 190500;28977.00;29002.00;28956.25;28986.50;6695
20260607 191000;28985.50;29001.00;28966.50;28993.75;5269
20260607 191500;28992.25;28995.00;28951.50;28972.75;6295
20260607 192000;28972.25;28987.25;28936.50;28951.50;7796
20260607 192500;28952.50;28990.00;28941.75;28978.25;4519
20260607 193000;28978.25;29008.25;28969.50;28989.25;5344
20260607 193500;28989.00;28995.25;28962.50;28973.75;3454
20260607 194000;28975.00;29029.75;28973.00;29025.00;5272
20260607 194500;29024.00;29093.50;29014.75;29073.75;10882
20260607 195000;29072.75;29087.75;29058.25;29061.75;4711
20260607 195500;29061.75;29103.75;29060.75;29085.50;6205
20260607 200000;29085.25;29141.00;29059.50;29139.25;12010
20260607 200500;29139.25;29142.00;29097.25;29137.50;9704
20260607 201000;29137.50;29147.50;29107.25;29146.50;7203
20260607 201500;29146.25;29192.00;29135.00;29174.50;10367
20260607 202000;29175.25;29201.25;29173.50;29188.50;7257
20260607 202500;29189.25;29226.75;29183.50;29223.00;7597
20260607 203000;29222.25;29244.75;29213.25;29218.25;8493
20260607 203500;29219.25;29283.00;29217.50;29278.50;10574
20260607 204000;29279.25;29288.25;29247.50;29253.25;9804
20260607 204500;29253.50;29254.75;29213.50;29239.50;10981
20260607 205000;29239.50;29242.00;29198.25;29200.00;7737
20260607 205500;29200.00;29220.50;29163.00;29217.00;12964
20260607 210000;29217.50;29235.75;29197.25;29216.75;9072
20260607 210500;29217.50;29236.50;29191.25;29214.00;8321
20260607 211000;29215.50;29219.50;29148.25;29150.25;11115
20260607 211500;29151.75;29162.75;29073.00;29112.75;13391
20260607 212000;29111.50;29157.25;29093.25;29121.00;8973
20260607 212500;29121.25;29129.50;29070.50;29075.00;9103
20260607 213000;29076.25;29170.50;29024.50;29110.00;19252
20260607 213500;29109.50;29114.25;29071.50;29096.00;6028
20260607 214000;29096.75;29163.00;29094.25;29159.00;8850
20260607 214500;29159.50;29182.50;29127.75;29144.00;8017
20260607 215000;29143.50;29170.00;29117.75;29139.50;7055
20260607 215500;29139.25;29170.25;29132.00;29158.25;5164
20260607 220000;29159.50;29181.75;29140.50;29154.50;6444
20260607 220500;29153.50;29166.25;29111.75;29124.75;5614
20260607 221000;29125.25;29157.25;29111.00;29151.50;5511
20260607 221500;29150.25;29152.75;29103.50;29111.50;5333
20260607 222000;29112.75;29152.00;29102.25;29148.25;4855
20260607 222500;29147.50;29178.50;29139.25;29173.75;6288
20260607 223000;29174.50;29188.50;29129.50;29167.75;8483
20260607 223500;29168.25;29204.00;29146.75;29199.75;6175
20260607 224000;29199.75;29229.50;29186.50;29228.25;5565
20260607 224500;29228.00;29244.50;29217.75;29236.25;5617
20260607 225000;29235.75;29240.00;29203.75;29214.50;4575
20260607 225500;29214.50;29239.75;29206.75;29210.25;4198
20260607 230000;29210.75;29232.50;29197.75;29202.00;3633
20260607 230500;29201.75;29230.50;29194.25;29225.00;3132
20260607 231000;29224.25;29228.75;29198.25;29207.00;2962
20260607 231500;29207.75;29215.00;29175.25;29186.00;4100
20260607 232000;29185.75;29218.50;29176.50;29217.25;4399
20260607 232500;29218.25;29223.00;29205.50;29216.75;2664
20260607 233000;29216.75;29233.00;29212.50;29216.50;2705
20260607 233500;29217.50;29227.00;29209.50;29218.75;1517
20260607 234000;29218.50;29231.00;29206.50;29212.50;2083
20260607 234500;29211.75;29222.00;29203.50;29205.00;1491
20260607 235000;29205.00;29225.50;29198.25;29216.00;2637
20260607 235500;29217.00;29218.75;29200.00;29211.50;1950
