session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2024-12-30,2024,1,long,1,22954.0,23104.0,150.0,22844.75,6,2024-12-30 17:59:00+00:00,22989.0,23104.0,22949.0,115.0,0.7666666666666667,False,,False,stop,22949.0,-40.0,-41.75,-83.5
2025-01-08,2025,1,long,1,22836.0,23054.0,218.0,22792.0,9,2025-01-08 19:29:00+00:00,22854.25,23054.0,22831.0,199.75,0.9162844036697247,False,,False,stop,22831.0,-23.25,-25.0,-50.0
2025-01-14,2025,1,short,-1,22180.0,22316.0,136.0,22507.5,4,2025-01-14 16:59:00+00:00,22259.25,22180.0,22321.0,79.25,0.5827205882352942,False,,False,stop,22321.0,-61.75,-63.5,-127.0
2025-01-16,2025,1,short,-1,22724.0,22842.0,118.0,22931.25,0,2025-01-16 14:59:00+00:00,22814.25,22724.0,22847.0,90.25,0.7648305084745762,True,227.0,False,stop,22847.0,-32.75,-34.5,-69.0
2025-01-24,2025,1,short,-1,23338.0,23406.0,68.0,23480.5,6,2025-01-24 17:59:00+00:00,23378.0,23338.0,23411.0,40.0,0.5882352941176471,True,46.0,False,target,23338.0,40.0,38.25,76.5
2025-01-28,2025,1,short,-1,22591.0,22729.0,138.0,22738.75,0,2025-01-28 14:59:00+00:00,22720.75,22591.0,22734.0,129.75,0.9402173913043478,False,,False,stop,22734.0,-13.25,-15.0,-30.0
2025-01-30,2025,1,short,-1,22908.0,22994.0,86.0,23086.25,1,2025-01-30 15:29:00+00:00,22968.25,22908.0,22999.0,60.25,0.7005813953488372,True,30.0,False,stop,22999.0,-30.75,-32.5,-65.0
2025-01-31,2025,1,short,-1,22954.0,23084.0,130.0,23210.5,11,2025-01-31 20:29:00+00:00,22994.25,22954.0,23089.0,40.25,0.3096153846153846,False,,False,session_close,23016.5,-22.25,-24.0,-48.0
2025-02-05,2025,1,long,1,23028.0,23114.0,86.0,22986.75,3,2025-02-05 16:29:00+00:00,23058.25,23114.0,23023.0,55.75,0.6482558139534884,True,20.0,False,target,23114.0,55.75,54.0,108.0
2025-02-06,2025,1,short,-1,23008.0,23202.0,194.0,23213.0,10,2025-02-06 19:59:00+00:00,23183.5,23008.0,23207.0,175.5,0.904639175257732,False,,False,stop,23207.0,-23.5,-25.25,-50.5
2025-02-11,2025,1,long,1,23264.0,23318.0,54.0,23142.5,1,2025-02-11 15:29:00+00:00,23274.5,23318.0,23259.0,43.5,0.8055555555555556,False,,False,stop,23259.0,-15.5,-17.25,-34.5
