level_type,session,year,price,distance_from_close,lag,revisited
range_mid,2022-09-30,2022,14511.0,162.0,1,True
range_mid,2022-10-03,2022,14519.125,91.875,4,True
range_mid,2022-10-04,2022,14915.5,48.5,1,True
range_mid,2022-10-05,2022,14859.75,96.75,1,True
range_mid,2022-10-06,2022,14944.375,81.625,13,True
range_mid,2022-10-07,2022,14517.125,97.875,5,True
range_mid,2022-10-10,2022,14321.5,20.5,1,True
range_mid,2022-10-11,2022,14223.75,59.5,1,True
range_mid,2022-10-12,2022,14195.875,38.875,1,True
range_mid,2022-10-13,2022,14133.625,268.375,1,True
range_mid,2022-10-14,2022,14287.5,219.75,1,True
range_mid,2022-10-17,2022,14392.5,38.5,2,True
range_mid,2022-10-18,2022,14576.875,53.625,1,True
range_mid,2022-10-19,2022,14487.625,12.625,1,True
range_mid,2022-10-20,2022,14505.25,97.75,1,True
range_mid,2022-10-21,2022,14505.125,169.125,4,True
range_mid,2022-10-24,2022,14681.875,118.375,3,True
range_mid,2022-10-25,2022,14941.375,91.875,1,True
range_mid,2022-10-26,2022,14888.5,115.0,2,True
range_mid,2022-10-27,2022,14662.625,101.125,1,True
range_mid,2022-10-28,2022,14726.0,178.5,1,True
range_mid,2022-10-31,2022,14765.125,3.375,1,True
range_mid,2022-11-01,2022,14787.5,136.5,7,True
range_mid,2022-11-02,2022,14518.75,259.75,4,True
range_mid,2022-11-03,2022,14118.5,73.75,1,True
range_mid,2022-11-04,2022,14138.75,74.75,1,True
range_mid,2022-11-07,2022,14263.25,71.0,1,True
range_mid,2022-11-08,2022,14400.125,13.875,1,True
range_mid,2022-11-09,2022,14255.875,104.375,1,True
range_mid,2022-11-10,2022,14777.25,171.25,19,True
range_mid,2022-11-11,2022,15043.375,124.875,1,True
range_mid,2022-11-14,2022,15120.5,58.0,1,True
range_mid,2022-11-15,2022,15233.75,7.25,1,True
range_mid,2022-11-16,2022,15091.625,31.125,1,True
range_mid,2022-11-17,2022,14979.5,52.75,1,True
range_mid,2022-11-18,2022,15044.875,16.875,1,True
range_mid,2022-11-21,2022,14946.75,39.25,1,True
range_mid,2022-11-22,2022,14963.625,108.375,4,True
range_mid,2022-11-23,2022,15137.5,51.0,2,True
range_mid,2022-11-28,2022,15001.75,70.5,1,True
range_mid,2022-11-29,2022,14872.125,28.625,1,True
range_mid,2022-11-30,2022,15095.75,276.5,2,True
range_mid,2022-12-01,2022,15364.5,15.5,1,True
range_mid,2022-12-02,2022,15262.75,70.5,1,True
range_mid,2022-12-05,2022,15179.0,56.5,6,True
range_mid,2022-12-06,2022,14974.125,91.375,2,True
range_mid,2022-12-07,2022,14838.375,10.375,1,True
range_mid,2022-12-08,2022,14901.5,64.5,1,True
range_mid,2022-12-09,2022,14954.5,63.75,1,True
range_mid,2022-12-12,2022,14943.875,91.125,2,True
range_mid,2022-12-13,2022,15273.25,112.75,30,True
range_mid,2022-12-14,2022,15096.625,36.375,26,True
range_mid,2022-12-15,2022,14757.25,99.25,18,True
range_mid,2022-12-16,2022,14581.0,41.5,1,True
range_mid,2022-12-19,2022,14442.875,57.375,1,True
range_mid,2022-12-20,2022,14354.25,18.75,2,True
range_mid,2022-12-21,2022,14482.875,50.875,1,True
range_mid,2022-12-22,2022,14236.75,16.0,1,True
range_mid,2022-12-23,2022,14207.0,70.0,1,True
range_mid,2022-12-27,2022,14173.375,57.125,1,True
range_mid,2022-12-28,2022,14074.875,106.625,1,True
range_mid,2022-12-29,2022,14161.5,68.25,1,True
range_mid,2022-12-30,2022,14138.0,82.5,1,True
range_mid,2023-01-03,2023,14210.5,70.5,1,True
range_mid,2023-01-04,2023,14163.125,30.875,1,True
range_mid,2023-01-05,2023,14063.5,45.75,1,True
range_mid,2023-01-06,2023,14163.75,148.0,60,False
range_mid,2023-01-09,2023,14470.75,85.5,1,True
range_mid,2023-01-10,2023,14400.875,82.125,60,False
range_mid,2023-01-11,2023,14582.625,90.875,1,True
range_mid,2023-01-12,2023,14640.625,88.125,1,True
range_mid,2023-01-13,2023,14711.375,93.875,1,True
range_mid,2023-01-17,2023,14814.625,9.875,1,True
range_mid,2023-01-18,2023,14812.625,135.625,2,True
range_mid,2023-01-19,2023,14579.0,21.0,1,True
range_mid,2023-01-20,2023,14732.0,141.25,60,False
range_mid,2023-01-23,2023,15024.875,103.875,2,True
range_mid,2023-01-24,2023,15092.375,10.625,1,True
range_mid,2023-01-25,2023,14951.0,121.5,33,True
range_mid,2023-01-26,2023,15205.25,97.0,2,True
range_mid,2023-01-27,2023,15372.375,48.125,1,True
range_mid,2023-01-30,2023,15249.25,80.75,1,True
range_mid,2023-01-31,2023,15260.125,91.125,1,True
range_mid,2023-02-01,2023,15483.0,134.75,7,True
range_mid,2023-02-02,2023,15988.625,63.875,1,True
range_mid,2023-02-03,2023,15915.5,94.5,2,True
range_mid,2023-02-06,2023,15730.125,19.375,1,True
range_mid,2023-02-07,2023,15836.5,133.25,1,True
range_mid,2023-02-08,2023,15829.875,88.875,1,True
range_mid,2023-02-09,2023,15745.25,120.25,2,True
range_mid,2023-02-10,2023,15529.875,13.375,1,True
range_mid,2023-02-13,2023,15657.375,84.625,1,True
range_mid,2023-02-14,2023,15729.375,99.125,1,True
range_mid,2023-02-15,2023,15826.875,104.625,1,True
range_mid,2023-02-16,2023,15782.75,103.5,20,True
range_mid,2023-02-17,2023,15542.0,47.25,2,True
range_mid,2023-02-21,2023,15388.875,93.375,2,True
range_mid,2023-02-22,2023,15310.0,9.75,1,True
range_mid,2023-02-23,2023,15341.625,61.875,1,True
range_mid,2023-02-24,2023,15180.375,14.875,3,True
range_mid,2023-02-27,2023,15321.5,40.25,1,True
range_mid,2023-02-28,2023,15305.0,43.0,1,True
range_mid,2023-03-01,2023,15200.0,37.25,1,True
range_mid,2023-03-02,2023,15168.75,94.75,6,True
range_mid,2023-03-03,2023,15414.0,95.75,2,True
range_mid,2023-03-06,2023,15597.5,76.25,8,True
range_mid,2023-03-07,2023,15452.375,85.375,1,True
range_mid,2023-03-08,2023,15379.0,49.5,1,True
range_mid,2023-03-09,2023,15362.875,158.875,3,True
range_mid,2023-03-10,2023,15135.5,97.0,1,True
range_mid,2023-03-13,2023,15093.375,33.875,60,False
range_mid,2023-03-14,2023,15328.125,69.625,1,True
range_mid,2023-03-15,2023,15348.25,113.0,60,False
range_mid,2023-03-16,2023,15593.0,191.5,60,False
range_mid,2023-03-17,2023,15758.5,42.0,1,True
range_mid,2023-03-20,2023,15687.625,74.375,60,False
range_mid,2023-03-21,2023,15873.625,72.375,1,True
range_mid,2023-03-22,2023,15957.875,190.125,1,True
range_mid,2023-03-23,2023,15951.5,35.25,1,True
range_mid,2023-03-24,2023,15880.0,83.25,1,True
range_mid,2023-03-27,2023,15934.5,65.75,2,True
range_mid,2023-03-28,2023,15774.875,26.875,60,False
range_mid,2023-03-29,2023,15992.5,45.5,18,True
range_mid,2023-03-30,2023,16130.625,23.375,1,True
range_mid,2023-03-31,2023,16263.75,106.5,1,True
range_mid,2023-04-03,2023,16285.5,52.25,1,True
range_mid,2023-04-04,2023,16316.75,24.5,7,True
range_mid,2023-04-05,2023,16163.25,14.75,1,True
range_mid,2023-04-06,2023,16140.875,99.625,1,True
range_mid,2023-04-10,2023,16135.125,98.125,1,True
range_mid,2023-04-11,2023,16175.25,29.25,1,True
range_mid,2023-04-12,2023,16128.5,101.0,1,True
range_mid,2023-04-13,2023,16193.125,86.375,1,True
range_mid,2023-04-14,2023,16224.5,25.25,1,True
range_mid,2023-04-17,2023,16210.5,48.0,1,True
range_mid,2023-04-18,2023,16287.0,29.0,1,True
range_mid,2023-04-19,2023,16221.625,30.875,1,True
range_mid,2023-04-20,2023,16179.875,33.375,1,True
range_mid,2023-04-21,2023,16121.25,35.75,1,True
range_mid,2023-04-24,2023,16119.625,8.875,1,True
range_mid,2023-04-25,2023,15979.75,102.0,1,True
range_mid,2023-04-26,2023,16006.75,55.5,1,True
range_mid,2023-04-27,2023,16202.25,98.0,3,True
range_mid,2023-04-28,2023,16317.5,75.0,2,True
range_mid,2023-05-01,2023,16379.875,7.375,1,True
range_mid,2023-05-02,2023,16281.125,27.375,1,True
range_mid,2023-05-03,2023,16270.0,100.75,2,True
range_mid,2023-05-04,2023,16135.5,18.5,1,True
range_mid,2023-05-05,2023,16310.5,82.25,3,True
range_mid,2023-05-08,2023,16380.25,43.25,1,True
range_mid,2023-05-09,2023,16352.375,17.375,1,True
range_mid,2023-05-10,2023,16424.375,55.375,2,True
range_mid,2023-05-11,2023,16485.75,30.25,1,True
range_mid,2023-05-12,2023,16467.625,1.375,1,True
range_mid,2023-05-15,2023,16484.125,56.875,60,False
range_mid,2023-05-16,2023,16563.375,12.375,1,True
range_mid,2023-05-17,2023,16641.125,72.625,5,True
range_mid,2023-05-18,2023,16845.875,112.625,3,True
range_mid,2023-05-19,2023,16940.625,13.625,1,True
range_mid,2023-05-22,2023,16965.875,8.375,1,True
range_mid,2023-05-23,2023,16864.5,70.25,1,True
range_mid,2023-05-24,2023,16705.25,17.25,60,False
range_mid,2023-05-25,2023,17010.375,36.375,1,True
range_mid,2023-05-26,2023,17260.75,141.5,60,False
range_mid,2023-05-30,2023,17517.0,51.0,2,True
range_mid,2023-05-31,2023,17401.375,30.375,1,True
range_mid,2023-06-01,2023,17459.125,83.375,4,True
range_mid,2023-06-02,2023,17617.875,30.375,1,True
range_mid,2023-06-05,2023,17688.5,32.0,1,True
range_mid,2023-06-06,2023,17633.5,19.5,1,True
range_mid,2023-06-07,2023,17559.5,158.75,1,True
range_mid,2023-06-08,2023,17494.75,74.25,51,True
range_mid,2023-06-09,2023,17661.0,35.75,1,True
range_mid,2023-06-12,2023,17763.0,108.75,10,True
range_mid,2023-06-13,2023,17931.25,49.0,1,True
range_mid,2023-06-14,2023,17980.875,107.125,1,True
range_mid,2023-06-15,2023,18162.625,99.625,1,True
range_mid,2023-06-16,2023,18252.125,92.625,10,True
range_mid,2023-06-20,2023,18103.25,35.5,1,True
range_mid,2023-06-21,2023,17995.875,65.375,1,True
range_mid,2023-06-22,2023,17976.0,122.5,1,True
range_mid,2023-06-23,2023,17955.125,9.875,1,True
range_mid,2023-06-26,2023,17887.875,145.125,1,True
range_mid,2023-06-27,2023,17899.0,94.75,36,True
range_mid,2023-06-28,2023,18007.125,17.375,1,True
range_mid,2023-06-29,2023,17971.625,16.625,7,True
range_mid,2023-06-30,2023,18192.375,23.625,1,True
range_mid,2023-07-05,2023,18247.125,2.125,1,True
range_mid,2023-07-06,2023,18067.125,53.625,1,True
range_mid,2023-07-07,2023,18150.875,82.375,2,True
range_mid,2023-07-10,2023,18024.0,51.25,1,True
range_mid,2023-07-11,2023,18079.375,64.625,21,True
range_mid,2023-07-12,2023,18310.875,26.125,15,True
range_mid,2023-07-13,2023,18531.75,59.25,5,True
range_mid,2023-07-14,2023,18642.75,54.75,1,True
range_mid,2023-07-17,2023,18682.75,47.0,1,True
range_mid,2023-07-18,2023,18766.75,91.0,2,True
range_mid,2023-07-19,2023,18871.75,29.5,60,False
range_mid,2023-07-20,2023,18606.25,133.25,3,True
range_mid,2023-07-21,2023,18505.875,83.375,2,True
range_mid,2023-07-24,2023,18436.375,12.375,1,True
range_mid,2023-07-25,2023,18547.125,4.875,1,True
range_mid,2023-07-26,2023,18484.625,13.875,1,True
range_mid,2023-07-27,2023,18593.25,142.25,1,True
range_mid,2023-07-28,2023,18690.625,43.875,1,True
range_mid,2023-07-31,2023,18737.625,10.375,1,True
range_mid,2023-08-01,2023,18673.625,28.125,1,True
range_mid,2023-08-02,2023,18426.0,73.0,1,True
range_mid,2023-08-03,2023,18322.375,6.375,1,True
range_mid,2023-08-04,2023,18358.375,114.875,1,True
range_mid,2023-08-07,2023,18297.625,73.625,1,True
range_mid,2023-08-08,2023,18182.875,52.125,1,True
range_mid,2023-08-09,2023,18142.0,76.75,1,True
range_mid,2023-08-10,2023,18173.875,88.125,3,True
range_mid,2023-08-11,2023,17990.75,4.5,1,True
range_mid,2023-08-14,2023,18039.875,117.625,1,True
range_mid,2023-08-15,2023,18052.625,62.375,6,True
range_mid,2023-08-16,2023,17926.375,101.875,4,True
range_mid,2023-08-17,2023,17766.0,109.0,2,True
range_mid,2023-08-18,2023,17591.0,44.25,24,True
range_mid,2023-08-21,2023,17786.0,86.0,3,True
range_mid,2023-08-22,2023,17896.625,51.375,1,True
range_mid,2023-08-23,2023,18005.875,77.625,1,True
range_mid,2023-08-24,2023,17982.375,238.375,2,True
range_mid,2023-08-25,2023,17785.875,76.875,19,True
range_mid,2023-08-28,2023,17940.125,35.625,1,True
range_mid,2023-08-29,2023,18131.125,167.375,7,True
range_mid,2023-08-30,2023,18334.375,52.125,4,True
range_mid,2023-08-31,2023,18432.75,15.5,1,True
range_mid,2023-09-01,2023,18437.75,32.75,1,True
range_mid,2023-09-05,2023,18400.125,19.125,1,True
range_mid,2023-09-06,2023,18297.375,14.125,3,True
range_mid,2023-09-07,2023,18119.125,42.875,1,True
range_mid,2023-09-08,2023,18208.0,27.75,1,True
range_mid,2023-09-11,2023,18303.375,56.625,1,True
range_mid,2023-09-12,2023,18260.375,72.875,1,True
range_mid,2023-09-13,2023,18228.5,17.75,1,True
range_mid,2023-09-14,2023,18314.375,49.375,1,True
range_mid,2023-09-15,2023,18183.75,101.0,40,True
range_mid,2023-09-18,2023,18093.5,11.25,1,True
range_mid,2023-09-19,2023,18019.75,49.0,1,True
range_mid,2023-09-20,2023,17983.25,139.75,14,True
range_mid,2023-09-21,2023,17631.125,78.125,1,True
range_mid,2023-09-22,2023,17631.5,72.5,1,True
range_mid,2023-09-25,2023,17552.25,76.0,1,True
range_mid,2023-09-26,2023,17447.625,47.125,1,True
range_mid,2023-09-27,2023,17395.75,40.0,1,True
range_mid,2023-09-28,2023,17493.625,56.375,3,True
range_mid,2023-09-29,2023,17627.375,68.125,1,True
range_mid,2023-10-02,2023,17638.25,41.5,1,True
range_mid,2023-10-03,2023,17504.25,92.75,1,True
range_mid,2023-10-04,2023,17536.5,74.25,1,True
range_mid,2023-10-05,2023,17512.75,44.5,1,True
range_mid,2023-10-06,2023,17622.75,181.75,9,True
range_mid,2023-10-09,2023,17772.5,109.5,4,True
range_mid,2023-10-10,2023,17973.25,11.5,1,True
range_mid,2023-10-11,2023,18011.75,56.75,1,True
range_mid,2023-10-12,2023,18034.375,28.125,1,True
range_mid,2023-10-13,2023,17906.0,93.0,1,True
range_mid,2023-10-16,2023,17944.875,40.125,1,True
range_mid,2023-10-17,2023,17871.125,61.125,1,True
range_mid,2023-10-18,2023,17793.0,77.75,1,True
range_mid,2023-10-19,2023,17686.5,109.25,10,True
range_mid,2023-10-20,2023,17460.125,107.125,1,True
range_mid,2023-10-23,2023,17375.75,22.0,2,True
range_mid,2023-10-24,2023,17483.25,54.75,1,True
range_mid,2023-10-25,2023,17291.875,123.875,5,True
range_mid,2023-10-26,2023,16989.375,103.375,1,True
range_mid,2023-10-27,2023,17000.0,42.25,1,True
range_mid,2023-10-30,2023,17082.75,27.5,1,True
range_mid,2023-10-31,2023,17098.875,81.875,60,False
range_mid,2023-11-01,2023,17330.125,104.125,60,False
range_mid,2023-11-02,2023,17630.375,60.375,1,True
range_mid,2023-11-03,2023,17825.875,39.875,60,False
range_mid,2023-11-06,2023,17889.25,35.75,1,True
range_mid,2023-11-07,2023,18010.125,56.125,1,True
range_mid,2023-11-08,2023,18043.625,31.875,1,True
range_mid,2023-11-09,2023,18036.5,86.5,1,True
range_mid,2023-11-10,2023,18146.75,142.0,60,False
range_mid,2023-11-13,2023,18218.875,20.375,60,False
range_mid,2023-11-14,2023,18545.875,24.375,1,True
range_mid,2023-11-15,2023,18596.375,14.375,1,True
range_mid,2023-11-16,2023,18544.0,44.75,1,True
range_mid,2023-11-17,2023,18573.75,15.25,1,True
range_mid,2023-11-20,2023,18697.25,83.0,1,True
range_mid,2023-11-21,2023,18660.625,19.625,1,True
range_mid,2023-11-22,2023,18780.75,41.75,5,True
range_mid,2023-11-27,2023,18721.125,22.375,1,True
range_mid,2023-11-28,2023,18706.375,32.875,1,True
range_mid,2023-11-29,2023,18802.125,84.875,7,True
range_mid,2023-11-30,2023,18645.125,27.125,1,True
range_mid,2023-12-01,2023,18648.75,67.75,1,True
range_mid,2023-12-04,2023,18494.75,68.0,1,True
range_mid,2023-12-05,2023,18564.0,39.5,1,True
range_mid,2023-12-06,2023,18612.0,105.5,1,True
range_mid,2023-12-07,2023,18668.375,58.375,1,True
range_mid,2023-12-08,2023,18724.375,65.625,60,False
range_mid,2023-12-11,2023,18848.875,76.875,17,True
range_mid,2023-12-12,2023,18967.5,89.0,15,True
range_mid,2023-12-13,2023,19171.375,86.625,1,True
range_mid,2023-12-14,2023,19231.5,3.25,1,True
range_mid,2023-12-15,2023,19304.25,5.25,1,True
range_mid,2023-12-18,2023,19382.375,34.875,2,True
range_mid,2023-12-19,2023,19465.25,35.0,1,True
range_mid,2023-12-20,2023,19396.25,153.0,1,True
range_mid,2023-12-21,2023,19369.5,60.5,6,True
range_mid,2023-12-22,2023,19447.875,11.625,1,True
range_mid,2023-12-26,2023,19537.625,25.625,1,True
range_mid,2023-12-27,2023,19570.75,25.25,1,True
range_mid,2023-12-28,2023,19597.75,27.75,1,True
range_mid,2023-12-29,2023,19501.875,3.625,1,True
range_mid,2024-01-02,2024,19227.0,26.75,4,True
range_mid,2024-01-03,2024,19067.25,47.5,3,True
range_mid,2024-01-04,2024,18989.125,65.875,1,True
range_mid,2024-01-05,2024,18969.5,26.5,1,True
range_mid,2024-01-08,2024,19137.625,143.125,1,True
range_mid,2024-01-09,2024,19243.875,67.125,2,True
range_mid,2024-01-10,2024,19371.75,49.0,1,True
range_mid,2024-01-11,2024,19377.25,67.25,1,True
range_mid,2024-01-12,2024,19457.125,5.875,1,True
range_mid,2024-01-16,2024,19423.75,23.25,1,True
range_mid,2024-01-17,2024,19266.375,81.625,60,False
range_mid,2024-01-18,2024,19513.5,74.75,60,False
range_mid,2024-01-19,2024,19786.5,135.25,8,True
range_mid,2024-01-22,2024,19988.75,49.0,1,True
range_mid,2024-01-23,2024,19953.375,55.125,3,True
range_mid,2024-01-24,2024,20178.375,74.375,1,True
range_mid,2024-01-25,2024,20126.125,9.125,2,True
range_mid,2024-01-26,2024,20045.375,37.375,1,True
range_mid,2024-01-29,2024,20097.375,89.625,1,True
range_mid,2024-01-30,2024,20095.875,32.875,2,True
range_mid,2024-01-31,2024,19836.875,119.375,1,True
range_mid,2024-02-01,2024,19838.0,81.25,54,True
range_mid,2024-02-02,2024,20099.875,108.875,1,True
range_mid,2024-02-05,2024,20128.625,47.875,1,True
range_mid,2024-02-06,2024,20143.375,2.375,1,True
range_mid,2024-02-07,2024,20276.375,44.125,1,True
range_mid,2024-02-08,2024,20331.25,13.25,1,True
range_mid,2024-02-09,2024,20452.375,65.875,1,True
range_mid,2024-02-12,2024,20508.125,65.375,8,True
range_mid,2024-02-13,2024,20148.375,11.125,1,True
range_mid,2024-02-14,2024,20268.0,80.75,1,True
range_mid,2024-02-15,2024,20335.75,57.5,1,True
range_mid,2024-02-16,2024,20301.375,75.375,4,True
range_mid,2024-02-20,2024,20067.5,24.0,1,True
range_mid,2024-02-21,2024,19937.0,79.0,39,True
range_mid,2024-02-22,2024,20454.75,69.25,1,True
range_mid,2024-02-23,2024,20524.75,59.5,1,True
range_mid,2024-02-26,2024,20492.125,35.625,1,True
range_mid,2024-02-27,2024,20449.75,47.0,1,True
range_mid,2024-02-28,2024,20404.875,8.125,1,True
range_mid,2024-02-29,2024,20482.75,63.25,3,True
range_mid,2024-03-01,2024,20712.25,101.75,2,True
range_mid,2024-03-04,2024,20778.625,41.125,3,True
range_mid,2024-03-05,2024,20463.0,52.0,1,True
range_mid,2024-03-06,2024,20548.125,24.375,1,True
range_mid,2024-03-07,2024,20718.75,69.25,1,True
range_mid,2024-03-08,2024,20703.5,184.25,2,True
range_mid,2024-03-11,2024,20436.75,13.0,1,True
range_mid,2024-03-12,2024,20565.125,140.875,1,True
range_mid,2024-03-13,2024,20588.75,24.75,1,True
range_mid,2024-03-14,2024,20512.875,1.375,1,True
range_mid,2024-03-15,2024,20323.75,32.25,1,True
range_mid,2024-03-18,2024,20533.125,70.625,2,True
range_mid,2024-03-19,2024,20404.625,98.625,11,True
range_mid,2024-03-20,2024,20604.125,113.625,8,True
range_mid,2024-03-21,2024,20863.625,71.625,38,True
range_mid,2024-03-22,2024,20796.375,9.125,1,True
range_mid,2024-03-25,2024,20726.625,16.375,1,True
range_mid,2024-03-26,2024,20757.5,73.75,1,True
range_mid,2024-03-27,2024,20708.5,31.75,1,True
range_mid,2024-03-28,2024,20726.75,30.75,1,True
range_mid,2024-04-01,2024,20744.125,15.875,1,True
range_mid,2024-04-02,2024,20506.625,57.375,1,True
range_mid,2024-04-03,2024,20578.75,25.25,1,True
range_mid,2024-04-04,2024,20548.625,239.625,1,True
range_mid,2024-04-05,2024,20488.375,38.125,1,True
range_mid,2024-04-08,2024,20540.875,10.375,1,True
range_mid,2024-04-09,2024,20515.875,79.625,1,True
range_mid,2024-04-10,2024,20403.0,21.75,1,True
range_mid,2024-04-11,2024,20577.375,137.625,1,True
range_mid,2024-04-12,2024,20464.875,50.125,1,True
range_mid,2024-04-15,2024,20323.5,214.25,15,True
range_mid,2024-04-16,2024,20136.25,26.25,1,True
range_mid,2024-04-17,2024,20021.0,133.25,5,True
range_mid,2024-04-18,2024,19867.25,89.0,3,True
range_mid,2024-04-19,2024,19548.25,132.75,1,True
range_mid,2024-04-22,2024,19531.625,52.375,1,True
range_mid,2024-04-23,2024,19768.25,73.0,1,True
range_mid,2024-04-24,2024,19914.75,23.25,1,True
range_mid,2024-04-25,2024,19690.0,110.75,4,True
range_mid,2024-04-26,2024,20018.0,54.5,2,True
range_mid,2024-04-29,2024,20103.375,35.125,1,True
range_mid,2024-04-30,2024,19962.5,165.75,1,True
range_mid,2024-05-01,2024,19828.625,163.875,1,True
range_mid,2024-05-02,2024,19769.125,112.375,60,False
range_mid,2024-05-03,2024,20205.0,29.75,60,False
range_mid,2024-05-06,2024,20353.625,77.625,2,True
range_mid,2024-05-07,2024,20450.0,20.5,1,True
range_mid,2024-05-08,2024,20393.875,22.875,1,True
range_mid,2024-05-09,2024,20406.75,42.25,3,True
range_mid,2024-05-10,2024,20501.375,14.125,1,True
range_mid,2024-05-13,2024,20519.0,9.75,1,True
range_mid,2024-05-14,2024,20582.75,61.75,13,True
range_mid,2024-05-15,2024,20810.25,116.25,2,True
range_mid,2024-05-16,2024,20935.5,51.5,2,True
range_mid,2024-05-17,2024,20844.25,27.5,9,True
range_mid,2024-05-20,2024,20948.125,51.625,1,True
range_mid,2024-05-21,2024,20976.625,57.125,1,True
range_mid,2024-05-22,2024,20994.5,32.5,1,True
range_mid,2024-05-23,2024,21035.25,105.5,1,True
range_mid,2024-05-24,2024,21062.125,45.125,2,True
range_mid,2024-05-28,2024,21115.875,60.375,1,True
range_mid,2024-05-29,2024,21053.75,9.5,5,True
range_mid,2024-05-30,2024,20891.875,54.375,1,True
range_mid,2024-05-31,2024,20669.25,162.75,1,True
range_mid,2024-06-03,2024,20829.0,57.0,1,True
range_mid,2024-06-04,2024,20893.75,41.25,37,True
range_mid,2024-06-05,2024,21173.25,137.25,2,True
range_mid,2024-06-06,2024,21300.0,1.0,1,True
range_mid,2024-06-07,2024,21307.0,33.25,1,True
range_mid,2024-06-10,2024,21286.875,58.875,1,True
range_mid,2024-06-11,2024,21354.25,121.5,31,True
range_mid,2024-06-12,2024,21714.75,10.25,8,True
range_mid,2024-06-13,2024,21815.125,11.125,1,True
range_mid,2024-06-14,2024,21857.375,63.375,6,True
range_mid,2024-06-17,2024,22053.875,104.875,3,True
range_mid,2024-06-18,2024,22135.625,20.875,2,True
range_mid,2024-06-20,2024,22069.25,75.75,5,True
range_mid,2024-06-21,2024,21951.75,18.25,1,True
range_mid,2024-06-24,2024,21826.25,123.0,1,True
range_mid,2024-06-25,2024,21844.875,80.625,2,True
range_mid,2024-06-26,2024,21928.25,35.0,1,True
range_mid,2024-06-27,2024,21993.625,12.375,1,True
range_mid,2024-06-28,2024,22047.875,157.125,2,True
range_mid,2024-07-01,2024,21901.0,106.25,1,True
range_mid,2024-07-02,2024,22076.25,138.25,11,True
range_mid,2024-07-05,2024,22492.125,88.125,4,True
range_mid,2024-07-08,2024,22596.375,28.125,1,True
range_mid,2024-07-09,2024,22652.125,14.375,1,True
range_mid,2024-07-10,2024,22768.5,83.5,1,True
range_mid,2024-07-11,2024,22597.5,209.75,1,True
range_mid,2024-07-12,2024,22541.375,42.875,1,True
range_mid,2024-07-15,2024,22609.625,57.875,1,True
range_mid,2024-07-16,2024,22532.25,25.75,1,True
range_mid,2024-07-17,2024,22093.0,142.25,1,True
range_mid,2024-07-18,2024,21912.25,60.5,1,True
range_mid,2024-07-19,2024,21773.625,102.625,1,True
range_mid,2024-07-22,2024,21884.875,71.375,1,True
range_mid,2024-07-23,2024,21952.75,70.0,22,True
range_mid,2024-07-24,2024,21369.0,206.0,5,True
range_mid,2024-07-25,2024,21095.25,145.75,1,True
range_mid,2024-07-26,2024,21128.125,5.875,1,True
range_mid,2024-07-29,2024,21203.375,36.125,1,True
range_mid,2024-07-30,2024,21019.125,121.625,1,True
range_mid,2024-07-31,2024,21400.25,54.0,1,True
range_mid,2024-08-01,2024,21233.125,246.875,10,True
range_mid,2024-08-02,2024,20531.75,12.25,4,True
range_mid,2024-08-05,2024,19857.5,121.25,2,True
range_mid,2024-08-06,2024,20180.375,50.875,1,True
range_mid,2024-08-07,2024,20213.0,282.5,1,True
range_mid,2024-08-08,2024,20268.5,208.75,60,False
range_mid,2024-08-09,2024,20497.75,70.5,1,True
range_mid,2024-08-12,2024,20603.0,0.25,1,True
range_mid,2024-08-13,2024,20922.5,137.0,1,True
range_mid,2024-08-14,2024,21022.875,43.375,14,True
range_mid,2024-08-15,2024,21428.125,118.125,1,True
range_mid,2024-08-16,2024,21520.75,41.25,1,True
range_mid,2024-08-19,2024,21653.625,164.875,3,True
range_mid,2024-08-20,2024,21792.125,22.125,1,True
range_mid,2024-08-21,2024,21834.875,29.375,1,True
range_mid,2024-08-22,2024,21742.125,199.125,1,True
range_mid,2024-08-23,2024,21705.875,41.375,1,True
range_mid,2024-08-26,2024,21612.25,60.75,1,True
range_mid,2024-08-27,2024,21526.375,83.125,1,True
range_mid,2024-08-28,2024,21425.5,45.75,1,True
range_mid,2024-08-29,2024,21472.75,121.25,1,True
range_mid,2024-08-30,2024,21459.75,108.75,2,True
range_mid,2024-09-03,2024,21155.375,185.125,6,True
range_mid,2024-09-04,2024,20933.75,18.25,1,True
range_mid,2024-09-05,2024,20954.375,20.625,4,True
range_mid,2024-09-06,2024,20656.25,239.75,1,True
range_mid,2024-09-09,2024,20571.875,75.125,1,True
range_mid,2024-09-10,2024,20691.5,122.0,1,True
range_mid,2024-09-11,2024,20878.875,334.625,60,False
range_mid,2024-09-12,2024,21292.5,117.5,2,True
range_mid,2024-09-13,2024,21444.75,40.75,1,True
range_mid,2024-09-16,2024,21339.75,56.5,1,True
range_mid,2024-09-17,2024,21436.625,33.375,1,True
range_mid,2024-09-18,2024,21450.5,146.5,1,True
range_mid,2024-09-19,2024,21803.375,1.375,1,True
range_mid,2024-09-20,2024,21692.25,61.0,1,True
range_mid,2024-09-23,2024,21792.875,3.875,1,True
range_mid,2024-09-24,2024,21803.625,87.625,1,True
range_mid,2024-09-25,2024,21924.375,9.375,1,True
range_mid,2024-09-26,2024,22073.25,11.5,1,True
range_mid,2024-09-27,2024,21998.25,55.0,1,True
range_mid,2024-09-30,2024,21892.375,98.125,1,True
range_mid,2024-10-01,2024,21762.375,63.625,1,True
