session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2022-01-26,2022,2,short,-1,17489.0,17691.0,202.0,17903.0,11,2022-01-26 20:29:00+00:00,17592.25,17489.0,17696.0,103.25,0.5111386138613861,True,6.0,True,target,17489.0,103.25,101.5,203.0
2022-02-04,2022,2,long,1,18058.0,18228.0,170.0,17945.5,7,2022-02-04 18:29:00+00:00,18134.75,18228.0,18053.0,93.25,0.5485294117647059,True,101.0,False,target,18228.0,93.25,91.5,183.0
2022-02-07,2022,2,short,-1,17868.0,18130.0,262.0,18134.5,4,2022-02-07 16:59:00+00:00,18037.75,17868.0,18135.0,169.75,0.6479007633587787,False,,False,stop,18135.0,-97.25,-99.0,-198.0
2022-02-08,2022,2,long,1,18028.0,18172.0,144.0,17942.75,3,2022-02-08 16:29:00+00:00,18092.5,18172.0,18023.0,79.5,0.5520833333333334,True,69.0,False,target,18172.0,79.5,77.75,155.5
2022-02-10,2022,2,long,1,18338.0,18432.0,94.0,18170.0,2,2022-02-10 15:59:00+00:00,18348.5,18432.0,18333.0,83.5,0.8882978723404256,False,,True,stop,18333.0,-15.5,-17.25,-34.5
2022-02-14,2022,2,long,1,17755.0,18193.0,438.0,17635.75,4,2022-02-14 16:59:00+00:00,17766.75,18193.0,17750.0,426.25,0.9731735159817352,False,,False,stop,17750.0,-16.75,-18.5,-37.0
2022-02-24,2022,2,long,1,17079.0,17371.0,292.0,16501.0,10,2022-02-24 19:59:00+00:00,17200.25,17371.0,17074.0,170.75,0.5847602739726028,True,52.0,False,target,17371.0,170.75,169.0,338.0
2022-03-03,2022,2,short,-1,17507.0,17719.0,212.0,17778.75,1,2022-03-03 15:29:00+00:00,17574.5,17507.0,17724.0,67.5,0.31839622641509435,True,16.0,False,target,17507.0,67.5,65.75,131.5
2022-03-08,2022,2,long,1,16872.0,17140.0,268.0,16714.25,6,2022-03-08 17:59:00+00:00,17017.5,17140.0,16867.0,122.5,0.457089552238806,False,,False,stop,16867.0,-150.5,-152.25,-304.5
2022-03-11,2022,2,short,-1,16898.0,17052.0,154.0,17138.75,1,2022-03-11 15:29:00+00:00,16962.25,16898.0,17057.0,64.25,0.4172077922077922,True,61.0,False,target,16898.0,64.25,62.5,125.0
