session_date,asia_start_ts,reference_ts,side,ny_close,entry_price,gap_points,gap_bps,exit_ts,exit_price,exit_reason,filled,minutes_held,gross_points,mae_points,mfe_points,asia_bars,cost_points,net_points,gross_pnl_dollars,net_pnl_dollars
2023-09-21,2023-09-21 18:00:00-04:00,2023-09-21 17:00:00-04:00,Short,14849.25,14850.0,0.75,0.5050760139400979,2023-09-21 19:55:00-04:00,14849.25,target,True,115.0,0.75,21.25,6.0,72,0.75,0.0,1.5,0.0
2023-09-25,2023-09-25 18:00:00-04:00,2023-09-25 17:00:00-04:00,Short,14951.0,14952.5,1.5,1.0032773727509865,2023-09-25 18:05:00-04:00,14951.0,target,True,5.0,1.5,0.0,9.5,72,0.75,0.75,3.0,1.5
2023-09-26,2023-09-26 18:00:00-04:00,2023-09-26 17:00:00-04:00,Short,14725.0,14726.5,1.5,1.0186757215619693,2023-09-26 18:05:00-04:00,14725.0,target,True,5.0,1.5,3.25,7.25,72,0.75,0.75,3.0,1.5
2023-09-27,2023-09-27 18:00:00-04:00,2023-09-27 17:00:00-04:00,Short,14767.5,14771.0,3.5,2.3700694091755543,2023-09-27 18:05:00-04:00,14767.5,target,True,5.0,3.5,4.0,12.0,72,0.75,2.75,7.0,5.5
2023-09-28,2023-09-28 18:00:00-04:00,2023-09-28 17:00:00-04:00,Short,14876.25,14877.0,0.75,0.5041593143433325,2023-09-28 18:05:00-04:00,14876.25,target,True,5.0,0.75,13.25,4.25,72,0.75,0.0,1.5,0.0
2023-10-03,2023-10-03 18:00:00-04:00,2023-10-03 17:00:00-04:00,Short,14714.5,14715.0,0.5,0.33980087668626185,2023-10-03 18:05:00-04:00,14714.5,target,True,5.0,0.5,3.5,10.0,72,0.75,-0.25,1.0,-0.5
2023-10-04,2023-10-04 18:00:00-04:00,2023-10-04 17:00:00-04:00,Short,14902.75,14904.25,1.5,1.0065256412407106,2023-10-04 18:05:00-04:00,14902.75,target,True,5.0,1.5,1.75,10.0,72,0.75,0.75,3.0,1.5
2023-10-09,2023-10-09 18:00:00-04:00,2023-10-09 17:00:00-04:00,Short,15195.25,15199.0,3.75,2.4678764745561934,2023-10-09 18:05:00-04:00,15195.25,target,True,5.0,3.75,0.0,10.0,72,0.75,3.0,7.5,6.0
2023-10-12,2023-10-12 18:00:00-04:00,2023-10-12 17:00:00-04:00,Short,15323.75,15326.0,2.25,1.4683089974712458,2023-10-12 18:05:00-04:00,15323.75,target,True,5.0,2.25,0.75,12.5,72,0.75,1.5,4.5,3.0
2023-10-16,2023-10-16 18:00:00-04:00,2023-10-16 17:00:00-04:00,Short,15304.0,15304.75,0.75,0.49006795608991116,2023-10-16 18:05:00-04:00,15304.0,target,True,5.0,0.75,0.75,7.5,72,0.75,0.0,1.5,0.0
2023-10-17,2023-10-17 18:00:00-04:00,2023-10-17 17:00:00-04:00,Short,15242.25,15243.0,0.75,0.49205333858190226,2023-10-17 18:05:00-04:00,15242.25,target,True,5.0,0.75,0.0,20.5,72,0.75,0.0,1.5,0.0
2023-10-19,2023-10-19 18:00:00-04:00,2023-10-19 17:00:00-04:00,Short,14849.75,14850.25,0.5,0.3367060051516019,2023-10-19 18:05:00-04:00,14849.75,target,True,5.0,0.5,5.25,10.0,72,0.75,-0.25,1.0,-0.5
2023-10-24,2023-10-24 18:00:00-04:00,2023-10-24 17:00:00-04:00,Short,14829.0,14831.5,2.5,1.6858857643806056,2023-10-24 18:05:00-04:00,14829.0,target,True,5.0,2.5,23.0,49.5,72,0.75,1.75,5.0,3.5
2023-11-13,2023-11-13 18:00:00-05:00,2023-11-13 17:00:00-05:00,Short,15557.0,15559.5,2.5,1.6069936363052002,2023-11-13 18:05:00-05:00,15557.0,target,True,5.0,2.5,0.0,7.25,72,0.75,1.75,5.0,3.5
2023-11-14,2023-11-14 18:00:00-05:00,2023-11-14 17:00:00-05:00,Short,15893.25,15894.25,1.0,0.6291979299388105,2023-11-15 00:00:00-05:00,15921.25,deadline,False,360.0,-27.0,39.0,0.0,72,1.0,-28.0,-54.0,-56.0
2023-11-21,2023-11-21 18:00:00-05:00,2023-11-21 17:00:00-05:00,Short,15968.25,15970.0,1.75,1.095924725627417,2023-11-21 18:05:00-05:00,15968.25,target,True,5.0,1.75,0.0,13.5,72,0.75,1.0,3.5,2.0
2023-11-27,2023-11-27 18:00:00-05:00,2023-11-27 17:00:00-05:00,Short,16003.5,16004.0,0.5,0.31243165557534286,2023-11-27 18:05:00-05:00,16003.5,target,True,5.0,0.5,8.25,2.0,72,0.75,-0.25,1.0,-0.5
2023-11-28,2023-11-28 18:00:00-05:00,2023-11-28 17:00:00-05:00,Short,16051.75,16054.75,3.0,1.868955098353762,2023-11-28 18:05:00-05:00,16051.75,target,True,5.0,3.0,3.0,14.0,72,0.75,2.25,6.0,4.5
2023-11-29,2023-11-29 18:00:00-05:00,2023-11-29 17:00:00-05:00,Short,16041.25,16041.5,0.25,0.15584820384945064,2023-11-29 18:05:00-05:00,16041.25,target,True,5.0,0.25,2.5,4.5,72,0.75,-0.5,0.5,-1.0
2023-12-04,2023-12-04 18:00:00-05:00,2023-12-04 17:00:00-05:00,Short,15857.5,15860.75,3.25,2.049503389563298,2023-12-04 18:05:00-05:00,15857.5,target,True,5.0,3.25,1.75,7.75,72,0.75,2.5,6.5,5.0
2023-12-06,2023-12-06 18:00:00-05:00,2023-12-06 17:00:00-05:00,Short,15814.0,15816.25,2.25,1.4227899329707854,2023-12-06 18:05:00-05:00,15814.0,target,True,5.0,2.25,0.0,16.25,72,0.75,1.5,4.5,3.0
2023-12-07,2023-12-07 18:00:00-05:00,2023-12-07 17:00:00-05:00,Short,16016.0,16018.5,2.5,1.560939060939061,2023-12-07 18:50:00-05:00,16016.0,target,True,50.0,2.5,10.0,2.5,72,0.75,1.75,5.0,3.5
2023-12-21,2023-12-21 18:00:00-05:00,2023-12-21 17:00:00-05:00,Short,16950.25,16954.5,4.25,2.5073376498871696,2023-12-21 18:05:00-05:00,16950.25,target,True,5.0,4.25,0.0,22.75,72,0.75,3.5,8.5,7.0
2023-12-28,2023-12-28 18:00:00-05:00,2023-12-28 17:00:00-05:00,Short,17089.5,17089.75,0.25,0.14628865677755346,2023-12-28 18:05:00-05:00,17089.5,target,True,5.0,0.25,6.75,7.75,72,0.75,-0.5,0.5,-1.0
2024-01-03,2024-01-03 18:00:00-05:00,2024-01-03 17:00:00-05:00,Short,16542.25,16543.25,1.0,0.6045126872100228,2024-01-03 19:05:00-05:00,16542.25,target,True,65.0,1.0,19.75,4.0,72,0.75,0.25,2.0,0.5
2024-01-04,2024-01-04 18:00:00-05:00,2024-01-04 17:00:00-05:00,Short,16450.5,16454.0,3.5,2.127594905929911,2024-01-04 18:05:00-05:00,16450.5,target,True,5.0,3.5,9.75,3.75,72,0.75,2.75,7.0,5.5
2024-01-08,2024-01-08 18:00:00-05:00,2024-01-08 17:00:00-05:00,Short,16788.0,16790.0,2.0,1.1913271384322135,2024-01-08 18:05:00-05:00,16788.0,target,True,5.0,2.0,0.0,9.0,72,0.75,1.25,4.0,2.5
2024-01-09,2024-01-09 18:00:00-05:00,2024-01-09 17:00:00-05:00,Short,16829.25,16829.5,0.25,0.14855088610603562,2024-01-09 18:05:00-05:00,16829.25,target,True,5.0,0.25,1.5,10.5,72,0.75,-0.5,0.5,-1.0
2024-01-16,2024-01-16 18:00:00-05:00,2024-01-16 17:00:00-05:00,Short,16978.5,16979.5,1.0,0.5889801808169155,2024-01-16 18:05:00-05:00,16978.5,target,True,5.0,1.0,1.75,8.25,72,0.75,0.25,2.0,0.5
2024-01-18,2024-01-18 18:00:00-05:00,2024-01-18 17:00:00-05:00,Short,17117.0,17117.75,0.75,0.438160892679792,2024-01-18 18:05:00-05:00,17117.0,target,True,5.0,0.75,0.25,10.5,72,0.75,0.0,1.5,0.0
2024-01-22,2024-01-22 18:00:00-05:00,2024-01-22 17:00:00-05:00,Short,17455.5,17457.0,1.5,0.8593280054996992,2024-01-22 18:05:00-05:00,17455.5,target,True,5.0,1.5,1.25,7.0,72,0.75,0.75,3.0,1.5
2024-01-23,2024-01-23 18:00:00-05:00,2024-01-23 17:00:00-05:00,Short,17551.0,17551.5,0.5,0.28488405219075835,2024-01-24 00:00:00-05:00,17594.25,deadline,False,360.0,-42.75,46.0,0.0,72,1.0,-43.75,-85.5,-87.5
2024-02-13,2024-02-13 18:00:00-05:00,2024-02-13 17:00:00-05:00,Short,17699.0,17703.0,4.0,2.2600146900954856,2024-02-13 18:05:00-05:00,17699.0,target,True,5.0,4.0,3.0,18.0,72,0.75,3.25,8.0,6.5
2024-02-22,2024-02-22 18:00:00-05:00,2024-02-22 17:00:00-05:00,Short,18024.5,18025.25,0.75,0.41610030791422786,2024-02-22 18:05:00-05:00,18024.5,target,True,5.0,0.75,10.75,5.75,72,0.75,0.0,1.5,0.0
2024-02-26,2024-02-26 18:00:00-05:00,2024-02-26 17:00:00-05:00,Short,17949.25,17953.75,4.5,2.5070685404682647,2024-02-26 18:05:00-05:00,17949.25,target,True,5.0,4.5,0.25,11.25,72,0.75,3.75,9.0,7.5
2024-02-27,2024-02-27 18:00:00-05:00,2024-02-27 17:00:00-05:00,Short,18012.0,18014.0,2.0,1.1103708638685321,2024-02-27 18:05:00-05:00,18012.0,target,True,5.0,2.0,5.25,3.25,72,0.75,1.25,4.0,2.5
2024-02-29,2024-02-29 18:00:00-05:00,2024-02-29 17:00:00-05:00,Short,18070.5,18071.5,1.0,0.5533881187570903,2024-02-29 18:05:00-05:00,18070.5,target,True,5.0,1.0,9.5,1.5,72,0.75,0.25,2.0,0.5
2024-03-04,2024-03-04 18:00:00-05:00,2024-03-04 17:00:00-05:00,Short,18244.75,18248.5,3.75,2.055385795913893,2024-03-04 18:05:00-05:00,18244.75,target,True,5.0,3.75,5.5,8.25,72,0.75,3.0,7.5,6.0
2024-03-06,2024-03-06 18:00:00-05:00,2024-03-06 17:00:00-05:00,Short,18039.25,18040.0,0.75,0.4157600787172416,2024-03-06 18:05:00-05:00,18039.25,target,True,5.0,0.75,8.0,6.0,72,0.75,0.0,1.5,0.0
2024-03-12,2024-03-12 18:00:00-04:00,2024-03-12 17:00:00-04:00,Short,18224.0,18227.5,3.5,1.9205443371378403,2024-03-12 18:05:00-04:00,18224.0,target,True,5.0,3.5,0.0,12.25,72,0.75,2.75,7.0,5.5
2024-03-19,2024-03-19 18:00:00-04:00,2024-03-19 17:00:00-04:00,Short,18273.5,18275.0,1.5,0.820860809368758,2024-03-19 18:05:00-04:00,18273.5,target,True,5.0,1.5,3.0,5.75,72,0.75,0.75,3.0,1.5
2024-03-25,2024-03-25 18:00:00-04:00,2024-03-25 17:00:00-04:00,Short,18533.25,18534.0,0.75,0.40467807858848287,2024-03-25 18:05:00-04:00,18533.25,target,True,5.0,0.75,5.25,3.75,72,0.75,0.0,1.5,0.0
2024-04-01,2024-04-01 18:00:00-04:00,2024-04-01 17:00:00-04:00,Short,18497.5,18497.75,0.25,0.13515339910798757,2024-04-01 18:05:00-04:00,18497.5,target,True,5.0,0.25,1.0,13.75,72,0.75,-0.5,0.5,-1.0
2024-04-02,2024-04-02 18:00:00-04:00,2024-04-02 17:00:00-04:00,Short,18343.25,18347.75,4.5,2.453218486364194,2024-04-02 18:05:00-04:00,18343.25,target,True,5.0,4.5,0.0,12.5,72,0.75,3.75,9.0,7.5
2024-04-03,2024-04-03 18:00:00-04:00,2024-04-03 17:00:00-04:00,Short,18388.75,18389.0,0.25,0.13595268846441438,2024-04-03 18:05:00-04:00,18388.75,target,True,5.0,0.25,5.0,11.25,72,0.75,-0.5,0.5,-1.0
2024-04-09,2024-04-09 18:00:00-04:00,2024-04-09 17:00:00-04:00,Short,18383.75,18384.0,0.25,0.1359896647854763,2024-04-09 18:05:00-04:00,18383.75,target,True,5.0,0.25,0.25,11.5,72,0.75,-0.5,0.5,-1.0
2024-04-11,2024-04-11 18:00:00-04:00,2024-04-11 17:00:00-04:00,Short,18484.5,18485.5,1.0,0.5409938056209257,2024-04-11 18:05:00-04:00,18484.5,target,True,5.0,1.0,1.25,8.5,72,0.75,0.25,2.0,0.5
2024-04-16,2024-04-16 18:00:00-04:00,2024-04-16 17:00:00-04:00,Short,17895.75,17897.75,2.0,1.1175837838592961,2024-04-16 20:35:00-04:00,17895.75,target,True,155.0,2.0,42.25,5.75,72,0.75,1.25,4.0,2.5
2024-04-22,2024-04-22 18:00:00-04:00,2024-04-22 17:00:00-04:00,Short,17345.5,17350.0,4.5,2.594332824075409,2024-04-22 18:15:00-04:00,17345.5,target,True,15.0,4.5,21.75,6.0,72,0.75,3.75,9.0,7.5
2024-04-29,2024-04-29 18:00:00-04:00,2024-04-29 17:00:00-04:00,Short,17910.75,17912.75,2.0,1.1166478232346495,2024-04-29 18:05:00-04:00,17910.75,target,True,5.0,2.0,7.25,5.25,72,0.75,1.25,4.0,2.5
2024-05-02,2024-05-02 18:00:00-04:00,2024-05-02 17:00:00-04:00,Short,17744.25,17745.0,0.75,0.42267213322625635,2024-05-02 18:05:00-04:00,17744.25,target,True,5.0,0.75,0.0,16.0,72,0.75,0.0,1.5,0.0
2024-05-08,2024-05-08 18:00:00-04:00,2024-05-08 17:00:00-04:00,Short,18159.5,18164.0,4.5,2.4780417963049644,2024-05-08 18:05:00-04:00,18159.5,target,True,5.0,4.5,0.0,10.75,72,0.75,3.75,9.0,7.5
2024-05-09,2024-05-09 18:00:00-04:00,2024-05-09 17:00:00-04:00,Short,18220.5,18222.0,1.5,0.8232485387338437,2024-05-09 18:05:00-04:00,18220.5,target,True,5.0,1.5,4.25,6.25,72,0.75,0.75,3.0,1.5
2024-05-14,2024-05-14 18:00:00-04:00,2024-05-14 17:00:00-04:00,Short,18410.5,18411.0,0.5,0.27158415034898564,2024-05-14 18:05:00-04:00,18410.5,target,True,5.0,0.5,0.0,9.0,72,0.75,-0.25,1.0,-0.5
2024-05-16,2024-05-16 18:00:00-04:00,2024-05-16 17:00:00-04:00,Short,18638.75,18640.0,1.25,0.6706458319361545,2024-05-17 00:00:00-04:00,18650.25,deadline,False,360.0,-10.25,27.0,0.0,72,1.0,-11.25,-20.5,-22.5
2024-05-20,2024-05-20 18:00:00-04:00,2024-05-20 17:00:00-04:00,Short,18745.5,18747.75,2.25,1.2002880691365927,2024-05-20 18:05:00-04:00,18745.5,target,True,5.0,2.25,7.0,6.0,72,0.75,1.5,4.5,3.0
2024-06-11,2024-06-11 18:00:00-04:00,2024-06-11 17:00:00-04:00,Short,19248.0,19250.0,2.0,1.0390689941812137,2024-06-11 18:05:00-04:00,19248.0,target,True,5.0,2.0,0.0,15.75,72,0.75,1.25,4.0,2.5
2024-06-17,2024-06-17 18:00:00-04:00,2024-06-17 17:00:00-04:00,Short,19914.0,19917.0,3.0,1.5064778547755349,2024-06-17 20:20:00-04:00,19914.0,target,True,140.0,3.0,29.5,4.0,72,0.75,2.25,6.0,4.5
2024-06-18,2024-06-18 18:00:00-04:00,2024-06-18 17:00:00-04:00,Short,19933.5,19935.5,2.0,1.0033360925075878,2024-06-18 18:05:00-04:00,19933.5,target,True,5.0,2.0,1.75,7.5,72,0.75,1.25,4.0,2.5
2024-06-24,2024-06-24 18:00:00-04:00,2024-06-24 17:00:00-04:00,Short,19753.25,19758.5,5.25,2.6577904901725034,2024-06-24 18:05:00-04:00,19753.25,target,True,5.0,5.25,11.5,7.0,72,0.75,4.5,10.5,9.0
2024-06-25,2024-06-25 18:00:00-04:00,2024-06-25 17:00:00-04:00,Short,19970.0,19972.0,2.0,1.0015022533800702,2024-06-25 18:05:00-04:00,19970.0,target,True,5.0,2.0,11.75,5.75,72,0.75,1.25,4.0,2.5
2024-07-01,2024-07-01 18:00:00-04:00,2024-07-01 17:00:00-04:00,Short,20042.5,20048.0,5.5,2.7441686416365223,2024-07-01 18:05:00-04:00,20042.5,target,True,5.0,5.5,5.5,5.75,72,0.75,4.75,11.0,9.5
2024-07-02,2024-07-02 18:00:00-04:00,2024-07-02 17:00:00-04:00,Short,20240.25,20243.5,3.25,1.605711391904744,2024-07-02 18:05:00-04:00,20240.25,target,True,5.0,3.25,0.0,12.25,72,0.75,2.5,6.5,5.0
2024-07-16,2024-07-16 18:00:00-04:00,2024-07-16 17:00:00-04:00,Short,20587.5,20592.0,4.5,2.185792349726776,2024-07-16 18:05:00-04:00,20587.5,target,True,5.0,4.5,5.75,13.25,72,0.75,3.75,9.0,7.5
2024-07-25,2024-07-25 18:00:00-04:00,2024-07-25 17:00:00-04:00,Short,18994.75,19000.25,5.5,2.8955369246765557,2024-07-25 19:05:00-04:00,18994.75,target,True,65.0,5.5,34.25,5.5,72,0.75,4.75,11.0,9.5
2024-07-31,2024-07-31 18:00:00-04:00,2024-07-31 17:00:00-04:00,Short,19582.75,19588.0,5.25,2.6809309213465933,2024-07-31 18:05:00-04:00,19582.75,target,True,5.0,5.25,41.0,5.25,72,0.75,4.5,10.5,9.0
2024-08-14,2024-08-14 18:00:00-04:00,2024-08-14 17:00:00-04:00,Short,19147.5,19148.25,0.75,0.3916960438699569,2024-08-14 18:05:00-04:00,19147.5,target,True,5.0,0.75,1.75,13.5,72,0.75,0.0,1.5,0.0
2024-08-15,2024-08-15 18:00:00-04:00,2024-08-15 17:00:00-04:00,Short,19568.0,19569.0,1.0,0.5110384300899428,2024-08-15 18:05:00-04:00,19568.0,target,True,5.0,1.0,16.0,7.5,72,0.75,0.25,2.0,0.5
2024-08-19,2024-08-19 18:00:00-04:00,2024-08-19 17:00:00-04:00,Short,19852.75,19854.0,1.25,0.6296356927881528,2024-08-19 21:10:00-04:00,19852.75,target,True,190.0,1.25,26.5,9.0,72,0.75,0.5,2.5,1.0
2024-08-21,2024-08-21 18:00:00-04:00,2024-08-21 17:00:00-04:00,Short,19915.75,19917.75,2.0,1.0042303202239433,2024-08-21 18:10:00-04:00,19915.75,target,True,10.0,2.0,11.5,5.0,72,0.75,1.25,4.0,2.5
2024-08-26,2024-08-26 18:00:00-04:00,2024-08-26 17:00:00-04:00,Short,19549.75,19555.25,5.5,2.8133352088901393,2024-08-26 18:10:00-04:00,19549.75,target,True,10.0,5.5,19.75,21.5,72,0.75,4.75,11.0,9.5
2024-08-27,2024-08-27 18:00:00-04:00,2024-08-27 17:00:00-04:00,Short,19636.25,19638.0,1.75,0.8912088611623911,2024-08-27 18:05:00-04:00,19636.25,target,True,5.0,1.75,8.25,2.0,72,0.75,1.0,3.5,2.0
2024-09-10,2024-09-10 18:00:00-04:00,2024-09-10 17:00:00-04:00,Short,18837.75,18841.75,4.0,2.1233958407983966,2024-09-10 18:05:00-04:00,18837.75,target,True,5.0,4.0,3.0,10.5,72,0.75,3.25,8.0,6.5
2024-09-18,2024-09-18 18:00:00-04:00,2024-09-18 17:00:00-04:00,Short,19403.75,19404.75,1.0,0.5153642981382465,2024-09-18 18:05:00-04:00,19403.75,target,True,5.0,1.0,41.25,5.0,72,0.75,0.25,2.0,0.5
2024-09-23,2024-09-23 18:00:00-04:00,2024-09-23 17:00:00-04:00,Short,20063.25,20065.25,2.0,0.9968474698765155,2024-09-23 18:05:00-04:00,20063.25,target,True,5.0,2.0,2.5,7.75,72,0.75,1.25,4.0,2.5
2024-09-25,2024-09-25 18:00:00-04:00,2024-09-25 17:00:00-04:00,Short,20241.5,20241.75,0.25,0.12350863325346442,2024-09-25 18:05:00-04:00,20241.5,target,True,5.0,0.25,6.25,12.75,72,0.75,-0.5,0.5,-1.0
2024-10-15,2024-10-15 18:00:00-04:00,2024-10-15 17:00:00-04:00,Short,20334.75,20340.0,5.25,2.5817873344889906,2024-10-15 18:05:00-04:00,20334.75,target,True,5.0,5.25,1.25,33.25,72,0.75,4.5,10.5,9.0
2024-10-17,2024-10-17 18:00:00-04:00,2024-10-17 17:00:00-04:00,Short,20384.0,20385.5,1.5,0.7358712715855572,2024-10-17 18:05:00-04:00,20384.0,target,True,5.0,1.5,10.75,9.0,72,0.75,0.75,3.0,1.5
2024-10-21,2024-10-21 18:00:00-04:00,2024-10-21 17:00:00-04:00,Short,20538.75,20539.0,0.25,0.12172113687541841,2024-10-21 18:05:00-04:00,20538.75,target,True,5.0,0.25,4.75,11.75,72,0.75,-0.5,0.5,-1.0
2024-10-22,2024-10-22 18:00:00-04:00,2024-10-22 17:00:00-04:00,Short,20517.5,20522.75,5.25,2.558791275740222,2024-10-22 18:05:00-04:00,20517.5,target,True,5.0,5.25,0.0,22.75,72,0.75,4.5,10.5,9.0
2024-10-28,2024-10-28 18:00:00-04:00,2024-10-28 17:00:00-04:00,Short,20507.25,20508.0,0.75,0.365724317009838,2024-10-28 18:10:00-04:00,20507.25,target,True,10.0,0.75,12.0,6.75,72,0.75,0.0,1.5,0.0
2024-11-07,2024-11-07 18:00:00-05:00,2024-11-07 17:00:00-05:00,Short,21224.75,21225.0,0.25,0.11778701751492951,2024-11-07 18:05:00-05:00,21224.75,target,True,5.0,0.25,6.0,21.75,72,0.75,-0.5,0.5,-1.0
2024-11-18,2024-11-18 18:00:00-05:00,2024-11-18 17:00:00-05:00,Short,20630.75,20634.25,3.5,1.6964967342437867,2024-11-18 18:05:00-05:00,20630.75,target,True,5.0,3.5,5.75,17.25,72,0.75,2.75,7.0,5.5
2024-12-02,2024-12-02 18:00:00-05:00,2024-12-02 17:00:00-05:00,Short,21211.0,21215.0,4.0,1.8858139644524068,2024-12-02 18:05:00-05:00,21211.0,target,True,5.0,4.0,2.5,11.25,72,0.75,3.25,8.0,6.5
2024-12-10,2024-12-10 18:00:00-05:00,2024-12-10 17:00:00-05:00,Short,21434.75,21438.25,3.5,1.6328625246387292,2024-12-10 18:05:00-05:00,21434.75,target,True,5.0,3.5,4.25,11.25,72,0.75,2.75,7.0,5.5
2024-12-11,2024-12-11 18:00:00-05:00,2024-12-11 17:00:00-05:00,Short,21755.25,21756.75,1.5,0.6894887440962526,2024-12-11 18:05:00-05:00,21755.25,target,True,5.0,1.5,7.0,10.5,72,0.75,0.75,3.0,1.5
2024-12-16,2024-12-16 18:00:00-05:00,2024-12-16 17:00:00-05:00,Short,22111.0,22113.0,2.0,0.9045271584279319,2024-12-16 18:05:00-05:00,22111.0,target,True,5.0,2.0,4.0,7.75,72,0.75,1.25,4.0,2.5
2024-12-30,2024-12-30 18:00:00-05:00,2024-12-30 17:00:00-05:00,Short,21389.0,21391.25,2.25,1.0519425873112347,2024-12-30 18:05:00-05:00,21389.0,target,True,5.0,2.25,0.0,15.5,72,0.75,1.5,4.5,3.0
2025-02-12,2025-02-12 18:00:00-05:00,2025-02-12 17:00:00-05:00,Short,21859.0,21865.0,6.0,2.7448648154078414,2025-02-12 18:05:00-05:00,21859.0,target,True,5.0,6.0,3.75,11.75,72,0.75,5.25,12.0,10.5
2025-02-18,2025-02-18 18:00:00-05:00,2025-02-18 17:00:00-05:00,Short,22225.0,22227.0,2.0,0.8998875140607424,2025-02-18 18:05:00-05:00,22225.0,target,True,5.0,2.0,24.0,5.5,72,0.75,1.25,4.0,2.5
2025-03-12,2025-03-12 18:00:00-04:00,2025-03-12 17:00:00-04:00,Short,19571.0,19575.0,4.0,2.0438403760666293,2025-03-12 18:05:00-04:00,19571.0,target,True,5.0,4.0,21.25,8.0,72,0.75,3.25,8.0,6.5
2025-03-24,2025-03-24 18:00:00-04:00,2025-03-24 17:00:00-04:00,Short,20356.5,20358.25,1.75,0.8596762704787169,2025-03-24 18:10:00-04:00,20356.5,target,True,10.0,1.75,9.5,6.0,72,0.75,1.0,3.5,2.0
2025-03-27,2025-03-27 18:00:00-04:00,2025-03-27 17:00:00-04:00,Short,19997.25,19998.25,1.0,0.500068759454425,2025-03-27 18:05:00-04:00,19997.25,target,True,5.0,1.0,13.0,9.75,72,0.75,0.25,2.0,0.5
2025-03-31,2025-03-31 18:00:00-04:00,2025-03-31 17:00:00-04:00,Short,19412.5,19413.0,0.5,0.25756600128783,2025-03-31 18:05:00-04:00,19412.5,target,True,5.0,0.5,0.25,16.5,72,0.75,-0.25,1.0,-0.5
2025-04-01,2025-04-01 18:00:00-04:00,2025-04-01 17:00:00-04:00,Short,19597.5,19597.75,0.25,0.12756729174639622,2025-04-01 18:05:00-04:00,19597.5,target,True,5.0,0.25,16.25,3.5,72,0.75,-0.5,0.5,-1.0
2025-05-15,2025-05-15 18:00:00-04:00,2025-05-15 17:00:00-04:00,Short,21396.25,21397.25,1.0,0.4673716188584448,2025-05-15 18:05:00-04:00,21396.25,target,True,5.0,1.0,0.0,18.0,72,0.75,0.25,2.0,0.5
2025-05-21,2025-05-21 18:00:00-04:00,2025-05-21 17:00:00-04:00,Short,21145.25,21147.5,2.25,1.0640687624880292,2025-05-21 18:05:00-04:00,21145.25,target,True,5.0,2.25,31.5,10.5,72,0.75,1.5,4.5,3.0
2025-05-27,2025-05-27 18:00:00-04:00,2025-05-27 17:00:00-04:00,Short,21477.5,21478.5,1.0,0.4656035385868933,2025-05-27 18:05:00-04:00,21477.5,target,True,5.0,1.0,1.5,17.0,72,0.75,0.25,2.0,0.5
2025-06-09,2025-06-09 18:00:00-04:00,2025-06-09 17:00:00-04:00,Short,21821.5,21822.0,0.5,0.2291318195357789,2025-06-09 20:05:00-04:00,21821.5,target,True,125.0,0.5,22.0,3.0,72,0.75,-0.25,1.0,-0.5
2025-06-12,2025-06-12 18:00:00-04:00,2025-06-12 17:00:00-04:00,Short,21908.25,21911.0,2.75,1.2552349000947132,2025-06-12 18:05:00-04:00,21908.25,target,True,5.0,2.75,9.0,21.0,72,0.75,2.0,5.5,4.0
2025-06-23,2025-06-23 18:00:00-04:00,2025-06-23 17:00:00-04:00,Short,22072.0,22077.25,5.25,2.3785791953606377,2025-06-23 18:05:00-04:00,22072.0,target,True,5.0,5.25,70.5,12.75,72,0.75,4.5,10.5,9.0
2025-06-24,2025-06-24 18:00:00-04:00,2025-06-24 17:00:00-04:00,Short,22409.5,22410.75,1.25,0.5577991476829023,2025-06-24 18:05:00-04:00,22409.5,target,True,5.0,1.25,0.25,24.75,72,0.75,0.5,2.5,1.0
2025-06-26,2025-06-26 18:00:00-04:00,2025-06-26 17:00:00-04:00,Short,22672.75,22676.5,3.75,1.653967868917533,2025-06-26 18:05:00-04:00,22672.75,target,True,5.0,3.75,18.0,7.5,72,0.75,3.0,7.5,6.0
2025-06-30,2025-06-30 18:00:00-04:00,2025-06-30 17:00:00-04:00,Short,22865.75,22866.75,1.0,0.43733531592009883,2025-06-30 18:05:00-04:00,22865.75,target,True,5.0,1.0,10.25,9.5,72,0.75,0.25,2.0,0.5
2025-07-01,2025-07-01 18:00:00-04:00,2025-07-01 17:00:00-04:00,Short,22691.5,22696.5,5.0,2.2034682590397283,2025-07-01 18:05:00-04:00,22691.5,target,True,5.0,5.0,11.75,15.25,72,0.75,4.25,10.0,8.5
2025-07-07,2025-07-07 18:00:00-04:00,2025-07-07 17:00:00-04:00,Short,22838.0,22840.25,2.25,0.9852001050880111,2025-07-07 18:05:00-04:00,22838.0,target,True,5.0,2.25,12.75,13.0,72,0.75,1.5,4.5,3.0
2025-07-08,2025-07-08 18:00:00-04:00,2025-07-08 17:00:00-04:00,Short,22903.5,22909.0,5.5,2.4013797017923024,2025-07-08 18:05:00-04:00,22903.5,target,True,5.0,5.5,13.0,6.75,72,0.75,4.75,11.0,9.5
2025-07-10,2025-07-10 18:00:00-04:00,2025-07-10 17:00:00-04:00,Short,23009.75,23010.75,1.0,0.43459837677506274,2025-07-10 18:05:00-04:00,23009.75,target,True,5.0,1.0,12.5,7.0,72,0.75,0.25,2.0,0.5
2025-07-14,2025-07-14 18:00:00-04:00,2025-07-14 17:00:00-04:00,Short,23036.25,23036.5,0.25,0.10852460795485377,2025-07-14 18:05:00-04:00,23036.25,target,True,5.0,0.25,1.5,17.5,72,0.75,-0.5,0.5,-1.0
