reference_close,side,max_gap_bps,trades,sessions,trades_per_year,fill_rate,stop_rate,deadline_rate,win_rate,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,per_trade_tstat,per_session_tstat,total_net_pnl_dollars,pnl_per_year_dollars,profit_factor,sharpe_ratio,max_drawdown_dollars,return_over_max_dd,worst_trade_dollars,best_trade_dollars,avg_mae_points,avg_minutes_held
16:00,Short,5.0,198,1311,38.05949656750572,0.9292929292929293,0.0,0.0707070707070707,0.8232323232323232,-0.9696969696969697,-5.616862628169863,3.6774686887759236,-0.40897426328023323,-0.40970691895878686,-192.0,-36.90617848970252,0.8594950603732162,-0.1796272506706435,510.5,-0.376101860920666,-303.0,24.0,13.827020202020202,44.72222222222222
17:00,Both,5.0,908,1311,174.53546910755148,0.9537444933920705,0.0,0.046255506607929514,0.73568281938326,-0.473568281938326,-2.3473310688885674,1.4001945050119153,-0.49535447635379765,-0.49541781195030743,-430.0,-82.65446224256293,0.9001741149158444,-0.21720536162790874,875.5,-0.49114791547687037,-367.5,27.5,13.869218061674008,32.61013215859031
16:00,Long,7.5,251,1311,48.24713958810069,0.848605577689243,0.0,0.15139442231075698,0.7888446215139442,-1.4183266932270917,-6.174730943851955,3.338077557397772,-0.584447644162908,-0.5850689023849835,-356.0,-68.43020594965675,0.8631821675634127,-0.25651096802413853,980.0,-0.363265306122449,-367.5,38.0,19.605577689243027,80.39840637450199
17:00,Short,15.0,654,1311,125.7116704805492,0.9281345565749235,0.0,0.07186544342507645,0.7629969418960245,-1.0680428134556574,-4.438726592708366,2.3026409657970506,-0.6210388164314546,-0.6211851509203457,-698.5,-134.2654462242563,0.878331301167044,-0.2723453660504929,1655.0,-0.42205438066465256,-456.0,64.0,18.020642201834864,44.181957186544345
16:00,Both,7.5,543,1311,104.37528604118992,0.861878453038674,0.0,0.13812154696132597,0.7974217311233885,-1.0478821362799264,-4.175441772428268,2.0796774998684158,-0.6566817270608668,-0.6568834480585961,-569.0,-109.37299771167048,0.8945905891070767,-0.2879965222107643,1175.5,-0.4840493407060825,-367.5,38.0,17.67034990791897,77.21915285451198
16:00,Short,1.0,46,1311,8.842105263157894,0.9782608695652174,0.0,0.021739130434782608,0.5217391304347826,-1.076086956521739,-4.223041829066469,2.0708679160229915,-0.6702008071525645,-0.6741095862363238,-49.5,-9.51487414187643,0.37735849056603776,-0.29554895468713427,75.0,-0.66,-73.0,3.0,11.543478260869565,21.630434782608695
16:00,Both,2.0,156,1311,29.986270022883293,0.9743589743589743,0.0,0.02564102564102564,0.7307692307692307,-1.7435897435897436,-6.752171695158889,3.264992207979402,-0.6823035264770889,-0.6833363728267351,-272.0,-52.283752860411894,0.5584415584415584,-0.2995942422599494,376.0,-0.723404255319149,-367.5,8.0,15.073717948717949,25.0
16:00,Short,3.0,133,1311,25.565217391304348,0.9473684210526315,0.0,0.05263157894736842,0.7894736842105263,-2.2030075187969924,-7.808337899347089,3.4023228617531043,-0.7703052515073494,-0.7713663387037093,-293.0,-56.32036613272311,0.6323713927227101,-0.3381891012076502,395.0,-0.7417721518987341,-303.0,16.0,13.592105263157896,31.992481203007518
16:00,Long,1.0,36,1311,6.919908466819222,0.9722222222222222,0.0,0.027777777777777776,0.5,-2.861111111111111,-9.543538984937543,3.821316762715321,-0.8391672732812845,-0.8425429822861756,-103.0,-19.798627002288328,0.20155038759689922,-0.3693949808427188,122.0,-0.8442622950819673,-122.0,3.5,14.805555555555555,24.86111111111111
16:00,Both,25.0,1069,1311,205.4828375286041,0.744621141253508,0.0,0.255378858746492,0.7362020579981291,-1.7694106641721234,-5.787981327191247,2.2491599988470004,-0.8629887325131623,-0.8630077661761271,-1891.5,-363.58352402745993,0.9101787876629389,-0.37836732838096143,3029.0,-0.6244635193133047,-675.5,140.0,26.355472404115996,133.06361085126287
16:00,Long,2.0,70,1311,13.45537757437071,0.9714285714285714,0.0,0.02857142857142857,0.7285714285714285,-4.9071428571428575,-15.789697120910652,5.975411406624937,-0.8837836329361182,-0.8850957816960213,-343.5,-66.02745995423341,0.3081570996978852,-0.3880513471685676,440.5,-0.7797956867196367,-367.5,7.5,17.882142857142856,27.785714285714285
17:00,Both,3.0,706,1311,135.70709382151028,0.9645892351274787,0.0,0.03541076487252125,0.6841359773371105,-0.806657223796034,-2.5031611335859307,0.8898466859938626,-0.9319277779772233,-0.9319678665389877,-569.5,-109.46910755148741,0.7592983939137785,-0.40860141196840105,754.5,-0.75480450629556,-367.5,15.0,11.444050991501417,26.841359773371106
16:00,Long,15.0,400,1311,76.88787185354691,0.7925,0.0,0.2075,0.775,-3.64,-10.890237230052193,3.6102372300521925,-0.984004899926377,-0.9840320456878335,-1456.0,-279.87185354691076,0.8015672913117546,-0.4314278396565108,2667.0,-0.5459317585301837,-675.5,80.0,26.376875,108.55
16:00,Short,25.0,585,1311,112.44851258581235,0.7282051282051282,0.0,0.2717948717948718,0.7145299145299145,-2.282051282051282,-6.7295520679458445,2.1654495038432806,-1.0056745516852605,-1.0056691301107339,-1335.0,-256.6132723112128,0.8804994852974086,-0.4409141573327939,2312.5,-0.5772972972972973,-303.0,131.5,23.514529914529916,138.85470085470087
