reference_close,reference_ts,reference_age_hours,asia_start_ts,asia_end_ts,side,ny_close,entry_price,raw_gap_points,gap_points,gap_bps,filled,fill_bar_ts,fill_minutes_upper_bound,exit_ts,exit_price,gross_points,net_points,gross_pnl_dollars,net_pnl_dollars,mae_points_bar_based,mfe_points_bar_based,asia_bars
16:00,2026-03-18 16:00:00-04:00,2.0,2026-03-18 18:00:00-04:00,2026-03-19 00:00:00-04:00,Long,24434.25,24393.25,-41.0,41.0,16.779725180842465,True,2026-03-18 21:35:00-04:00,220.0,2026-03-18 21:40:00-04:00,24434.25,41.0,40.75,82.0,81.5,46.75,52.25,72
16:00,2026-03-19 16:00:00-04:00,2.0,2026-03-19 18:00:00-04:00,2026-03-20 00:00:00-04:00,Short,24360.0,24390.0,30.0,30.0,12.31527093596059,False,,,2026-03-20 00:00:00-04:00,24398.75,-8.75,-9.0,-17.5,-18.0,55.0,23.5,72
16:00,2026-03-23 16:00:00-04:00,2.0,2026-03-23 18:00:00-04:00,2026-03-24 00:00:00-04:00,Short,24398.75,24408.25,9.5,9.5,3.8936420923203032,True,2026-03-23 18:00:00-04:00,5.0,2026-03-23 18:05:00-04:00,24398.75,9.5,9.25,19.0,18.5,10.25,24.25,72
16:00,2026-03-24 16:00:00-04:00,2.0,2026-03-24 18:00:00-04:00,2026-03-25 00:00:00-04:00,Short,24218.75,24422.5,203.75,203.75,84.12903225806451,False,,,2026-03-25 00:00:00-04:00,24380.25,42.25,42.0,84.5,84.0,71.5,102.25,72
16:00,2026-03-25 16:00:00-04:00,2.0,2026-03-25 18:00:00-04:00,2026-03-26 00:00:00-04:00,Long,24372.25,24368.25,-4.0,4.0,1.6412108032701125,True,2026-03-25 20:15:00-04:00,140.0,2026-03-25 20:20:00-04:00,24372.25,4.0,3.75,8.0,7.5,84.5,12.5,72
16:00,2026-03-26 16:00:00-04:00,2.0,2026-03-26 18:00:00-04:00,2026-03-27 00:00:00-04:00,Short,23787.0,23830.0,43.0,43.0,18.07710093748686,False,,,2026-03-27 00:00:00-04:00,23895.5,-65.5,-65.75,-131.0,-131.5,79.75,24.75,72
16:00,2026-03-30 16:00:00-04:00,2.0,2026-03-30 18:00:00-04:00,2026-03-31 00:00:00-04:00,Long,23135.75,23112.0,-23.75,23.75,10.265498200836367,True,2026-03-30 18:00:00-04:00,5.0,2026-03-30 18:05:00-04:00,23135.75,23.75,23.5,47.5,47.0,0.75,33.0,72
16:00,2026-03-31 16:00:00-04:00,2.0,2026-03-31 18:00:00-04:00,2026-04-01 00:00:00-04:00,Long,23910.0,23895.0,-15.0,15.0,6.273525721455457,True,2026-03-31 18:00:00-04:00,5.0,2026-03-31 18:05:00-04:00,23910.0,15.0,14.75,30.0,29.5,14.75,50.75,72
16:00,2026-04-01 16:00:00-04:00,2.0,2026-04-01 18:00:00-04:00,2026-04-02 00:00:00-04:00,Long,24199.75,24181.5,-18.25,18.25,7.541400221076664,True,2026-04-01 18:00:00-04:00,5.0,2026-04-01 18:05:00-04:00,24199.75,18.25,18.0,36.5,36.0,7.0,23.0,72
16:00,2026-04-02 16:00:00-04:00,2.0,2026-04-02 18:00:00-04:00,2026-04-03 00:00:00-04:00,Long,24221.0,24213.75,-7.25,7.25,2.993270302629949,True,2026-04-02 20:00:00-04:00,125.0,2026-04-02 20:05:00-04:00,24221.0,7.25,7.0,14.5,14.0,36.25,41.75,72
16:00,2026-04-06 16:00:00-04:00,2.0,2026-04-06 18:00:00-04:00,2026-04-07 00:00:00-04:00,Long,24363.5,24342.0,-21.5,21.5,8.824676257516366,True,2026-04-06 18:00:00-04:00,5.0,2026-04-06 18:05:00-04:00,24363.5,21.5,21.25,43.0,42.5,3.25,31.25,72
16:00,2026-04-07 16:00:00-04:00,2.0,2026-04-07 18:00:00-04:00,2026-04-08 00:00:00-04:00,Short,24369.25,24490.0,120.75,120.75,49.55015029186372,True,2026-04-07 18:30:00-04:00,35.0,2026-04-07 18:35:00-04:00,24369.25,120.75,120.5,241.5,241.0,258.0,130.0,72
16:00,2026-04-08 16:00:00-04:00,2.0,2026-04-08 18:00:00-04:00,2026-04-09 00:00:00-04:00,Long,25079.5,25038.75,-40.75,40.75,16.248330309615422,False,,,2026-04-09 00:00:00-04:00,25018.5,-20.25,-20.5,-40.5,-41.0,58.0,27.5,72
16:00,2026-04-09 16:00:00-04:00,2.0,2026-04-09 18:00:00-04:00,2026-04-10 00:00:00-04:00,Long,25248.75,25242.25,-6.5,6.5,2.574384870538146,True,2026-04-09 18:00:00-04:00,5.0,2026-04-09 18:05:00-04:00,25248.75,6.5,6.25,13.0,12.5,20.25,8.0,72
16:00,2026-04-13 16:00:00-04:00,2.0,2026-04-13 18:00:00-04:00,2026-04-14 00:00:00-04:00,Short,25538.0,25581.0,43.0,43.0,16.837653692536612,False,,,2026-04-14 00:00:00-04:00,25583.25,-2.25,-2.5,-4.5,-5.0,37.75,21.5,72
16:00,2026-04-14 16:00:00-04:00,2.0,2026-04-14 18:00:00-04:00,2026-04-15 00:00:00-04:00,Long,26001.0,25986.75,-14.25,14.25,5.480558440059998,True,2026-04-14 18:05:00-04:00,10.0,2026-04-14 18:10:00-04:00,26001.0,14.25,14.0,28.5,28.0,10.5,28.75,72
16:00,2026-04-15 16:00:00-04:00,2.0,2026-04-15 18:00:00-04:00,2026-04-16 00:00:00-04:00,Long,26364.0,26345.25,-18.75,18.75,7.111970869367319,True,2026-04-15 18:00:00-04:00,5.0,2026-04-15 18:05:00-04:00,26364.0,18.75,18.5,37.5,37.0,1.25,27.25,72
16:00,2026-04-16 16:00:00-04:00,2.0,2026-04-16 18:00:00-04:00,2026-04-17 00:00:00-04:00,Long,26484.0,26464.25,-19.75,19.75,7.457332729194985,True,2026-04-16 18:25:00-04:00,30.0,2026-04-16 18:30:00-04:00,26484.0,19.75,19.5,39.5,39.0,17.75,20.75,72
16:00,2026-04-20 16:00:00-04:00,2.0,2026-04-20 18:00:00-04:00,2026-04-21 00:00:00-04:00,Short,26745.25,26776.5,31.25,31.25,11.68431777605369,False,,,2026-04-21 00:00:00-04:00,26812.25,-35.75,-36.0,-71.5,-72.0,62.25,25.0,72
16:00,2026-04-21 16:00:00-04:00,2.0,2026-04-21 18:00:00-04:00,2026-04-22 00:00:00-04:00,Short,26642.0,26735.0,93.0,93.0,34.90728924254936,False,,,2026-04-22 00:00:00-04:00,26808.0,-73.0,-73.25,-146.0,-146.5,98.75,7.0,72
16:00,2026-04-22 16:00:00-04:00,2.0,2026-04-22 18:00:00-04:00,2026-04-23 00:00:00-04:00,Short,27080.0,27080.75,0.75,0.75,0.27695716395864106,True,2026-04-22 18:00:00-04:00,5.0,2026-04-22 18:05:00-04:00,27080.0,0.75,0.5,1.5,1.0,12.5,15.75,72
16:00,2026-04-23 16:00:00-04:00,2.0,2026-04-23 18:00:00-04:00,2026-04-24 00:00:00-04:00,Short,26926.25,26990.75,64.5,64.5,23.954319669467527,False,,,2026-04-24 00:00:00-04:00,27031.25,-40.5,-40.75,-81.0,-81.5,146.75,0.0,72
16:00,2026-04-27 16:00:00-04:00,2.0,2026-04-27 18:00:00-04:00,2026-04-28 00:00:00-04:00,Long,27444.75,27425.75,-19.0,19.0,6.922999845143424,True,2026-04-27 18:00:00-04:00,5.0,2026-04-27 18:05:00-04:00,27444.75,19.0,18.75,38.0,37.5,6.5,23.25,72
16:00,2026-04-28 16:00:00-04:00,2.0,2026-04-28 18:00:00-04:00,2026-04-29 00:00:00-04:00,Short,27169.5,27196.0,26.5,26.5,9.753583982038682,False,,,2026-04-29 00:00:00-04:00,27283.75,-87.75,-88.0,-175.5,-176.0,98.0,4.5,72
16:00,2026-04-29 16:00:00-04:00,2.0,2026-04-29 18:00:00-04:00,2026-04-30 00:00:00-04:00,Long,27334.75,27202.75,-132.0,132.0,48.29018008212989,True,2026-04-29 18:05:00-04:00,10.0,2026-04-29 18:10:00-04:00,27334.75,132.0,131.75,264.0,263.5,0.0,183.0,72
16:00,2026-04-30 16:00:00-04:00,2.0,2026-04-30 18:00:00-04:00,2026-05-01 00:00:00-04:00,Short,27578.25,27630.0,51.75,51.75,18.764787468385414,True,2026-04-30 18:50:00-04:00,55.0,2026-04-30 18:55:00-04:00,27578.25,51.75,51.5,103.5,103.0,18.0,63.25,72
16:00,2026-05-04 16:00:00-04:00,2.0,2026-05-04 18:00:00-04:00,2026-05-05 00:00:00-04:00,Long,27779.75,27754.0,-25.75,25.75,9.269341876726752,True,2026-05-04 18:00:00-04:00,5.0,2026-05-04 18:05:00-04:00,27779.75,25.75,25.5,51.5,51.0,8.0,32.5,72
16:00,2026-05-05 16:00:00-04:00,2.0,2026-05-05 18:00:00-04:00,2026-05-06 00:00:00-04:00,Short,28135.0,28246.5,111.5,111.5,39.63035365203483,False,,,2026-05-06 00:00:00-04:00,28312.75,-66.25,-66.5,-132.5,-133.0,217.5,1.25,72
16:00,2026-05-06 16:00:00-04:00,2.0,2026-05-06 18:00:00-04:00,2026-05-07 00:00:00-04:00,Long,28710.5,28663.75,-46.75,46.75,16.283241322860974,True,2026-05-06 21:50:00-04:00,235.0,2026-05-06 21:55:00-04:00,28710.5,46.75,46.5,93.5,93.0,26.25,53.5,72
16:00,2026-05-07 16:00:00-04:00,2.0,2026-05-07 18:00:00-04:00,2026-05-08 00:00:00-04:00,Long,28684.5,28588.0,-96.5,96.5,33.6418623298297,True,2026-05-07 20:00:00-04:00,125.0,2026-05-07 20:05:00-04:00,28684.5,96.5,96.25,193.0,192.5,46.0,112.0,72
16:00,2026-05-11 16:00:00-04:00,2.0,2026-05-11 18:00:00-04:00,2026-05-12 00:00:00-04:00,Long,29429.0,29399.75,-29.25,29.25,9.93917564307316,True,2026-05-11 18:10:00-04:00,15.0,2026-05-11 18:15:00-04:00,29429.0,29.25,29.0,58.5,58.0,7.75,30.25,72
16:00,2026-05-12 16:00:00-04:00,2.0,2026-05-12 18:00:00-04:00,2026-05-13 00:00:00-04:00,Long,29174.25,29148.0,-26.25,26.25,8.997660608241857,True,2026-05-12 18:15:00-04:00,20.0,2026-05-12 18:20:00-04:00,29174.25,26.25,26.0,52.5,52.0,14.25,35.0,72
16:00,2026-05-13 16:00:00-04:00,2.0,2026-05-13 18:00:00-04:00,2026-05-14 00:00:00-04:00,Short,29475.5,29537.0,61.5,61.5,20.864786008719104,False,,,2026-05-14 00:00:00-04:00,29536.0,1.0,0.75,2.0,1.5,156.5,15.75,72
16:00,2026-05-14 16:00:00-04:00,2.0,2026-05-14 18:00:00-04:00,2026-05-15 00:00:00-04:00,Short,29686.5,29695.25,8.75,8.75,2.9474677041752986,True,2026-05-14 18:00:00-04:00,5.0,2026-05-14 18:05:00-04:00,29686.5,8.75,8.5,17.5,17.0,17.75,20.5,72
16:00,2026-05-18 16:00:00-04:00,2.0,2026-05-18 18:00:00-04:00,2026-05-19 00:00:00-04:00,Short,29099.5,29100.0,0.5,0.5,0.17182425814876545,True,2026-05-18 18:00:00-04:00,5.0,2026-05-18 18:05:00-04:00,29099.5,0.5,0.25,1.0,0.5,35.0,6.5,72
16:00,2026-05-19 16:00:00-04:00,2.0,2026-05-19 18:00:00-04:00,2026-05-20 00:00:00-04:00,Short,28923.75,28930.0,6.25,6.25,2.160853969488742,True,2026-05-19 18:00:00-04:00,5.0,2026-05-19 18:05:00-04:00,28923.75,6.25,6.0,12.5,12.0,6.25,16.25,72
16:00,2026-05-20 16:00:00-04:00,2.0,2026-05-20 18:00:00-04:00,2026-05-21 00:00:00-04:00,Long,29395.25,29260.0,-135.25,135.25,46.01083508389961,False,,,2026-05-21 00:00:00-04:00,29362.0,102.0,101.75,204.0,203.5,147.0,121.5,72
16:00,2026-05-21 16:00:00-04:00,2.0,2026-05-21 18:00:00-04:00,2026-05-22 00:00:00-04:00,Short,29445.75,29450.0,4.25,4.25,1.4433322296086872,True,2026-05-21 18:00:00-04:00,5.0,2026-05-21 18:05:00-04:00,29445.75,4.25,4.0,8.5,8.0,58.25,6.5,72
16:00,2026-05-26 16:00:00-04:00,2.0,2026-05-26 18:00:00-04:00,2026-05-27 00:00:00-04:00,Long,30079.25,30053.75,-25.5,25.5,8.477604993475568,True,2026-05-26 19:30:00-04:00,95.0,2026-05-26 19:35:00-04:00,30079.25,25.5,25.25,51.0,50.5,26.75,31.25,72
16:00,2026-05-27 16:00:00-04:00,2.0,2026-05-27 18:00:00-04:00,2026-05-28 00:00:00-04:00,Short,30047.5,30114.0,66.5,66.5,22.131624927198605,True,2026-05-27 18:30:00-04:00,35.0,2026-05-27 18:35:00-04:00,30047.5,66.5,66.25,133.0,132.5,23.5,87.75,72
16:00,2026-05-28 16:00:00-04:00,2.0,2026-05-28 18:00:00-04:00,2026-05-29 00:00:00-04:00,Short,30306.0,30323.0,17.0,17.0,5.60945027387316,True,2026-05-28 18:10:00-04:00,15.0,2026-05-28 18:15:00-04:00,30306.0,17.0,16.75,34.0,33.5,41.75,47.0,72
16:00,2026-06-01 16:00:00-04:00,2.0,2026-06-01 18:00:00-04:00,2026-06-02 00:00:00-04:00,Long,30571.25,30542.75,-28.5,28.5,9.322484360305843,False,,,2026-06-02 00:00:00-04:00,30363.25,-179.5,-179.75,-359.0,-359.5,225.0,7.25,72
16:00,2026-06-02 16:00:00-04:00,2.0,2026-06-02 18:00:00-04:00,2026-06-03 00:00:00-04:00,Short,30707.25,30743.0,35.75,35.75,11.642201760170643,True,2026-06-02 18:50:00-04:00,55.0,2026-06-02 18:55:00-04:00,30707.25,35.75,35.5,71.5,71.0,14.25,40.0,72
16:00,2026-06-03 16:00:00-04:00,2.0,2026-06-03 18:00:00-04:00,2026-06-04 00:00:00-04:00,Long,30635.75,30460.5,-175.25,175.25,57.20440988061333,False,,,2026-06-04 00:00:00-04:00,30480.25,19.75,19.5,39.5,39.0,108.0,70.5,72
16:00,2026-06-04 16:00:00-04:00,2.0,2026-06-04 18:00:00-04:00,2026-06-05 00:00:00-04:00,Long,30485.25,30410.0,-75.25,75.25,24.68406852494239,False,,,2026-06-05 00:00:00-04:00,30163.0,-247.0,-247.25,-494.0,-494.5,357.75,13.0,72
16:00,2026-06-08 16:00:00-04:00,2.0,2026-06-08 18:00:00-04:00,2026-06-09 00:00:00-04:00,Long,29452.5,29436.75,-15.75,15.75,5.347593582887701,True,2026-06-08 18:00:00-04:00,5.0,2026-06-08 18:05:00-04:00,29452.5,15.75,15.5,31.5,31.0,33.75,31.75,72
16:00,2026-06-09 16:00:00-04:00,2.0,2026-06-09 18:00:00-04:00,2026-06-10 00:00:00-04:00,Long,29116.0,29102.0,-14.0,14.0,4.808352795713697,True,2026-06-09 18:15:00-04:00,20.0,2026-06-09 18:20:00-04:00,29116.0,14.0,13.75,28.0,27.5,73.75,15.0,72
16:00,2026-06-10 16:00:00-04:00,2.0,2026-06-10 18:00:00-04:00,2026-06-11 00:00:00-04:00,Long,28528.75,28458.0,-70.75,70.75,24.799544319326998,True,2026-06-10 20:15:00-04:00,140.0,2026-06-10 20:20:00-04:00,28528.75,70.75,70.5,141.5,141.0,193.75,113.5,72
16:00,2026-06-11 16:00:00-04:00,2.0,2026-06-11 18:00:00-04:00,2026-06-12 00:00:00-04:00,Long,29457.0,29450.0,-7.0,7.0,2.3763451811114504,True,2026-06-11 18:00:00-04:00,5.0,2026-06-11 18:05:00-04:00,29457.0,7.0,6.75,14.0,13.5,5.0,56.25,72
16:00,2026-06-15 16:00:00-04:00,2.0,2026-06-15 18:00:00-04:00,2026-06-16 00:00:00-04:00,Long,30567.0,30528.0,-39.0,39.0,12.758857591520266,False,,,2026-06-16 00:00:00-04:00,30525.25,-2.75,-3.0,-5.5,-6.0,75.5,34.5,72
16:00,2026-06-16 16:00:00-04:00,2.0,2026-06-16 18:00:00-04:00,2026-06-17 00:00:00-04:00,Short,29991.25,30000.0,8.75,8.75,2.9175176093027138,False,,,2026-06-17 00:00:00-04:00,30150.5,-150.5,-150.75,-301.0,-301.5,154.75,7.0,72
16:00,2026-06-17 16:00:00-04:00,2.0,2026-06-17 18:00:00-04:00,2026-06-18 00:00:00-04:00,Short,29678.75,29850.0,171.25,171.25,57.701217200859205,False,,,2026-06-18 00:00:00-04:00,30075.5,-225.5,-225.75,-451.0,-451.5,268.5,63.5,72
16:00,2026-06-22 16:00:00-04:00,2.0,2026-06-22 18:00:00-04:00,2026-06-23 00:00:00-04:00,Short,30654.0,30662.0,8.0,8.0,2.6097736021400144,True,2026-06-22 18:00:00-04:00,5.0,2026-06-22 18:05:00-04:00,30654.0,8.0,7.75,16.0,15.5,37.75,17.5,72
16:00,2026-06-23 16:00:00-04:00,2.0,2026-06-23 18:00:00-04:00,2026-06-24 00:00:00-04:00,Short,29650.75,29766.25,115.5,115.5,38.95348347006399,True,2026-06-23 18:40:00-04:00,45.0,2026-06-23 18:45:00-04:00,29650.75,115.5,115.25,231.0,230.5,38.5,133.25,72
16:00,2026-06-24 16:00:00-04:00,2.0,2026-06-24 18:00:00-04:00,2026-06-25 00:00:00-04:00,Short,29513.75,30095.75,582.0,582.0,197.19622209986872,False,,,2026-06-25 00:00:00-04:00,30033.0,62.75,62.5,125.5,125.0,73.25,171.75,72
16:00,2026-06-25 16:00:00-04:00,2.0,2026-06-25 18:00:00-04:00,2026-06-26 00:00:00-04:00,Long,29749.5,29748.0,-1.5,1.5,0.5042101547925175,True,2026-06-25 18:00:00-04:00,5.0,2026-06-25 18:05:00-04:00,29749.5,1.5,1.25,3.0,2.5,51.0,13.75,72
16:00,2026-06-29 16:00:00-04:00,2.0,2026-06-29 18:00:00-04:00,2026-06-30 00:00:00-04:00,Long,30046.25,30005.5,-40.75,40.75,13.5624245954154,True,2026-06-29 19:30:00-04:00,95.0,2026-06-29 19:35:00-04:00,30046.25,40.75,40.5,81.5,81.0,34.0,48.0,72
16:00,2026-06-30 16:00:00-04:00,2.0,2026-06-30 18:00:00-04:00,2026-07-01 00:00:00-04:00,Long,30513.5,30502.5,-11.0,11.0,3.604961738247005,True,2026-06-30 18:00:00-04:00,5.0,2026-06-30 18:05:00-04:00,30513.5,11.0,10.75,22.0,21.5,10.5,23.75,72
16:00,2026-07-01 16:00:00-04:00,2.0,2026-07-01 18:00:00-04:00,2026-07-02 00:00:00-04:00,Short,30080.75,30084.75,4.0,4.0,1.3297540786050879,True,2026-07-01 18:00:00-04:00,5.0,2026-07-01 18:05:00-04:00,30080.75,4.0,3.75,8.0,7.5,24.5,20.5,72
16:00,2026-07-02 16:00:00-04:00,2.0,2026-07-02 18:00:00-04:00,2026-07-03 00:00:00-04:00,Short,29538.5,29566.0,27.5,27.5,9.309883711088919,True,2026-07-02 20:30:00-04:00,155.0,2026-07-02 20:35:00-04:00,29538.5,27.5,27.25,55.0,54.5,72.5,32.5,72
16:00,2026-07-06 16:00:00-04:00,2.0,2026-07-06 18:00:00-04:00,2026-07-07 00:00:00-04:00,Short,29951.5,29960.0,8.5,8.5,2.837921306111547,True,2026-07-06 18:00:00-04:00,5.0,2026-07-06 18:05:00-04:00,29951.5,8.5,8.25,17.0,16.5,9.75,16.0,72
16:00,2026-07-07 16:00:00-04:00,2.0,2026-07-07 18:00:00-04:00,2026-07-08 00:00:00-04:00,Long,29395.25,29387.0,-8.25,8.25,2.806575892363562,True,2026-07-07 18:40:00-04:00,45.0,2026-07-07 18:45:00-04:00,29395.25,8.25,8.0,16.5,16.0,68.0,15.0,72
16:00,2026-07-08 16:00:00-04:00,2.0,2026-07-08 18:00:00-04:00,2026-07-09 00:00:00-04:00,Long,29457.25,29410.0,-47.25,47.25,16.04019384022609,True,2026-07-08 19:35:00-04:00,100.0,2026-07-08 19:40:00-04:00,29457.25,47.25,47.0,94.5,94.0,15.0,78.0,72
16:00,2026-07-09 16:00:00-04:00,2.0,2026-07-09 18:00:00-04:00,2026-07-10 00:00:00-04:00,Long,29948.25,29936.5,-11.75,11.75,3.9234345913367226,True,2026-07-09 18:05:00-04:00,10.0,2026-07-09 18:10:00-04:00,29948.25,11.75,11.5,23.5,23.0,12.0,25.5,72
16:00,2026-07-13 16:00:00-04:00,2.0,2026-07-13 18:00:00-04:00,2026-07-14 00:00:00-04:00,Long,29467.25,29440.0,-27.25,27.25,9.247554488457526,True,2026-07-13 18:00:00-04:00,5.0,2026-07-13 18:05:00-04:00,29467.25,27.25,27.0,54.5,54.0,0.75,40.0,72
16:00,2026-07-14 16:00:00-04:00,2.0,2026-07-14 18:00:00-04:00,2026-07-15 00:00:00-04:00,Short,29786.0,29798.0,12.0,12.0,4.028738333445243,True,2026-07-14 18:00:00-04:00,5.0,2026-07-14 18:05:00-04:00,29786.0,12.0,11.75,24.0,23.5,8.75,18.75,72
16:00,2026-07-15 16:00:00-04:00,2.0,2026-07-15 18:00:00-04:00,2026-07-16 00:00:00-04:00,Short,29700.75,29707.75,7.0,7.0,2.3568428406690067,True,2026-07-15 18:00:00-04:00,5.0,2026-07-15 18:05:00-04:00,29700.75,7.0,6.75,14.0,13.5,34.0,9.75,72
16:00,2026-07-16 16:00:00-04:00,2.0,2026-07-16 18:00:00-04:00,2026-07-17 00:00:00-04:00,Long,29217.25,29186.75,-30.5,30.5,10.439038581659807,True,2026-07-16 18:00:00-04:00,5.0,2026-07-16 18:05:00-04:00,29217.25,30.5,30.25,61.0,60.5,0.0,33.25,72
16:00,2026-07-20 16:00:00-04:00,2.0,2026-07-20 18:00:00-04:00,2026-07-21 00:00:00-04:00,Long,28785.75,28783.25,-2.5,2.5,0.8684852748321652,True,2026-07-20 18:00:00-04:00,5.0,2026-07-20 18:05:00-04:00,28785.75,2.5,2.25,5.0,4.5,55.0,18.5,72
16:00,2026-07-21 16:00:00-04:00,2.0,2026-07-21 18:00:00-04:00,2026-07-22 00:00:00-04:00,Long,29310.75,29309.0,-1.75,1.75,0.5970505701832945,True,2026-07-21 18:00:00-04:00,5.0,2026-07-21 18:05:00-04:00,29310.75,1.75,1.5,3.5,3.0,23.75,2.75,72
16:00,2026-07-22 16:00:00-04:00,2.0,2026-07-22 18:00:00-04:00,2026-07-23 00:00:00-04:00,Long,29161.0,29107.5,-53.5,53.5,18.346421590480436,True,2026-07-22 20:00:00-04:00,125.0,2026-07-22 20:05:00-04:00,29161.0,53.5,53.25,107.0,106.5,81.75,56.0,72
16:00,2026-07-23 16:00:00-04:00,2.0,2026-07-23 18:00:00-04:00,2026-07-24 00:00:00-04:00,Short,28614.25,28708.0,93.75,93.75,32.763395860454146,True,2026-07-23 21:55:00-04:00,240.0,2026-07-23 22:00:00-04:00,28614.25,93.75,93.5,187.5,187.0,26.75,99.5,72
16:00,2026-07-27 16:00:00-04:00,2.0,2026-07-27 18:00:00-04:00,2026-07-28 00:00:00-04:00,Short,28193.0,28210.5,17.5,17.5,6.207214556804881,True,2026-07-27 18:00:00-04:00,5.0,2026-07-27 18:05:00-04:00,28193.0,17.5,17.25,35.0,34.5,18.5,22.5,72
16:00,2026-07-28 16:00:00-04:00,2.0,2026-07-28 18:00:00-04:00,2026-07-29 00:00:00-04:00,Short,27919.5,27962.25,42.75,42.75,15.311878794391017,True,2026-07-28 18:20:00-04:00,25.0,2026-07-28 18:25:00-04:00,27919.5,42.75,42.5,85.5,85.0,51.75,48.5,72
16:00,2026-07-29 16:00:00-04:00,2.0,2026-07-29 18:00:00-04:00,2026-07-30 00:00:00-04:00,Long,27336.5,27208.0,-128.5,128.5,47.0067492180784,True,2026-07-29 18:00:00-04:00,5.0,2026-07-29 18:05:00-04:00,27336.5,128.5,128.25,257.0,256.5,3.25,147.5,72
16:00,2026-07-30 16:00:00-04:00,2.0,2026-07-30 18:00:00-04:00,2026-07-31 00:00:00-04:00,Short,28230.0,28317.25,87.25,87.25,30.906836698547643,False,,,2026-07-31 00:00:00-04:00,28458.75,-141.5,-141.75,-283.0,-283.5,262.75,13.0,72
16:00,2026-08-03 16:00:00-04:00,2.0,2026-08-03 18:00:00-04:00,2026-08-04 00:00:00-04:00,Short,28900.75,28930.0,29.25,29.25,10.120844614759132,True,2026-08-03 20:20:00-04:00,145.0,2026-08-03 20:25:00-04:00,28900.75,29.25,29.0,58.5,58.0,49.0,30.0,72
16:00,2026-08-04 16:00:00-04:00,2.0,2026-08-04 18:00:00-04:00,2026-08-05 00:00:00-04:00,Long,29874.75,29781.25,-93.5,93.5,31.29733303207558,True,2026-08-04 20:30:00-04:00,155.0,2026-08-04 20:35:00-04:00,29874.75,93.5,93.25,187.0,186.5,5.75,96.25,72
16:00,2026-08-05 16:00:00-04:00,2.0,2026-08-05 18:00:00-04:00,2026-08-06 00:00:00-04:00,Long,29606.75,29576.0,-30.75,30.75,10.386145051381865,True,2026-08-05 18:20:00-04:00,25.0,2026-08-05 18:25:00-04:00,29606.75,30.75,30.5,61.5,61.0,16.0,62.5,72
16:00,2026-08-06 16:00:00-04:00,2.0,2026-08-06 18:00:00-04:00,2026-08-07 00:00:00-04:00,Short,29497.25,29515.0,17.75,17.75,6.0175101068743695,True,2026-08-06 18:00:00-04:00,5.0,2026-08-06 18:05:00-04:00,29497.25,17.75,17.5,35.5,35.0,14.75,21.0,72
17:00,2020-01-02 17:00:00-05:00,1.0,2020-01-02 18:00:00-05:00,2020-01-03 00:00:00-05:00,Long,8901.25,8898.0,-3.25,3.25,3.651172588119646,True,2020-01-02 18:00:00-05:00,5.0,2020-01-02 18:05:00-05:00,8901.25,3.25,3.0,6.5,6.0,0.0,5.75,72
17:00,2020-01-06 17:00:00-05:00,1.0,2020-01-06 18:00:00-05:00,2020-01-07 00:00:00-05:00,Long,8852.5,8851.75,-0.75,0.75,0.8472182999152782,True,2020-01-06 18:00:00-05:00,5.0,2020-01-06 18:05:00-05:00,8852.5,0.75,0.5,1.5,1.0,2.25,4.25,72
17:00,2020-01-07 17:00:00-05:00,1.0,2020-01-07 18:00:00-05:00,2020-01-08 00:00:00-05:00,Long,8844.0,8843.0,-1.0,1.0,1.1307100859339665,True,2020-01-07 18:00:00-05:00,5.0,2020-01-07 18:05:00-05:00,8844.0,1.0,0.75,2.0,1.5,5.5,4.5,72
17:00,2020-01-08 17:00:00-05:00,1.0,2020-01-08 18:00:00-05:00,2020-01-09 00:00:00-05:00,Short,8946.25,8948.5,2.25,2.25,2.5150202598854268,True,2020-01-08 18:00:00-05:00,5.0,2020-01-08 18:05:00-05:00,8946.25,2.25,2.0,4.5,4.0,8.0,2.25,72
17:00,2020-01-13 17:00:00-05:00,1.0,2020-01-13 18:00:00-05:00,2020-01-14 00:00:00-05:00,Long,9089.75,9088.5,-1.25,1.25,1.375175334855194,True,2020-01-13 18:00:00-05:00,5.0,2020-01-13 18:05:00-05:00,9089.75,1.25,1.0,2.5,2.0,0.5,4.75,72
17:00,2020-01-14 17:00:00-05:00,1.0,2020-01-14 18:00:00-05:00,2020-01-15 00:00:00-05:00,Long,9063.0,9062.5,-0.5,0.5,0.5516936996579499,True,2020-01-14 18:00:00-05:00,5.0,2020-01-14 18:05:00-05:00,9063.0,0.5,0.25,1.0,0.5,8.5,1.5,72
17:00,2020-01-15 17:00:00-05:00,1.0,2020-01-15 18:00:00-05:00,2020-01-16 00:00:00-05:00,Long,9061.75,9060.5,-1.25,1.25,1.3794245040968907,True,2020-01-15 18:00:00-05:00,5.0,2020-01-15 18:05:00-05:00,9061.75,1.25,1.0,2.5,2.0,0.0,11.75,72
17:00,2020-01-16 17:00:00-05:00,1.0,2020-01-16 18:00:00-05:00,2020-01-17 00:00:00-05:00,Long,9138.0,9136.5,-1.5,1.5,1.6414970453053184,True,2020-01-16 18:00:00-05:00,5.0,2020-01-16 18:05:00-05:00,9138.0,1.5,1.25,3.0,2.5,2.5,4.0,72
