reference_close,year,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
17:00,2026,1.0,All,16,16,1.0,0.8063923170025951,1.0,1.25,1.3125,0.49573677888985823,5.0,2.625,2.125,1.21488211132873,3.03511788867127,4.576246167494407,34.0,0.75,inf,0.0,20.296875
16:00,2020,1.0,Long,2,2,1.0,0.34238022395464934,1.0,0.625,0.625,0.6305918935672316,5.0,1.25,0.75,0.260009,1.239991,3.0,1.5,1.0,inf,0.0,7.25
16:00,2020,1.0,Short,5,5,1.0,0.5655175313406071,1.0,0.75,0.8,0.7750862920130084,5.0,1.6,1.1,0.7333243110794501,1.4666756889205501,5.879747322073337,5.5,1.0,inf,0.0,12.3
16:00,2021,1.0,Short,7,7,1.0,0.6456695613241317,1.0,0.75,0.8571428571428571,0.5783287368202229,5.0,1.7142857142857142,1.2142857142857142,0.577848924963067,1.8507225036083614,3.739501433044509,8.5,0.8571428571428571,inf,0.0,13.142857142857142
16:00,2021,1.0,Long,6,6,1.0,0.6096657083436265,1.0,0.625,0.7083333333333334,0.4671912224408285,5.0,1.4166666666666667,0.9166666666666666,0.32777077499470797,1.5055625583386254,3.0508510792387593,5.5,0.8333333333333334,inf,0.0,5.5
16:00,2022,1.0,Short,7,6,0.8571428571428571,0.4868721678607749,0.974320375942176,0.75,0.7142857142857143,0.5938956318056098,5.0,-9.071428571428571,-9.571428571428571,-29.801904717532423,10.659047574675279,-0.9272967819981002,-67.0,0.8571428571428571,0.06293706293706294,71.5,20.357142857142858
16:00,2022,1.0,Long,5,5,1.0,0.5655175313406071,1.0,0.5,0.6,0.495902633771351,5.0,1.2,0.7,-0.033351377841100094,1.4333513778411,1.8708286933869707,3.5,0.6,inf,0.0,16.35
16:00,2023,1.0,Long,5,5,1.0,0.5655175313406071,1.0,0.75,0.8,0.582710315800288,5.0,1.6,1.1,0.7333243110794501,1.4666756889205501,5.879747322073337,5.5,1.0,inf,0.0,7.4
16:00,2023,1.0,Short,8,8,1.0,0.6755924316585924,1.0,1.0,1.15625,0.741116201984797,5.0,2.3125,1.8125,1.4950845801099275,2.1299154198900725,11.191752282325417,14.5,1.0,inf,0.0,5.5
16:00,2024,1.0,Short,7,7,1.0,0.6456695613241317,1.0,1.0,0.9642857142857143,0.4787696435339709,5.0,1.9285714285714286,1.4285714285714286,0.8077232129851168,2.0494196441577404,4.509876168016973,10.0,0.8571428571428571,inf,0.0,7.214285714285714
