reference_close,sample,split_ts,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,First half,2023-04-17 18:00:00-04:00,25.0,Long,209,175,0.8373205741626795,0.7812771601330253,0.8811877597237647,9.25,10.745215311004785,8.75626664467866,5.0,3.736842105263158,3.236842105263158,-4.145308620673436,10.618992831199751,0.8593828865767446,676.5,0.8373205741626795,1.2508807713702947,907.0,20.86842105263158
16:00,Second half,2023-04-17 18:00:00-04:00,25.0,Long,275,195,0.7090909090909091,0.6528237855466429,0.7595969515323292,14.25,17.669090909090908,8.428956099542749,15.0,-2.0163636363636366,-2.5163636363636366,-13.600466342962797,8.567739070235525,-0.44495998176248003,-692.0,0.7563636363636363,0.9016766126740551,1620.5,36.56909090909091
16:00,Second half,2023-04-17 18:00:00-04:00,25.0,Short,281,202,0.7188612099644128,0.6636191292757216,0.7682000324540275,12.25,16.164590747330962,7.8547525943932035,7.5,-0.5569395017793595,-1.0569395017793595,-7.975956351937791,5.8620773483790725,-0.2994014060853235,-297.0,0.7473309608540926,0.947265625,1333.5,24.18238434163701
16:00,First half,2023-04-17 18:00:00-04:00,40.0,All,579,426,0.7357512953367875,0.6983669201371195,0.7700280367418836,12.0,14.508203799654577,11.841097373780341,20.0,-0.0768566493955095,-0.5768566493955095,-5.254550384308478,4.10083708551746,-0.24170420939216453,-334.0,0.7530224525043178,0.9689114348210546,1720.5,24.65587219343696
16:00,Second half,2023-04-17 18:00:00-04:00,40.0,All,604,411,0.6804635761589404,0.6422361348124732,0.7164100167699128,14.75,20.769453642384107,9.963099778370944,10.0,-3.8112582781456954,-4.311258278145695,-11.204984886014994,2.5824683297236026,-1.2257392119701762,-2604.0,0.7218543046357616,0.841793493119475,3845.5,33.64238410596027
16:00,First half,2023-04-17 18:00:00-04:00,40.0,Short,348,240,0.6896551724137931,0.639199469706057,0.735969506740616,12.75,15.360632183908047,12.512438283652092,25.0,-2.574712643678161,-3.074712643678161,-9.087423859003449,2.937998571647127,-1.0022643490001704,-1070.0,0.7126436781609196,0.8530623455094755,1904.0,25.4058908045977
16:00,First half,2023-04-17 18:00:00-04:00,40.0,Long,231,186,0.8051948051948052,0.7493033792125899,0.8511016798927126,11.25,13.224025974025974,10.829726652415106,7.5,3.686147186147186,3.186147186147186,-4.247754129799974,10.620048502094345,0.8400345280550898,736.0,0.8138528138528138,1.212624584717608,933.5,23.525974025974026
16:00,Second half,2023-04-17 18:00:00-04:00,40.0,Long,292,201,0.6883561643835616,0.6330755626109845,0.7387452106368131,15.0,20.222602739726028,9.727579611660714,15.0,-3.212328767123288,-3.712328767123288,-14.961658863921123,7.537001329674548,-0.6467968027533638,-1084.0,0.7397260273972602,0.8702883809979658,2157.5,38.742294520547944
16:00,Second half,2023-04-17 18:00:00-04:00,40.0,Short,312,210,0.6730769230769231,0.6191959245026368,0.7227477847954833,14.375,21.28125,10.183522498497187,10.0,-4.371794871794871,-4.871794871794871,-13.090887623613146,3.3472978800234037,-1.1617514064420529,-1520.0,0.7051282051282052,0.81240357914224,2308.5,28.869391025641026
16:00,First half,2023-04-17 18:00:00-04:00,60.0,All,615,438,0.7121951219512195,0.675183291822527,0.7465725492806531,12.75,17.109349593495935,14.040608021807437,20.0,-0.9650406504065041,-1.465040650406504,-6.463741066710282,3.5336597658972746,-0.5744346918586835,-901.0,0.7365853658536585,0.929853244579392,2223.0,26.51910569105691
16:00,Second half,2023-04-17 18:00:00-04:00,60.0,All,627,419,0.6682615629984051,0.6304809744699504,0.7039929207210494,15.5,23.998803827751196,11.39239443529632,15.0,-1.813397129186603,-2.313397129186603,-9.542912383902607,4.916118125529401,-0.6271755340652099,-1450.5,0.7177033492822966,0.9180809307316522,3856.5,35.14114832535885
16:00,First half,2023-04-17 18:00:00-04:00,60.0,Short,364,242,0.6648351648351648,0.6148434160681597,0.711384085217182,13.5,17.32760989010989,14.091832782630073,25.0,-5.232142857142857,-5.732142857142857,-12.12562627818821,0.6613405639024981,-1.7572257411156653,-2086.5,0.695054945054945,0.7572143355829648,2753.0,27.059065934065934
