reference_close,bucket_unit,side,gap_bucket,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,bps,Short,2-3 bps,47,42,0.8936170212765957,0.7740573054021261,0.9536952181119439,4.0,4.420212765957447,2.5513923436504187,5.0,-6.202127659574468,-6.702127659574468,-22.074008721049267,8.66975340190033,-0.8545427123484349,-315.0,0.8936170212765957,0.5298507462686567,360.5,15.063829787234043
16:00,bps,Short,3-5 bps,65,58,0.8923076923076924,0.7939868632434961,0.946845780758715,6.25,6.538461538461538,3.907875294345065,5.0,3.1076923076923078,2.6076923076923078,-5.686534572083721,10.901919187468335,0.616209698653898,169.5,0.8923076923076924,1.3032200357781754,205.0,14.307692307692308
16:00,bps,Short,5-7.5 bps,94,71,0.7553191489361702,0.6595241882174236,0.831065389542603,10.25,10.686170212765957,6.215172679698984,20.0,1.398936170212766,0.898936170212766,-7.461015794751249,9.25888813517678,0.2107527099795337,84.5,0.7659574468085106,1.0605084138918726,222.5,20.59840425531915
16:00,bps,Short,7.5-10 bps,74,45,0.6081081081081081,0.49419519214512786,0.7113508013388731,12.5,13.77364864864865,8.731885495464118,35.0,-13.97972972972973,-14.47972972972973,-28.566316131702273,-0.39314332775718697,-2.0146647448970314,-1071.5,0.6081081081081081,0.5244118952507767,1170.5,30.219594594594593
16:00,bps,Short,10-15 bps,111,59,0.5315315315315315,0.439205875325373,0.6217477216437794,18.5,19.92792792792793,12.520258750796305,75.0,-5.63063063063063,-6.13063063063063,-17.66266838340507,5.401407122143807,-1.0419507454736268,-680.5,0.5945945945945946,0.7720649807402445,1284.5,28.754504504504503
16:00,bps,Short,15-25 bps,108,67,0.6203703703703703,0.5262011194745151,0.7062708123123846,26.75,29.82638888888889,19.606539304257854,100.0,9.61111111111111,9.11111111111111,-5.496968445202171,23.719190667424392,1.2224365091207483,984.0,0.6759259259259259,1.3309231545316966,642.0,33.833333333333336
16:00,bps,Short,25-40 bps,75,24,0.32,0.22542994969834104,0.4321106338587023,44.5,49.82,31.0936060222867,105.0,-25.093333333333334,-25.593333333333334,-52.615539487363804,1.4288728206971406,-1.8563255600746524,-1919.5,0.41333333333333333,0.5673878746901059,2066.0,54.56666666666667
16:00,bps,Short,40-60 bps,28,4,0.14285714285714285,0.05699005280090216,0.3148980232272912,70.375,79.45535714285714,48.80075702951763,50.0,-56.232142857142854,-56.732142857142854,-114.44696635097944,0.982680636693722,-1.9265927003091596,-1588.5,0.32142857142857145,0.3770588235294118,1898.0,78.98214285714286
16:00,bps,Short,60-100 bps,19,0,0.0,0.0,0.16817922625956366,144.0,140.52631578947367,82.37415156689768,,-115.63157894736842,-116.13157894736842,-204.87632562592017,-27.38683226881669,-2.5648133835398146,-2206.5,0.21052631578947367,0.1599086236436322,2290.5,90.59210526315789
16:00,bps,Short,100+ bps,15,0,0.0,-1.3877787807814457e-17,0.2038833035964871,185.25,211.73333333333332,147.27736626035843,,-35.43333333333333,-35.93333333333333,-110.82710828840945,38.960441621742795,-0.9403724111326809,-539.0,0.4,0.4530695078640284,723.5,62.56666666666667
17:00,bps,All,0-0.5 bps,183,177,0.9672131147540983,0.9303259084292232,0.9848885253685755,0.5,0.46584699453551914,0.2768695691981615,5.0,-0.726775956284153,-1.226775956284153,-2.682228841160444,0.22867692859213817,-1.6520196121545239,-224.5,0.5300546448087432,0.25166666666666665,256.0,10.498633879781421
17:00,bps,All,0.5-1 bps,154,151,0.9805194805194806,0.9442966221374288,0.9933530996083818,1.25,1.2467532467532467,0.7523846219428638,5.0,1.1688311688311688,0.6688311688311688,-1.0887655841974961,2.4264279218598337,0.7458394598921028,103.0,0.9805194805194806,1.521518987341772,140.0,10.353896103896103
17:00,bps,All,1-2 bps,212,205,0.9669811320754716,0.9334246398068489,0.983915342169885,2.0,2.359669811320755,1.4428983095892136,5.0,0.8962264150943396,0.39622641509433965,-3.5381311084992433,4.330583938687923,0.19738661389487477,84.0,0.9669811320754716,1.1084570690768238,440.5,11.235849056603774
17:00,bps,All,2-3 bps,157,148,0.9426751592356688,0.8946536944726591,0.9695513492193693,3.75,4.0493630573248405,2.4695037968038163,5.0,1.6878980891719746,1.1878980891719746,-3.70365352035366,6.0794496986976085,0.4759711593172058,186.5,0.9490445859872612,1.1968337730870713,307.5,13.896496815286625
17:00,bps,All,3-5 bps,202,185,0.9158415841584159,0.8693689006760766,0.9467932122094608,5.75,6.435643564356436,3.8222005747434062,5.0,2.232673267326733,1.7326732673267327,-4.243578283551232,7.7089248182046965,0.5682453622996966,350.0,0.9158415841584159,1.1826722338204594,552.5,22.34529702970297
17:00,bps,All,5-7.5 bps,110,98,0.8909090909090909,0.8189511679808765,0.9364853912929583,8.5,10.034090909090908,6.018482856666108,5.0,3.868181818181818,3.368181818181818,-8.510843672694257,15.247207309057892,0.5557286760737518,370.5,0.8909090909090909,1.2422360248447204,786.0,25.60909090909091
17:00,bps,All,7.5-10 bps,64,46,0.71875,0.5986606961815428,0.8140662772904212,11.875,13.3984375,8.475252135092296,10.0,-25.421875,-25.921875,-52.363966571670844,0.5202165716708471,-1.9214040491007054,-1659.0,0.71875,0.408028545941124,2052.5,46.609375
17:00,bps,All,10-15 bps,61,43,0.7049180327868853,0.5811059784091607,0.8044498130755283,17.25,20.065573770491802,11.897175923171094,20.0,-23.516393442622952,-24.016393442622952,-55.65998124477285,7.627194359526943,-1.4875451814025649,-1465.0,0.7049180327868853,0.5318741012941365,1728.0,58.00409836065574
17:00,bps,All,15-25 bps,45,26,0.5777777777777777,0.43300788599350015,0.7103129762479975,32.5,33.48888888888889,19.242179080093656,42.5,-25.533333333333335,-26.033333333333335,-68.77227337960167,16.705606712935005,-1.1938619927891363,-1171.5,0.6222222222222222,0.6042898159094747,1699.0,72.18888888888888
17:00,bps,All,25-40 bps,14,3,0.21428571428571427,0.07571386653293535,0.4758923079830535,53.5,53.44642857142857,32.11036071492022,35.0,-50.607142857142854,-51.107142857142854,-134.55587501817212,32.3415893038864,-1.2003556860464308,-715.5,0.42857142857142855,0.4074534161490683,899.5,95.375
17:00,bps,All,40-60 bps,11,5,0.45454545454545453,0.21271271487637827,0.7199084642140241,58.75,66.0,47.74010769655854,65.0,1.6363636363636365,1.1363636363636365,-97.23113637046042,99.5038636431877,0.02264194798106395,12.5,0.5454545454545454,1.0165892501658924,561.0,102.3409090909091
17:00,bps,All,60-100 bps,2,0,0.0,-5.551115123125783e-17,0.6576197760453506,94.25,94.25,67.9424900355081,,-217.0,-217.5,-326.278002,-108.72199800000001,-3.9189189189189193,-435.0,0.0,0.0,435.0,137.5
17:00,bps,All,100+ bps,2,0,0.0,-5.551115123125783e-17,0.6576197760453506,189.875,189.875,120.6206422497707,,-146.0,-146.5,-191.579172,-101.420828,-6.369565217391305,-293.0,0.0,0.0,293.0,148.25
17:00,bps,Long,0-0.5 bps,88,83,0.9431818181818182,0.8738006727143681,0.9754889721813438,0.375,0.4403409090909091,0.2711454450713591,5.0,-1.5852272727272727,-2.085227272727273,-4.4150498235547335,0.24459527810018766,-1.754198140503064,-183.5,0.45454545454545453,0.1425233644859813,193.5,12.681818181818182
17:00,bps,Long,0.5-1 bps,66,65,0.9848484848484849,0.9190407965545803,0.9973203594856414,1.25,1.2386363636363635,0.7704017467428416,5.0,0.5833333333333334,0.08333333333333333,-3.602761521964053,3.76942818863072,0.0443098562964561,5.5,0.9848484848484849,1.0450819672131149,122.0,8.708333333333334
17:00,bps,Long,1-2 bps,99,94,0.9494949494949495,0.8871729724897823,0.9782367656463484,2.25,2.3257575757575757,1.428291101892541,5.0,-1.1515151515151516,-1.6515151515151516,-9.215309321400303,5.9122790183700005,-0.4279479543893236,-163.5,0.9494949494949495,0.7035358114233907,377.5,12.391414141414142
17:00,bps,Long,2-3 bps,58,51,0.8793103448275862,0.7712064585177612,0.9402903398429876,3.5,3.8491379310344827,2.4670386417072856,5.0,-8.077586206896552,-8.577586206896552,-21.273950058222134,4.118777644429031,-1.3241397591688062,-497.5,0.896551724137931,0.4278320874065555,606.5,18.853448275862068
17:00,bps,Long,3-5 bps,80,75,0.9375,0.8618985115529361,0.9730106244999928,5.375,5.78125,3.7195067881549604,5.0,1.675,1.175,-8.742335038603533,11.092335038603535,0.23221537752185095,94.0,0.9375,1.1258366800535475,462.5,25.05
17:00,bps,Long,5-7.5 bps,49,43,0.8775510204081632,0.757556025924438,0.9426517424325533,8.0,9.224489795918368,6.083531120278928,5.0,0.8571428571428571,0.35714285714285715,-22.11705965381927,22.831345368104984,0.031146250573995393,17.5,0.8775510204081632,1.0227420402859,653.5,25.117346938775512
17:00,bps,Long,7.5-10 bps,23,15,0.6521739130434783,0.4489033522338618,0.8118872415619854,14.25,13.923913043478262,8.784539457062902,10.0,-53.369565217391305,-53.869565217391305,-112.99713948604739,5.258009051264779,-1.7856712342367993,-1239.0,0.6521739130434783,0.22779682143970084,1351.0,67.66304347826087
17:00,bps,Long,10-15 bps,26,20,0.7692307692307693,0.5794844576151241,0.889661506584867,19.375,21.25,11.572420257463262,15.0,-9.76923076923077,-10.26923076923077,-57.895990863864654,37.35752932540311,-0.422605328924156,-267.0,0.7692307692307693,0.7577132486388385,489.0,51.69230769230769
17:00,bps,Long,15-25 bps,25,16,0.64,0.44518497600865714,0.7975211932184335,33.5,36.21,19.656492489076538,17.5,19.56,19.06,-18.241515263060318,56.36151526306031,1.0014851562074354,476.5,0.72,1.6101152368758003,461.5,56.14
17:00,bps,Long,25-40 bps,9,2,0.2222222222222222,0.06322510654056962,0.5474110333077882,42.75,45.69444444444444,31.151211900035864,45.0,-28.666666666666668,-29.166666666666668,-115.0270165633862,56.693683230052855,-0.6657976206180217,-262.5,0.5555555555555556,0.5398773006134969,443.0,68.55555555555556
17:00,bps,Long,40-60 bps,7,4,0.5714285714285714,0.25045836275303557,0.8417801460075546,63.75,76.96428571428571,47.85367635103622,132.5,33.142857142857146,32.642857142857146,-87.54722506847546,152.83293935418976,0.5323136791324231,228.5,0.5714285714285714,1.5950520833333333,210.5,100.42857142857143
17:00,bps,Long,60-100 bps,1,0,0.0,0.0,0.7934506882081973,130.0,130.0,68.6378035902851,,-272.5,-273.0,,,,-273.0,0.0,0.0,273.0,173.25
17:00,bps,Long,100+ bps,1,0,0.0,0.0,0.7934506882081973,120.75,120.75,100.16798357493934,,-123.0,-123.5,,,,-123.5,0.0,0.0,123.5,113.5
17:00,bps,Short,0-0.5 bps,95,94,0.9894736842105263,0.9427612979894159,0.9981394237582134,0.5,0.48947368421052634,0.28217191575772577,5.0,0.06842105263157895,-0.43157894736842106,-2.21856443293163,1.355406538194788,-0.47335538359641577,-41.0,0.6,0.5232558139534884,86.0,8.476315789473684
17:00,bps,Short,0.5-1 bps,88,86,0.9772727272727273,0.9208745457875246,0.9937450717924728,1.0,1.2528409090909092,0.7388717783428805,5.0,1.6079545454545454,1.1079545454545454,-0.2608686000247573,2.476777690933848,1.5864365165792762,97.5,0.9772727272727273,2.2913907284768213,62.0,11.588068181818182
17:00,bps,Short,1-2 bps,113,111,0.9823008849557522,0.9377552754867499,0.9951327682232961,2.0,2.3893805309734515,1.4556957747393957,5.0,2.690265486725664,2.190265486725664,-1.068019179981564,5.448550153432892,1.3175157923703023,247.5,0.9823008849557522,2.109865470852018,176.0,10.223451327433628
17:00,bps,Short,2-3 bps,99,97,0.9797979797979798,0.9293096877341527,0.9944422799392454,3.75,4.166666666666667,2.470948029082592,5.0,7.409090909090909,6.909090909090909,5.4946007780238135,8.323581040158006,9.573463368266593,684.0,0.9797979797979798,9.76923076923077,39.5,10.992424242424242
17:00,bps,Short,3-5 bps,122,110,0.9016393442622951,0.8359226800984052,0.9428349795091622,6.0,6.864754098360656,3.889540762670255,5.0,2.598360655737705,2.098360655737705,-5.392642395019074,9.589363706494485,0.5490201133807853,256.0,0.9016393442622951,1.2189905902480753,341.5,20.57172131147541
17:00,bps,Short,5-7.5 bps,61,55,0.9016393442622951,0.8015539268574092,0.9541354244525815,9.0,10.684426229508198,5.966230972780401,5.0,6.286885245901639,5.786885245901639,-5.911454976292622,17.4852254680959,0.9695466654816542,353.0,0.9016393442622951,1.4644736842105264,327.0,26.00409836065574
17:00,bps,Short,7.5-10 bps,41,31,0.7560975609756098,0.6065666365103692,0.8617499732500549,11.5,13.103658536585366,8.301749491060002,5.0,-9.74390243902439,-10.24390243902439,-34.215117425710396,13.727312547661613,-0.8375745664602927,-420.0,0.7560975609756098,0.6494156928213689,852.5,34.798780487804876
17:00,bps,Short,10-15 bps,35,23,0.6571428571428571,0.4915194938408475,0.7916830509867624,16.75,19.185714285714287,12.138422989125473,25.0,-33.72857142857143,-34.22857142857143,-76.80841699911778,8.351274141974926,-1.5755521625901416,-1198.0,0.6571428571428571,0.40912453760789147,1389.5,62.69285714285714
17:00,bps,Short,15-25 bps,20,10,0.5,0.2992980068701797,0.7007019931298203,28.625,30.0875,18.724287318865073,57.5,-81.9,-82.4,-160.91377151653734,-3.8862284834626877,-2.056977145289513,-1648.0,0.5,0.24386327139252123,1679.5,92.25
17:00,bps,Short,25-40 bps,5,1,0.2,0.03622410822563066,0.6244653729700049,68.75,67.4,33.836828581712076,35.0,-90.1,-90.6,-276.34275948324944,95.14275948324945,-0.9560143226795,-453.0,0.2,0.28885400313971743,637.0,143.65
17:00,bps,Short,40-60 bps,4,1,0.25,0.04558726029536886,0.6993581599030918,43.625,46.8125,47.54136255122259,50.0,-53.5,-54.0,-232.94490998342593,124.94490998342593,-0.5914560856176508,-216.0,0.5,0.41542625169147496,369.5,105.6875
17:00,bps,Short,60-100 bps,1,0,0.0,0.0,0.7934506882081973,58.5,58.5,67.2471764807311,,-161.5,-162.0,,,,-162.0,0.0,0.0,162.0,101.75
17:00,bps,Short,100+ bps,1,0,0.0,0.0,0.7934506882081973,259.0,259.0,141.07330092460205,,-169.0,-169.5,,,,-169.5,0.0,0.0,169.5,183.0
