factor_key,factor,timing,direction,threshold,split,trades,win_rate,avg_pnl,gross_pnl,gross_pf,pf_4tick,pnl_4tick,max_drawdown,sharpe
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.5,Overall,550,0.2018181818181818,6.079090909090909,3343.5,1.2310562869285788,1.146142070807413,2243.5,-1026.0,0.6556115354833195
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.5,Train 2019–22,293,0.18088737201365188,2.74061433447099,803.0,1.1128760191172336,1.0285676671932595,217.0,-1026.0,0.3576914765937569
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.5,Validation 2023–24,142,0.19718309859154928,10.80281690140845,1534.0,1.4931683009162513,1.374307531067525,1250.0,-402.0,1.081434408584664
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.5,Holdout 2025–26,115,0.2608695652173913,8.752173913043478,1006.5,1.2370466321243523,1.1758378623188406,776.5,-851.5,0.7855154924036194
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.75,Overall,1339,0.20388349514563106,2.3110530246452576,3094.5,1.0763084889957462,1.0097569546120058,416.5,-1750.0,0.40723092508006475
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.75,Train 2019–22,692,0.1893063583815029,1.2969653179190752,897.5,1.04747923610009,0.9757077944774555,-486.5,-1750.0,0.29149605801035816
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.75,Validation 2023–24,348,0.1925287356321839,3.7399425287356323,1301.5,1.140954134401906,1.0618077884958914,605.5,-1507.0,0.6238795876556121
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,0.75,Holdout 2025–26,299,0.2508361204013378,2.9949832775919734,895.5,1.0721246778350515,1.0231265547263682,297.5,-949.5,0.42094249806077433
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.0,Overall,2133,0.2203469292076887,4.010548523206751,8554.5,1.1264196253740717,1.060403109946759,4288.5,-1897.0,0.735018381872293
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.0,Train 2019–22,1064,0.21052631578947367,3.5601503759398496,3788.0,1.124777653336847,1.0518102372034956,1660.0,-1808.0,0.7275999680573508
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.0,Validation 2023–24,580,0.1896551724137931,2.5560344827586206,1482.5,1.0901599464817855,1.0185499410428231,322.5,-1897.0,0.5505571831871928
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.0,Holdout 2025–26,489,0.278118609406953,6.715746421267894,3284.0,1.157381448733616,1.1068953528798238,2306.0,-1191.5,0.9331084043535821
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.25,Overall,2726,0.22817314746881878,4.829053558327219,13164.0,1.146343903726967,1.081897055231663,7712.0,-2861.0,0.9667733578904925
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.25,Train 2019–22,1339,0.21433905899925318,3.3177744585511575,4442.5,1.110933539760029,1.0418579273861628,1764.5,-2125.5,0.6957701834483223
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.25,Validation 2023–24,756,0.2037037037037037,5.224867724867725,3950.0,1.1793090925598075,1.104925652557509,2438.0,-2861.0,1.180085082221576
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.25,Holdout 2025–26,631,0.2868462757527734,7.561806656101426,4771.5,1.1711626071671988,1.121955033533725,3509.5,-1454.0,1.2413686917125233
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.5,Overall,3110,0.23118971061093246,4.419935691318328,13746.0,1.1303716911520623,1.0682766629168632,7526.0,-2908.0,0.9300160787713492
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.5,Train 2019–22,1525,0.21901639344262294,3.3593442622950818,5123.0,1.1101436188510492,1.0423926380368098,2073.0,-2157.0,0.7074563921302724
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.5,Validation 2023–24,864,0.20833333333333334,4.917824074074074,4249.0,1.1631438499491256,1.0919552807718262,2521.0,-2908.0,1.159874826230137
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,1.5,Holdout 2025–26,721,0.2843273231622746,6.066574202496533,4374.0,1.133027174160977,1.0864577957980095,2932.0,-1825.0,1.1045480084750656
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,2.0,Overall,3478,0.23461759631972398,4.27774583093732,14878.0,1.1231923358767248,1.0628214125698334,7922.0,-2671.5,0.9460040924435662
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,2.0,Train 2019–22,1696,0.2169811320754717,1.8237028301886793,3093.0,1.0576315715922748,0.9946920407239417,-299.0,-2671.5,0.3681270374765564
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,2.0,Validation 2023–24,961,0.21748178980228927,6.249739854318419,6006.0,1.207310759034897,1.1339982938513027,4084.0,-2545.0,1.559924744656599
prior_5m_rvol,Prior completed 5m RVOL,Latest fully completed 5-minute bar.,below,2.0,Holdout 2025–26,821,0.2911084043848965,7.038976857490865,5779.0,1.151556476357819,1.1052805700470798,4137.0,-2020.0,1.3392848076348867
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.5,Overall,3615,0.2367911479944675,3.3424619640387276,12083.0,1.0916788697770055,1.035340552428252,4853.0,-4124.5,0.7705621794696191
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.5,Train 2019–22,1786,0.2211646136618141,0.687010078387458,1227.0,1.0203034765773666,0.9629067210806878,-2345.0,-4124.5,0.1254493276329336
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.5,Validation 2023–24,982,0.21486761710794297,5.4837067209775965,5385.0,1.1752958218721008,1.1060331334170193,3421.0,-2998.0,1.3842782232205524
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.5,Holdout 2025–26,847,0.29515938606847697,6.45926800472255,5471.0,1.1346061582747973,1.0902757030008245,3777.0,-1967.5,1.3018220657110335
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.75,Overall,2903,0.24836376162590423,3.7693765070616605,10942.5,1.0985171780466725,1.0444949757449757,5136.5,-4560.5,0.7599233615540207
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.75,Train 2019–22,1392,0.22988505747126436,0.3380028735632184,470.5,1.0094203623986384,0.9555873375439136,-2313.5,-4560.5,0.053027981159993444
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.75,Validation 2023–24,808,0.22772277227722773,6.392326732673268,5165.0,1.196257243279187,1.1287385508297814,3549.0,-2700.5,1.4244061186941956
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,0.75,Holdout 2025–26,703,0.30867709815078237,7.549075391180654,5307.0,1.1524583806144875,1.1090228190545393,3901.0,-2124.5,1.3410427649852183
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.0,Overall,1737,0.25273459988485897,3.03223949337939,5267.0,1.0727169808715822,1.0238971078235373,1793.0,-2981.5,0.4793957702142736
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.0,Train 2019–22,852,0.22887323943661972,-0.6713615023474179,-572.0,0.982695769236587,0.9337823487482362,-2276.0,-2981.5,-0.10422237852872963
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.0,Validation 2023–24,467,0.2334047109207709,6.30085653104925,2942.5,1.1757608338559866,1.1150475426738458,2008.5,-2333.5,1.0585327417053914
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.0,Holdout 2025–26,418,0.3229665071770335,6.929425837320574,2896.5,1.127968366873578,1.0888127411047175,2060.5,-1874.5,0.9381938598128937
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.25,Overall,925,0.2637837837837838,3.6054054054054054,3335.0,1.0798754565594875,1.034441171695619,1485.0,-2859.0,0.45493675265045336
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.25,Train 2019–22,491,0.23014256619144602,-1.4236252545824848,-699.0,0.9658207422619921,0.9207411947758027,-1681.0,-2859.0,-0.12639316485768506
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.25,Validation 2023–24,203,0.2413793103448276,6.645320197044335,1349.0,1.1697495910406444,1.11422687905033,943.0,-781.0,0.7856578620040278
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.25,Holdout 2025–26,231,0.354978354978355,11.623376623376624,2685.0,1.2010558238795912,1.1628273210034792,2223.0,-1250.0,1.168733534611236
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.5,Overall,495,0.2686868686868687,1.695959595959596,839.5,1.0351497896037014,0.9938841027308193,-150.5,-2703.5,0.2755663940172529
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.5,Train 2019–22,295,0.2440677966101695,-0.1152542372881356,-34.0,0.997369846058637,0.9533388170193674,-624.0,-2570.5,0.04824062681208392
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.5,Validation 2023–24,87,0.27586206896551724,8.862068965517242,771.0,1.2107133096474447,1.1577070400211333,597.0,-589.5,0.7405013597940996
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,1.5,Holdout 2025–26,113,0.3274336283185841,0.9070796460176991,102.5,1.014045906132237,0.9834217061547755,-123.5,-1502.5,0.3632409601873579
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,2.0,Overall,158,0.2721518987341772,0.11075949367088607,17.5,1.0020690470560416,0.9656422651933702,-298.5,-1835.5,0.12590792150855876
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,2.0,Train 2019–22,106,0.27358490566037735,2.7830188679245285,295.0,1.0548276182510918,1.014996838016081,83.0,-1835.5,0.1255060579297211
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,2.0,Validation 2023–24,18,0.2777777777777778,7.444444444444445,134.0,1.1547344110854503,1.109865470852018,98.0,-452.5,0.44453878032229643
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,at_or_above,2.0,Holdout 2025–26,34,0.2647058823529412,-12.102941176470589,-411.5,0.8139271987338911,0.7879725845677648,-479.5,-726.5,-0.13990676016232118
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.5,Overall,241,0.1825726141078838,-2.715767634854772,-654.5,0.911218122626153,0.85371347663792,-1136.5,-1900.5,-0.15647529276839586
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.5,Train 2019–22,119,0.13445378151260504,-10.957983193277311,-1304.0,0.6161883738042678,0.5723200665649701,-1542.0,-1900.5,-0.777748019115985
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.5,Validation 2023–24,62,0.24193548387096775,14.056451612903226,871.5,1.6220556745182013,1.4996657754010696,747.5,-337.0,0.847245438614343
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.5,Holdout 2025–26,60,0.21666666666666667,-3.7,-222.0,0.9137361569846513,0.8717900656044986,-342.0,-824.5,-0.22341807369955144
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.75,Overall,953,0.18782791185729275,0.5099685204616999,486.0,1.0172972203438089,0.9521079258010118,-1420.0,-2281.0,0.07445036038522851
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.75,Train 2019–22,513,0.17738791423001948,-1.067251461988304,-547.5,0.9605703791725181,0.8932025655818373,-1573.5,-2281.0,-0.18155073884886716
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.75,Validation 2023–24,236,0.17796610169491525,4.625,1091.5,1.188092366017577,1.100048449612403,619.5,-709.0,0.6490923002469092
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,0.75,Holdout 2025–26,204,0.22549019607843138,-0.28431372549019607,-58.0,0.9931022179936968,0.9465871969740386,-466.0,-1126.0,0.02560686926199224
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.0,Overall,2119,0.21755545068428503,2.90773949976404,6161.5,1.0923244053193482,1.0274550385383956,1923.5,-2533.0,0.5404417892483958
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.0,Train 2019–22,1053,0.20512820512820512,0.4700854700854701,495.0,1.01608448415922,0.9503589806797522,-1611.0,-2533.0,0.06437341153748384
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.0,Validation 2023–24,577,0.2027729636048527,5.743500866551127,3314.0,1.215488653358476,1.1325031438824649,2160.0,-1660.0,1.1200153213212591
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.0,Holdout 2025–26,489,0.261758691206544,4.810838445807771,2352.5,1.1142905725459713,1.0645138579240103,1374.5,-1507.5,0.7851325590340928
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.25,Overall,2931,0.2238143978164449,2.7613442511088366,8093.5,1.083081408180339,1.021883243603699,2231.5,-3165.0,0.568944717718176
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.25,Train 2019–22,1414,0.21074964639321075,0.43988684582743987,622.0,1.0143385700618957,0.9516392454319256,-2206.0,-3165.0,0.04645888607770009
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.25,Validation 2023–24,841,0.21046373365041618,5.8353151010701545,4907.5,1.203011562247916,1.126470357590966,3225.5,-2368.0,1.3407035991585814
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.25,Holdout 2025–26,676,0.2677514792899408,3.7928994082840237,2564.0,1.0858573174611148,1.0392824152851379,1212.0,-2159.5,0.6843755418402901
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.5,Overall,3361,0.22820589110383815,3.1505504314192203,10589.0,1.0918502326832082,1.0320960807423516,3867.0,-4077.5,0.6663535945929036
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.5,Train 2019–22,1610,0.21055900621118012,-0.02670807453416149,-43.0,0.9991552643727838,0.9389540050325996,-3263.0,-4077.5,-0.06458882463735711
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.5,Validation 2023–24,957,0.2110762800417973,5.731974921630094,5485.5,1.192734044235195,1.119153266164009,3571.5,-2873.5,1.3942361274837516
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,1.5,Holdout 2025–26,794,0.28463476070528965,6.481738035264484,5146.5,1.143274731699169,1.0960290367411925,3558.5,-2232.5,1.1703507421963601
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,2.0,Overall,3698,0.23174689021092482,3.0857220118983233,11411.0,1.0872994621722731,1.0294350522719609,4015.0,-4563.5,0.7147504775794056
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,2.0,Train 2019–22,1799,0.2123401889938855,-0.20678154530294607,-372.0,0.9936355859709153,0.935225974873552,-3970.0,-4563.5,-0.08019131042331824
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,2.0,Validation 2023–24,1026,0.21539961013645223,5.967348927875244,6122.5,1.1958917915820122,1.1238457442762608,4070.5,-2422.5,1.4976324794124651
prior_session_cum_rvol,Prior session-cumulative RVOL,Session volume through the minute before touch.,below,2.0,Holdout 2025–26,873,0.290950744558992,6.483963344788087,5660.5,1.1380390913635643,1.0926629502065357,3914.5,-2010.5,1.2777830630289162
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.5,Overall,3760,0.23324468085106384,2.599468085106383,9774.0,1.0712232339020844,1.01576163154564,2254.0,-4983.0,0.6100137301462114
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.5,Train 2019–22,1863,0.2163177670424047,-0.1741814278046162,-324.5,0.9948390072444752,0.9384436525003229,-4050.5,-4983.0,-0.12624398282947466
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.5,Validation 2023–24,1015,0.2147783251231527,5.466502463054187,5548.5,1.1756438056949303,1.106022027029063,3518.5,-2541.5,1.4054897690495525
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.5,Holdout 2025–26,882,0.29024943310657597,5.158730158730159,4550.0,1.1063941728729934,1.0632930084625434,2786.0,-2498.5,1.1154245206459792
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.75,Overall,3533,0.23662609680158506,3.1732238890461364,11211.0,1.0861122739370384,1.0305695374006674,4145.0,-4794.0,0.703487043809795
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.75,Train 2019–22,1746,0.22107674684994272,0.7356815578465064,1284.5,1.0216641508479294,0.9644052082073609,-2207.5,-4794.0,0.08130886661158433
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.75,Validation 2023–24,961,0.21644120707596254,6.00156087408949,5767.5,1.1908283289493276,1.1211887241384744,3845.5,-2324.0,1.4856800177498226
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,0.75,Holdout 2025–26,826,0.2929782082324455,5.035108958837772,4159.0,1.1022482821354378,1.0599137261462355,2507.0,-2923.5,1.037809875928887
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.0,Overall,3174,0.2375551354757404,2.861688720856963,9083.0,1.0764317810801258,1.0221124460326958,2735.0,-4733.5,0.5878188095274329
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.0,Train 2019–22,1580,0.22151898734177214,0.4443037974683544,702.0,1.0128155977873925,0.9570602519085303,-2458.0,-4733.5,-0.011560226336313536
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.0,Validation 2023–24,862,0.21809744779582366,5.497679814385151,4739.0,1.1719271513568423,1.1042747457978834,3015.0,-2750.0,1.2700327943137513
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.0,Holdout 2025–26,732,0.29508196721311475,4.975409836065574,3642.0,1.0997890237553771,1.0580351195075808,2178.0,-3399.0,0.984093844277944
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.25,Overall,2733,0.2385656787413099,2.647639956092206,7236.0,1.0692927561490617,1.016299993553675,1770.0,-5208.5,0.49950013926798287
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.25,Train 2019–22,1356,0.21902654867256638,-0.45464601769911506,-616.5,0.9872513338020596,0.9340577700293209,-3328.5,-5208.5,-0.21960400961120838
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.25,Validation 2023–24,739,0.22056833558863329,5.818673883626523,4300.0,1.180308621268031,1.112877742445151,2822.0,-2508.0,1.2318399909206832
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.25,Holdout 2025–26,638,0.30094043887147337,5.568181818181818,3552.5,1.1102558929873838,1.0687504718761798,2276.5,-2705.0,1.0609133022523856
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.5,Overall,2306,0.23547267996530788,2.158282740676496,4977.0,1.0556736319298403,1.0039280045198957,365.0,-4362.0,0.37216325984638043
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.5,Train 2019–22,1148,0.21341463414634146,-1.3323170731707317,-1529.5,0.9632953768253321,0.9120099364024243,-3825.5,-4362.0,-0.37619945770604446
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.5,Validation 2023–24,625,0.2224,7.1584,4474.0,1.2219246031746032,1.1525612208683307,3224.0,-2129.5,1.3880618764714487
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,1.5,Holdout 2025–26,533,0.29831144465290804,3.8133208255159476,2032.5,1.0737334711868096,1.0341356596676496,966.5,-2719.0,0.6968748022744998
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,2.0,Overall,1640,0.2225609756097561,-1.075609756097561,-1764.0,0.9731815037513968,0.9261774434329538,-5044.0,-4420.5,-0.18197398153085229
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,2.0,Train 2019–22,845,0.20118343195266272,-3.4988165680473373,-2956.5,0.905282885884539,0.8573117553126152,-4646.5,-4049.0,-0.7345491604815171
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,2.0,Validation 2023–24,424,0.21462264150943397,3.9091981132075473,1657.5,1.1146939764038335,1.0535454425188517,809.5,-2110.0,0.6755645539070747
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,at_or_above,2.0,Holdout 2025–26,371,0.2803234501347709,-1.2533692722371967,-465.0,0.9768771755345599,0.94153264871149,-1207.0,-3319.0,-0.03709282876548779
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.5,Overall,135,0.2740740740740741,20.803703703703704,2808.5,1.820598977355734,1.7015337847174243,2538.5,-554.0,0.8652625366039215
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.5,Train 2019–22,67,0.23880597014925373,13.746268656716419,921.0,1.5356208200058157,1.4320614877847928,787.0,-554.0,0.5679082387715318
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.5,Validation 2023–24,34,0.2647058823529412,21.573529411764707,733.5,2.0396881644223956,1.8808735936465917,665.5,-205.5,0.9117309995010688
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.5,Holdout 2025–26,34,0.35294117647058826,33.94117647058823,1154.0,2.156892230576441,2.042726836293807,1086.0,-247.5,1.421960509887492
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.75,Overall,362,0.2154696132596685,3.7886740331491713,1371.5,1.1310872162485066,1.0586955536418439,647.5,-1397.5,0.3254613029600007
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.75,Train 2019–22,184,0.1793478260869565,-3.739130434782609,-688.0,0.8702743471292542,0.8116135937918116,-1056.0,-1397.5,-0.2964073652178679
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.75,Validation 2023–24,88,0.2159090909090909,5.846590909090909,514.5,1.2483707458363504,1.1531327753901832,338.5,-546.5,0.46472928003430997
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,0.75,Holdout 2025–26,90,0.28888888888888886,17.166666666666668,1545.0,1.5004048582995952,1.4245062976208989,1365.0,-526.0,1.3004096109968075
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.0,Overall,721,0.22191400832177532,4.85367545076283,3499.5,1.1604171441668576,1.0896983172028947,2057.5,-1515.0,0.5780529341450726
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.0,Train 2019–22,350,0.19714285714285715,-0.30142857142857143,-105.5,0.9892544306376044,0.9223988439306359,-805.5,-1222.5,0.00972921824596665
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.0,Validation 2023–24,187,0.20855614973262032,8.251336898395722,1543.0,1.326146692031283,1.2324980111376294,1169.0,-671.0,0.963717358562867
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.0,Holdout 2025–26,184,0.2826086956521739,11.206521739130435,2062.0,1.2837875034406827,1.2249667994687914,1694.0,-1249.5,1.1547633717045611
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.25,Overall,1162,0.22547332185886404,4.601118760757315,5346.5,1.1475853311802133,1.0794662810569213,3022.5,-1678.0,0.6675384627332975
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.25,Train 2019–22,574,0.21254355400696864,2.1132404181184667,1213.0,1.0747059185810186,1.0037907505686126,65.0,-1436.0,0.36558810978899237
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.25,Validation 2023–24,310,0.2064516129032258,6.393548387096774,1982.0,1.2346395169882798,1.1523234356651568,1362.0,-748.5,0.9195419935422275
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.25,Holdout 2025–26,278,0.2733812949640288,7.739208633093525,2151.5,1.1863980940004333,1.1335537605156323,1595.5,-1678.0,0.950173683743309
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.5,Overall,1589,0.23348017621145375,4.786343612334802,7605.5,1.1483797334998147,1.0824464865972085,4427.5,-1435.0,0.7685246993688127
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.5,Train 2019–22,782,0.22250639386189258,2.7186700767263425,2126.0,1.0927392091430566,1.0232745946617523,562.0,-1435.0,0.48368884619825653
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.5,Validation 2023–24,424,0.20754716981132076,4.264150943396227,1808.0,1.1489905232797692,1.074944377220032,960.0,-1013.5,0.7184488476192893
signal_1m_rvol,Signal-minute RVOL · next-open only,Known at the touch close; valid only before a next-bar entry.,below,1.5,Holdout 2025–26,383,0.2845953002610966,9.586161879895561,3671.5,1.226670782528168,1.1735093010062405,2905.5,-1413.5,1.293379119337923
