date,SND baseline,First physical touch core,First touch + width ≤0.5 ATR,First touch + impulse volume <0.75,First touch + normal RVOL,First touch + opposing room,First touch + width + low volume,Sensitivity · first touch + width ≤0.4,Sensitivity · first touch + width ≤0.6,Sensitivity · first touch + volume <0.5,Sensitivity · first touch + volume <1.0
2020-11-05,-568.0,1465.5,-2543.0,-187.5,1419.5,851.0,-166.0,-1043.5,-799.5,93.0,-235.5
2020-11-06,-684.5,1315.0,-2543.0,-187.5,1419.5,700.5,-166.0,-1043.5,-950.0,93.0,-235.5
2020-11-07,-684.5,1315.0,-2543.0,-187.5,1419.5,700.5,-166.0,-1043.5,-950.0,93.0,-235.5
2020-11-08,-780.5,1315.0,-2543.0,-187.5,1419.5,700.5,-166.0,-1043.5,-950.0,93.0,-235.5
2020-11-09,-251.5,1347.0,-2543.0,-187.5,1419.5,732.5,-166.0,-1043.5,-918.0,93.0,-235.5
2020-11-10,-251.5,1275.5,-2642.0,-187.5,1219.5,633.5,-166.0,-1142.5,-789.5,93.0,-263.0
2020-11-11,-843.0,1133.5,-2727.5,-187.5,1142.5,491.5,-166.0,-1228.0,-931.5,93.0,-263.0
2020-11-12,-710.5,1333.5,-2727.5,-187.5,1342.5,691.5,-166.0,-1228.0,-731.5,93.0,-263.0
2020-11-13,-680.5,1533.5,-2809.0,12.5,1542.5,646.5,-202.5,-1264.5,-813.0,93.0,-63.0
2020-11-14,-680.5,1533.5,-2809.0,12.5,1542.5,646.5,-202.5,-1264.5,-813.0,93.0,-63.0
2020-11-15,-680.5,1533.5,-2809.0,12.5,1542.5,646.5,-202.5,-1264.5,-813.0,93.0,-63.0
2020-11-16,-452.0,1533.5,-2809.0,12.5,1542.5,646.5,-202.5,-1264.5,-813.0,93.0,-63.0
2020-11-17,-227.5,1651.5,-2702.0,12.5,1552.0,764.5,-202.5,-1157.5,-803.5,93.0,-63.0
2020-11-18,-27.5,1822.5,-2764.0,12.5,1723.0,935.5,-202.5,-1186.5,-865.5,93.0,137.0
2020-11-19,-342.5,1737.0,-2805.5,12.5,1618.5,894.0,-202.5,-1186.5,-907.0,93.0,74.0
2020-11-20,-155.0,1737.0,-2805.5,12.5,1618.5,894.0,-202.5,-1186.5,-907.0,93.0,74.0
2020-11-21,-155.0,1737.0,-2805.5,12.5,1618.5,894.0,-202.5,-1186.5,-907.0,93.0,74.0
2020-11-22,-155.0,1737.0,-2805.5,12.5,1618.5,894.0,-202.5,-1186.5,-907.0,93.0,74.0
2020-11-23,-30.5,1632.0,-2805.5,-18.0,1618.5,863.5,-202.5,-1186.5,-937.5,93.0,43.5
2020-11-24,-363.5,1450.5,-2900.5,-83.5,1502.5,766.0,-268.0,-1252.0,-1064.5,93.0,-22.0
2020-11-25,-269.0,1450.5,-2900.5,-83.5,1502.5,766.0,-268.0,-1252.0,-1064.5,93.0,-22.0
2020-11-26,-326.0,1393.5,-2957.5,-83.5,1502.5,709.0,-268.0,-1297.0,-1121.5,93.0,-48.5
2020-11-27,-379.0,1383.0,-2968.0,-83.5,1502.5,709.0,-268.0,-1307.5,-1132.0,93.0,-48.5
2020-11-28,-379.0,1383.0,-2968.0,-83.5,1502.5,709.0,-268.0,-1307.5,-1132.0,93.0,-48.5
2020-11-29,-379.0,1383.0,-2968.0,-83.5,1502.5,709.0,-268.0,-1307.5,-1132.0,93.0,-48.5
2020-11-30,-307.0,1474.0,-2768.0,-140.5,1450.5,800.0,-268.0,-1107.5,-932.0,93.0,-139.5
2020-12-01,-630.5,1392.5,-2837.0,-183.0,1420.5,718.5,-268.0,-1146.5,-1013.5,93.0,-182.0
2020-12-02,-599.5,1449.0,-2854.0,-183.0,1477.0,775.0,-268.0,-1163.5,-974.0,93.0,-182.0
2020-12-03,-583.0,1465.5,-2854.0,-166.5,1383.5,791.5,-268.0,-1163.5,-974.0,109.5,-165.5
2020-12-04,-469.0,1415.0,-2904.5,-166.5,1383.5,741.0,-268.0,-1163.5,-1024.5,109.5,-195.5
2020-12-05,-469.0,1415.0,-2904.5,-166.5,1383.5,741.0,-268.0,-1163.5,-1024.5,109.5,-195.5
2020-12-06,-469.0,1415.0,-2904.5,-166.5,1383.5,741.0,-268.0,-1163.5,-1024.5,109.5,-195.5
2020-12-07,-326.5,1345.0,-2969.0,-172.0,1366.0,671.0,-268.0,-1228.0,-1089.0,109.5,-201.0
2020-12-08,-444.5,1302.0,-3012.0,-195.0,1366.0,651.0,-291.0,-1248.0,-1132.0,85.5,-224.0
2020-12-09,-803.5,1235.5,-3078.5,-261.5,1566.0,584.5,-357.5,-1270.5,-1198.5,19.0,-290.5
2020-12-10,-684.0,1070.5,-3102.5,-366.0,1425.0,524.0,-357.5,-1294.5,-1259.0,-85.5,-395.0
2020-12-11,-564.0,1190.5,-3068.0,-366.0,1459.5,558.5,-357.5,-1260.0,-1224.5,-85.5,-395.0
2020-12-12,-564.0,1190.5,-3068.0,-366.0,1459.5,558.5,-357.5,-1260.0,-1224.5,-85.5,-395.0
2020-12-13,-564.0,1190.5,-3068.0,-366.0,1459.5,558.5,-357.5,-1260.0,-1224.5,-85.5,-395.0
2020-12-14,-592.0,1162.5,-3084.5,-366.0,1415.0,530.5,-357.5,-1276.5,-1285.5,-85.5,-439.5
2020-12-15,-695.0,1038.0,-3157.5,-396.0,1341.0,406.0,-387.5,-1319.5,-1358.5,-115.5,-469.5
2020-12-16,-799.0,958.5,-3207.0,-396.0,1266.0,326.5,-387.5,-1369.0,-1438.0,-115.5,-469.5
2020-12-17,-876.0,881.5,-3236.5,-396.0,1208.0,297.0,-387.5,-1398.5,-1467.5,-115.5,-469.5
2020-12-18,-992.0,824.5,-3249.5,-396.0,1151.0,240.0,-387.5,-1411.5,-1506.0,-115.5,-495.0
2020-12-19,-992.0,824.5,-3249.5,-396.0,1151.0,240.0,-387.5,-1411.5,-1506.0,-115.5,-495.0
2020-12-20,-992.0,824.5,-3249.5,-396.0,1151.0,240.0,-387.5,-1411.5,-1506.0,-115.5,-495.0
2020-12-21,-1436.0,570.0,-3289.0,-435.5,1151.0,127.0,-427.0,-1451.0,-1545.5,-115.5,-534.5
2020-12-22,-1490.0,450.0,-3372.5,-461.5,1071.0,69.5,-453.0,-1494.5,-1629.0,-115.5,-560.5
2020-12-23,-1386.5,319.0,-3332.5,-512.5,1191.0,52.5,-453.0,-1548.5,-1589.0,-115.5,-628.5
2020-12-24,-1402.5,303.0,-3370.0,-533.5,1175.0,15.0,-474.0,-1586.0,-1626.5,-115.5,-649.5
2020-12-25,-1402.5,303.0,-3370.0,-533.5,1175.0,15.0,-474.0,-1586.0,-1626.5,-115.5,-649.5
2020-12-26,-1402.5,303.0,-3370.0,-533.5,1175.0,15.0,-474.0,-1586.0,-1626.5,-115.5,-649.5
2020-12-27,-1556.5,336.0,-3413.5,-533.5,1232.5,-28.5,-474.0,-1629.5,-1670.0,-115.5,-649.5
2020-12-28,-1703.0,273.5,-3438.5,-571.0,1207.5,-91.0,-474.0,-1629.5,-1695.0,-115.5,-687.0
2020-12-29,-1686.5,356.5,-3446.0,-578.5,1298.0,-8.0,-481.5,-1637.0,-1702.5,-115.5,-694.5
2020-12-30,-1587.5,334.5,-3468.0,-600.5,1298.0,-8.0,-503.5,-1659.0,-1724.5,-115.5,-716.5
2020-12-31,-1655.0,260.5,-3490.5,-623.0,1294.5,-59.5,-526.0,-1659.0,-1747.0,-138.0,-787.0
2021-01-01,-1655.0,260.5,-3490.5,-623.0,1294.5,-59.5,-526.0,-1659.0,-1747.0,-138.0,-787.0
2021-01-02,-1655.0,260.5,-3490.5,-623.0,1294.5,-59.5,-526.0,-1659.0,-1747.0,-138.0,-787.0
2021-01-03,-1655.0,260.5,-3490.5,-623.0,1294.5,-59.5,-526.0,-1659.0,-1747.0,-138.0,-787.0
2021-01-04,-1933.0,405.0,-3511.5,-623.0,1273.5,106.0,-526.0,-1680.0,-1768.0,-138.0,-808.0
2021-01-05,-1692.0,269.5,-3401.0,-680.5,1025.0,57.5,-526.0,-1480.0,-1762.0,-138.0,-915.0
2021-01-06,-1219.5,131.0,-3427.5,-680.5,1025.0,-81.0,-526.0,-1506.5,-1788.5,-138.0,-941.5
2021-01-07,-1606.0,75.0,-3483.5,-680.5,1025.0,-137.0,-526.0,-1562.5,-1844.5,-138.0,-941.5
2021-01-08,-1673.5,7.5,-3483.5,-680.5,1025.0,-204.5,-526.0,-1562.5,-1844.5,-138.0,-941.5
2021-01-09,-1673.5,7.5,-3483.5,-680.5,1025.0,-204.5,-526.0,-1562.5,-1844.5,-138.0,-941.5
2021-01-10,-1673.5,7.5,-3483.5,-680.5,1025.0,-204.5,-526.0,-1562.5,-1844.5,-138.0,-941.5
2021-01-11,-1716.5,149.5,-3541.5,-509.0,1195.5,-262.5,-554.5,-1620.5,-1902.5,-138.0,-770.0
2021-01-12,-1670.5,270.5,-3420.5,-509.0,1128.5,-92.5,-554.5,-1462.5,-1781.5,-138.0,-819.0
2021-01-13,-1805.0,456.5,-3269.0,-509.0,1114.5,93.5,-554.5,-1281.0,-1630.0,-138.0,-819.0
2021-01-14,-2042.0,371.0,-3269.0,-509.0,1073.0,52.0,-554.5,-1281.0,-1715.5,-138.0,-819.0
2021-01-15,-2005.5,456.0,-3269.0,-509.0,1151.0,180.5,-554.5,-1281.0,-1715.5,-138.0,-690.5
2021-01-16,-2005.5,456.0,-3269.0,-509.0,1151.0,180.5,-554.5,-1281.0,-1715.5,-138.0,-690.5
2021-01-17,-2005.5,456.0,-3269.0,-509.0,1151.0,180.5,-554.5,-1281.0,-1715.5,-138.0,-690.5
2021-01-18,-2001.0,645.0,-3080.0,-509.0,1151.0,369.5,-554.5,-1092.0,-1526.5,-138.0,-501.5
2021-01-19,-2058.0,588.0,-3137.0,-525.0,1094.0,312.5,-570.5,-1127.0,-1583.5,-138.0,-517.5
2021-01-20,-2144.0,788.0,-3137.0,-325.0,1094.0,312.5,-570.5,-1127.0,-1583.5,62.0,-317.5
2021-01-21,-1994.0,938.0,-3187.0,-325.0,1262.0,462.5,-570.5,-1145.0,-1633.5,62.0,-117.5
2021-01-22,-2022.0,914.5,-3210.5,-325.0,1262.0,439.0,-570.5,-1168.5,-1657.0,62.0,-141.0
2021-01-23,-2022.0,914.5,-3210.5,-325.0,1262.0,439.0,-570.5,-1168.5,-1657.0,62.0,-141.0
2021-01-24,-2022.0,914.5,-3210.5,-325.0,1262.0,439.0,-570.5,-1168.5,-1657.0,62.0,-141.0
2021-01-25,-2154.0,886.0,-3239.0,-325.0,1262.0,410.5,-570.5,-1184.5,-1685.5,62.0,-141.0
2021-01-26,-1964.5,855.5,-3269.5,-325.0,1231.5,380.0,-570.5,-1215.0,-1716.0,62.0,-141.0
2021-01-27,-1661.0,1359.0,-2878.5,-180.0,1390.0,938.5,-370.5,-1024.0,-1412.5,262.0,4.0
2021-01-28,-1091.5,1559.0,-2678.5,-180.0,1390.0,1138.5,-370.5,-824.0,-1212.5,262.0,204.0
2021-01-29,-1565.0,1821.5,-2278.5,-180.0,1390.0,1401.0,-370.5,-424.0,-812.5,262.0,123.0
2021-01-30,-1565.0,1821.5,-2278.5,-180.0,1390.0,1401.0,-370.5,-424.0,-812.5,262.0,123.0
2021-01-31,-1165.0,1821.5,-2278.5,-180.0,1390.0,1401.0,-370.5,-424.0,-812.5,262.0,123.0
2021-02-01,-1765.0,2021.5,-2278.5,-380.0,1274.0,1401.0,-370.5,-424.0,-612.5,62.0,123.0
2021-02-02,-1775.0,1967.5,-2359.5,-407.0,1274.0,1347.0,-397.5,-505.0,-666.5,62.0,96.0
2021-02-03,-1832.5,1910.0,-2159.5,-407.0,1415.0,1347.0,-397.5,-305.0,-724.0,62.0,96.0
2021-02-04,-1796.0,2011.5,-2299.5,-407.0,1313.0,1514.5,-397.5,-401.0,-556.5,62.0,63.5
2021-02-05,-1847.5,1960.0,-2299.5,-407.0,1261.5,1463.0,-397.5,-401.0,-556.5,62.0,63.5
2021-02-06,-1847.5,1960.0,-2299.5,-407.0,1261.5,1463.0,-397.5,-401.0,-556.5,62.0,63.5
2021-02-07,-1847.5,1960.0,-2299.5,-407.0,1261.5,1463.0,-397.5,-401.0,-556.5,62.0,63.5
2021-02-08,-1960.5,1847.0,-2337.0,-407.0,1186.0,1350.0,-397.5,-438.5,-594.0,62.0,31.5
2021-02-09,-2012.0,1872.5,-2348.5,-438.5,1223.0,1375.5,-397.5,-450.0,-637.0,62.0,54.5
2021-02-10,-1576.5,1844.5,-2313.0,-438.5,1223.0,1347.5,-397.5,-414.5,-601.5,62.0,-9.0
2021-02-11,-1657.5,1729.5,-2335.0,-438.5,1163.0,1292.5,-397.5,-436.5,-623.5,62.0,-9.0
2021-02-12,-1719.5,1929.5,-2366.0,-438.5,1363.0,1261.5,-397.5,-436.5,-685.5,62.0,191.0
2021-02-13,-1719.5,1929.5,-2366.0,-438.5,1363.0,1261.5,-397.5,-436.5,-685.5,62.0,191.0
2021-02-14,-1719.5,1929.5,-2366.0,-438.5,1363.0,1261.5,-397.5,-436.5,-685.5,62.0,191.0
2021-02-15,-1731.0,1918.0,-2377.5,-438.5,1363.0,1250.0,-397.5,-448.0,-697.0,62.0,179.5
2021-02-16,-1811.5,1837.5,-2419.5,-438.5,1341.0,1208.0,-397.5,-470.0,-739.0,62.0,121.0
2021-02-17,-2006.0,1776.5,-2480.5,-438.5,1341.0,1147.0,-397.5,-531.0,-800.0,62.0,98.0
2021-02-18,-2285.0,1596.5,-2559.5,-438.5,1206.0,967.0,-397.5,-564.5,-924.0,62.0,98.0
2021-02-19,-2589.0,1433.0,-2680.0,-438.5,1042.5,803.5,-397.5,-602.0,-1087.5,62.0,98.0
2021-02-20,-2589.0,1433.0,-2680.0,-438.5,1042.5,803.5,-397.5,-602.0,-1087.5,62.0,98.0
2021-02-21,-2589.0,1433.0,-2680.0,-438.5,1042.5,803.5,-397.5,-602.0,-1087.5,62.0,98.0
2021-02-22,-2995.5,1151.0,-2742.0,-530.5,976.5,521.5,-397.5,-602.0,-1211.5,62.0,6.0
2021-02-23,-3392.5,982.5,-2776.0,-594.5,912.5,353.0,-397.5,-636.0,-1380.0,62.0,-58.0
2021-02-24,-3846.0,643.0,-2881.5,-718.0,912.5,124.0,-397.5,-671.5,-1485.5,62.0,-251.5
2021-02-25,-4360.5,397.5,-2972.5,-718.0,821.5,-30.5,-397.5,-671.5,-1576.5,62.0,-497.0
2021-02-26,-4296.5,597.5,-2972.5,-718.0,821.5,169.5,-397.5,-671.5,-1576.5,62.0,-497.0
2021-02-27,-4296.5,597.5,-2972.5,-718.0,821.5,169.5,-397.5,-671.5,-1576.5,62.0,-497.0
2021-02-28,-4496.5,397.5,-2972.5,-718.0,821.5,169.5,-397.5,-671.5,-1576.5,62.0,-497.0
2021-03-01,-4889.5,204.5,-3030.5,-718.0,821.5,-23.5,-397.5,-729.5,-1634.5,62.0,-497.0
2021-03-02,-4981.0,113.0,-3030.5,-718.0,821.5,-115.0,-397.5,-729.5,-1634.5,62.0,-497.0
2021-03-03,-4410.0,395.0,-2869.5,-518.0,1182.5,6.0,-397.5,-568.5,-1552.5,262.0,-318.0
2021-03-04,-4591.5,69.0,-2995.5,-518.0,1182.5,-120.0,-397.5,-613.5,-1678.5,262.0,-318.0
2021-03-05,-4684.0,-223.5,-2995.5,-518.0,1182.5,-212.5,-397.5,-613.5,-1678.5,262.0,-410.5
2021-03-06,-4684.0,-223.5,-2995.5,-518.0,1182.5,-212.5,-397.5,-613.5,-1678.5,262.0,-410.5
2021-03-07,-4484.0,-23.5,-2995.5,-518.0,1182.5,-12.5,-397.5,-613.5,-1678.5,262.0,-410.5
2021-03-08,-4363.0,176.5,-2795.5,-518.0,1182.5,187.5,-397.5,-613.5,-1478.5,262.0,-210.5
2021-03-09,-5176.0,-86.5,-2897.0,-518.0,1182.5,86.0,-397.5,-715.0,-1580.0,262.0,-372.0
2021-03-10,-5177.0,113.5,-2897.0,-518.0,1182.5,86.0,-397.5,-715.0,-1580.0,262.0,-172.0
2021-03-11,-5395.5,-105.0,-2915.5,-536.5,982.5,67.5,-416.0,-733.5,-1598.5,262.0,-190.5
2021-03-12,-5324.5,55.0,-2955.5,-536.5,1182.5,227.5,-416.0,-773.5,-1438.5,262.0,-190.5
2021-03-13,-5324.5,55.0,-2955.5,-536.5,1182.5,227.5,-416.0,-773.5,-1438.5,262.0,-190.5
2021-03-14,-5324.5,55.0,-2955.5,-536.5,1182.5,227.5,-416.0,-773.5,-1438.5,262.0,-190.5
2021-03-15,-4978.0,143.0,-3067.5,-571.5,1182.5,361.5,-451.0,-839.5,-1623.0,262.0,-344.0
2021-03-16,-5192.0,102.0,-3108.5,-571.5,1182.5,361.5,-451.0,-839.5,-1664.0,262.0,-344.0
2021-03-17,-5299.0,18.5,-3192.0,-591.0,1182.5,278.0,-470.5,-923.0,-1747.5,262.0,-363.5
2021-03-18,-5918.0,-129.0,-3192.0,-591.0,1035.0,213.5,-470.5,-923.0,-1812.0,262.0,-428.0
2021-03-19,-6234.0,-151.0,-3214.0,-591.0,1013.0,191.5,-470.5,-945.0,-1834.0,262.0,-428.0
2021-03-20,-6234.0,-151.0,-3214.0,-591.0,1013.0,191.5,-470.5,-945.0,-1834.0,262.0,-428.0
2021-03-21,-6260.0,-177.0,-3240.0,-591.0,987.0,165.5,-470.5,-971.0,-1860.0,262.0,-428.0
2021-03-22,-6342.0,-259.0,-3322.0,-591.0,987.0,83.5,-470.5,-1053.0,-1942.0,262.0,-428.0
2021-03-23,-5897.0,89.5,-3173.5,-391.0,1062.0,432.0,-470.5,-904.5,-1793.5,262.0,-287.0
2021-03-24,-5477.0,49.5,-3065.5,-438.0,869.0,480.0,-517.5,-749.5,-1745.5,262.0,-334.0
2021-03-25,-5468.0,58.5,-2882.0,-502.5,694.5,597.0,-517.5,-766.0,-1562.0,262.0,-415.0
2021-03-26,-5432.0,138.5,-2802.0,-302.5,816.5,677.0,-317.5,-643.0,-1482.0,462.0,-250.0
2021-03-27,-5432.0,138.5,-2802.0,-302.5,816.5,677.0,-317.5,-643.0,-1482.0,462.0,-250.0
2021-03-28,-5432.0,138.5,-2802.0,-302.5,816.5,677.0,-317.5,-643.0,-1482.0,462.0,-250.0
2021-03-29,-5156.0,13.0,-2880.5,-402.0,717.0,651.0,-317.5,-669.0,-1560.5,462.0,-349.5
2021-03-30,-5427.5,-165.0,-2923.5,-445.0,594.0,553.0,-360.5,-712.0,-1658.5,419.0,-247.5
2021-03-31,-5614.0,-201.5,-2960.0,-445.0,574.5,516.5,-360.5,-748.5,-1695.0,419.0,-264.5
2021-04-01,-5851.5,-339.5,-3030.0,-506.0,513.5,378.5,-360.5,-786.0,-1833.0,419.0,-358.0
2021-04-02,-5851.5,-339.5,-3030.0,-506.0,513.5,378.5,-360.5,-786.0,-1833.0,419.0,-358.0
2021-04-03,-5851.5,-339.5,-3030.0,-506.0,513.5,378.5,-360.5,-786.0,-1833.0,419.0,-358.0
2021-04-04,-5863.5,-351.5,-3042.0,-506.0,513.5,366.5,-360.5,-798.0,-1845.0,419.0,-358.0
2021-04-05,-5970.0,-447.5,-3072.0,-506.0,513.5,270.5,-360.5,-828.0,-1941.0,419.0,-358.0
2021-04-06,-6010.0,-284.5,-3090.0,-506.0,476.5,470.5,-360.5,-846.0,-1741.0,419.0,-358.0
2021-04-07,-6119.5,-394.0,-3108.5,-591.5,426.0,347.5,-387.0,-864.5,-1791.5,419.0,-443.5
2021-04-08,-6194.5,-469.0,-3136.5,-591.5,341.5,272.5,-387.0,-892.5,-1866.5,419.0,-443.5
2021-04-09,-6202.0,-498.0,-3165.5,-591.5,312.5,243.5,-387.0,-892.5,-1895.5,419.0,-443.5
2021-04-10,-6202.0,-498.0,-3165.5,-591.5,312.5,243.5,-387.0,-892.5,-1895.5,419.0,-443.5
2021-04-11,-6202.0,-498.0,-3165.5,-591.5,312.5,243.5,-387.0,-892.5,-1895.5,419.0,-443.5
2021-04-12,-6339.5,-600.5,-3195.0,-591.5,218.5,193.5,-387.0,-922.0,-1960.0,419.0,-473.0
2021-04-13,-6448.5,-709.5,-3241.0,-626.5,149.5,84.5,-387.0,-968.0,-2020.5,419.0,-508.0
2021-04-14,-6636.5,-800.0,-3299.5,-626.5,124.0,41.0,-387.0,-1001.0,-2111.0,419.0,-558.0
2021-04-15,-6396.0,-559.5,-3382.5,-626.5,166.5,57.5,-387.0,-1084.0,-1970.0,419.0,-515.5
2021-04-16,-6524.0,-605.5,-3426.5,-626.5,135.5,57.5,-387.0,-1128.0,-2014.0,419.0,-515.5
2021-04-17,-6524.0,-605.5,-3426.5,-626.5,135.5,57.5,-387.0,-1128.0,-2014.0,419.0,-515.5
2021-04-18,-6524.0,-605.5,-3426.5,-650.0,135.5,57.5,-410.5,-1151.5,-2014.0,395.5,-539.0
2021-04-19,-6595.5,-638.0,-3459.0,-650.0,103.0,25.0,-410.5,-967.0,-2046.5,395.5,-539.0
2021-04-20,-6192.0,-644.5,-3566.0,-598.0,129.5,18.5,-410.5,-1025.5,-2153.5,395.5,-487.0
2021-04-21,-5955.5,-510.5,-3632.0,-598.0,63.5,184.0,-410.5,-1057.0,-2219.5,395.5,-518.5
2021-04-22,-6201.5,-734.0,-3660.0,-686.0,-52.5,68.0,-410.5,-1085.0,-2247.5,395.5,-648.0
2021-04-23,-6184.0,-716.5,-3660.0,-686.0,-52.5,85.5,-410.5,-1085.0,-2247.5,395.5,-648.0
2021-04-24,-6184.0,-716.5,-3660.0,-686.0,-52.5,85.5,-410.5,-1085.0,-2247.5,395.5,-648.0
2021-04-25,-6184.0,-716.5,-3660.0,-686.0,-52.5,85.5,-410.5,-1085.0,-2247.5,395.5,-648.0
2021-04-26,-6376.5,-789.0,-3670.0,-686.0,-160.0,13.0,-410.5,-1095.0,-2257.5,395.5,-648.0
2021-04-27,-6211.5,-589.0,-3470.0,-686.0,-160.0,213.0,-410.5,-895.0,-2057.5,395.5,-448.0
2021-04-28,-6098.0,-613.5,-3526.5,-708.0,-142.0,210.5,-432.5,-951.5,-2114.0,373.5,-470.0
2021-04-29,-6292.5,-613.5,-3526.5,-708.0,-142.0,210.5,-432.5,-951.5,-2114.0,373.5,-470.0
2021-04-30,-6182.5,-614.0,-3466.0,-647.5,-142.5,210.5,-372.0,-951.5,-2053.5,373.5,-409.5
2021-05-01,-6182.5,-614.0,-3466.0,-647.5,-142.5,210.5,-372.0,-951.5,-2053.5,373.5,-409.5
2021-05-02,-6182.5,-625.5,-3477.5,-647.5,-142.5,210.5,-372.0,-963.0,-2065.0,373.5,-409.5
2021-05-03,-6059.0,-691.5,-3487.5,-647.5,-198.5,210.5,-372.0,-973.0,-2075.0,373.5,-419.5
2021-05-04,-6369.0,-491.5,-3487.5,-684.0,1.5,210.5,-372.0,-973.0,-1875.0,373.5,-456.0
2021-05-05,-6489.5,-322.5,-3518.5,-684.0,201.5,179.5,-372.0,-1004.0,-1906.0,373.5,-456.0
2021-05-06,-6626.5,-282.5,-3586.5,-722.0,271.5,219.5,-410.0,-1072.0,-1774.0,373.5,-586.0
2021-05-07,-6720.5,-113.0,-3617.0,-522.0,441.0,189.0,-410.0,-1102.5,-1604.5,373.5,-386.0
2021-05-08,-6720.5,-113.0,-3617.0,-522.0,441.0,189.0,-410.0,-1102.5,-1604.5,373.5,-386.0
2021-05-09,-6720.5,-113.0,-3617.0,-522.0,441.0,189.0,-410.0,-1102.5,-1604.5,373.5,-386.0
2021-05-10,-7085.5,-215.0,-3719.0,-522.0,362.5,87.0,-410.0,-1127.0,-1706.5,373.5,-464.5
2021-05-11,-7152.5,-282.0,-3719.0,-522.0,362.5,20.0,-410.0,-1127.0,-1773.5,373.5,-464.5
2021-05-12,-6867.0,49.0,-3588.0,-522.0,362.5,351.0,-410.0,-927.0,-1642.5,373.5,-464.5
2021-05-13,-6437.5,293.5,-3388.0,-522.0,362.5,551.0,-410.0,-727.0,-1442.5,373.5,-325.5
2021-05-14,-6879.0,175.0,-3413.5,-522.0,362.5,432.5,-410.0,-752.5,-1468.0,373.5,-325.5
2021-05-15,-6879.0,175.0,-3413.5,-522.0,362.5,432.5,-410.0,-752.5,-1468.0,373.5,-325.5
2021-05-16,-6879.0,175.0,-3413.5,-522.0,362.5,432.5,-410.0,-752.5,-1468.0,373.5,-325.5
2021-05-17,-6736.5,317.5,-3447.0,-579.5,305.0,575.0,-443.5,-786.0,-1501.5,373.5,-383.0
2021-05-18,-6883.5,236.5,-3528.0,-579.5,224.0,494.0,-443.5,-786.0,-1582.5,373.5,-383.0
2021-05-19,-6714.5,286.5,-3605.5,-606.0,197.5,616.5,-470.0,-863.5,-1660.0,373.5,-409.5
2021-05-20,-6837.0,414.5,-3605.5,-406.0,125.5,744.5,-470.0,-863.5,-1660.0,373.5,-209.5
2021-05-21,-6855.5,396.0,-3624.0,-406.0,107.0,726.0,-470.0,-882.0,-1678.5,373.5,-209.5
2021-05-22,-6855.5,396.0,-3624.0,-406.0,107.0,726.0,-470.0,-882.0,-1678.5,373.5,-209.5
2021-05-23,-6881.0,370.5,-3649.5,-406.0,107.0,700.5,-470.0,-907.5,-1704.0,373.5,-209.5
2021-05-24,-7055.0,209.5,-3649.5,-406.0,-54.0,632.5,-470.0,-907.5,-1704.0,373.5,-209.5
2021-05-25,-7065.0,199.5,-3683.0,-406.0,-87.5,599.0,-470.0,-907.5,-1737.5,373.5,-186.0
2021-05-26,-7137.0,112.5,-3718.0,-470.5,-87.5,524.5,-482.5,-942.5,-1772.5,321.5,-250.5
2021-05-27,-7175.5,77.0,-3787.0,-533.5,-151.0,537.0,-504.0,-984.0,-1843.5,321.5,-315.5
2021-05-28,-7139.5,113.0,-3840.0,-472.0,-115.0,484.0,-504.0,-1009.5,-1807.5,383.0,-254.0
2021-05-29,-7139.5,113.0,-3840.0,-472.0,-115.0,484.0,-504.0,-1009.5,-1807.5,383.0,-254.0
2021-05-30,-7139.5,113.0,-3840.0,-472.0,-115.0,484.0,-504.0,-1009.5,-1807.5,383.0,-254.0
2021-05-31,-7077.0,175.0,-3854.0,-486.0,-115.0,436.5,-518.0,-1023.5,-1821.5,369.0,-268.0
2021-06-01,-7047.5,296.5,-3922.5,-486.0,85.0,558.0,-518.0,-1062.0,-1673.0,369.0,-95.0
2021-06-02,-7207.5,234.0,-3940.0,-486.0,85.0,540.5,-518.0,-1079.5,-1690.5,369.0,-140.0
2021-06-03,-7287.0,146.0,-3951.5,-486.0,8.5,529.0,-518.0,-1091.0,-1702.0,369.0,-140.0
2021-06-04,-7309.0,204.5,-4025.5,-518.0,8.5,387.5,-550.0,-1139.5,-1776.0,369.0,-188.5
2021-06-05,-7309.0,204.5,-4025.5,-518.0,8.5,387.5,-550.0,-1139.5,-1776.0,369.0,-188.5
2021-06-06,-7309.0,204.5,-4025.5,-518.0,8.5,387.5,-550.0,-1139.5,-1776.0,369.0,-188.5
2021-06-07,-7362.5,151.0,-4079.0,-549.0,8.5,334.0,-581.0,-1162.0,-1829.5,369.0,-219.5
2021-06-08,-7294.5,52.5,-4118.0,-719.0,-116.0,360.0,-581.0,-1201.0,-1868.5,369.0,-279.0
2021-06-09,-7313.5,33.5,-4137.0,-783.0,6.0,341.0,-581.0,-1220.0,-1887.5,369.0,-306.5
2021-06-10,-7022.0,6.5,-4164.0,-795.5,6.0,314.0,-593.5,-1247.0,-1914.5,369.0,-319.0
2021-06-11,-6970.5,-42.5,-4180.0,-795.5,6.0,265.0,-593.5,-1263.0,-1963.5,369.0,-319.0
2021-06-12,-6970.5,-42.5,-4180.0,-795.5,6.0,265.0,-593.5,-1263.0,-1963.5,369.0,-319.0
2021-06-13,-6970.5,-42.5,-4180.0,-795.5,6.0,265.0,-593.5,-1263.0,-1963.5,369.0,-319.0
