variable,level,universe,split,trades,win_rate,avg_points,avg_points_ci_low,avg_points_ci_high,avg_r,total_pnl,profit_factor,max_drawdown,sharpe,sortino,pnl_calmar,annualized_volatility,profitable_months
Impulse/prior volume,≥1.25,1h,Holdout 2025–26,506,0.30434782608695654,-3.5785573122529644,-9.461071707714192,2.0983959349400987,-0.0072987906731142105,-3621.5,0.8858597160281766,-5849.0,-0.9397395319790726,-1.3798266150095422,-0.37362279781476965,2158.468490800444,0.38095238095238093
Sarah test,first,All trades,Overall,5352,0.2705530642750374,-0.5362481315396114,-2.1833137955115802,1.2082878130396364,0.022488283625401697,-5740.0,0.9798108764506536,-15427.0,-0.08512068025695183,-0.12804530364647113,-0.023868061326990573,3624.0635964078283,0.43820224719101125
Sarah test,first,All trades,Train 2019–22,2567,0.2559407869107908,-1.4929879236462797,-4.0094113204562065,1.0780024600712013,-0.028160106836265946,-7665.0,0.9383968720238215,-10300.0,-0.5092604364298884,-0.7534021968005925,-0.17349482196920948,3291.8200538601664,0.38636363636363635
Sarah test,first,All trades,Validation 2023–24,1432,0.25139664804469275,0.3997905027932961,-2.1420720641749744,2.9638005808279915,0.09076948118707161,1145.0,1.0172173978421863,-3582.5,0.24231387516669517,0.3688862616350525,0.2294929367117094,3192.6388413497784,0.5
Sarah test,first,All trades,Holdout 2025–26,1353,0.31855136733185513,0.28824833702882485,-3.2736280765843087,3.985102048592329,0.046313666778978545,780.0,1.008352653305991,-7407.5,0.2980083967763403,0.45408131376616423,0.22588783536537693,4658.615834900623,0.47619047619047616
Sarah test,first,1h,Overall,3840,0.2596354166666667,0.9477213541666667,-0.796306163443549,2.618697594585275,0.03757078926520019,7278.5,1.0443332500898421,-4814.0,0.4733234990329554,0.7549738370263711,0.26190465415417075,2491.37367516809,0.5280898876404494
Sarah test,first,1h,Train 2019–22,1824,0.23848684210526316,-0.19216008771929824,-2.3840867574561764,2.22187766556095,-0.03923806378640537,-701.0,0.9900927829952019,-4814.0,-0.07198161737373153,-0.1125341632347771,-0.03548604469302975,2219.676662734644,0.4318181818181818
Sarah test,first,1h,Validation 2023–24,1024,0.2353515625,1.852783203125,-1.2629849347741433,4.996396016468231,0.1216591501640665,3794.5,1.101375901683142,-3845.5,0.9037910817211326,1.535641204224656,0.5856370959819236,2274.404172015064,0.625
Sarah test,first,1h,Holdout 2025–26,992,0.3235887096774194,2.109375,-1.696701083627149,5.775021749242213,0.09199908201287095,4185.0,1.0747448227824363,-2686.0,0.9558853085754224,1.5032631366587128,1.3590755575801359,3199.755781258315,0.6190476190476191
Sarah test,second,All trades,Overall,1123,0.2920747996438112,-12.800089047195014,-17.08764068850621,-8.170753934885125,-0.18588184844283706,-28749.0,0.6912378303198887,-29478.0,-1.7554609651604094,-2.3635806691036847,-0.1277738973484222,2055.891694079951,0.2808988764044944
Sarah test,second,All trades,Train 2019–22,459,0.2701525054466231,-13.547930283224401,-19.25739696290028,-7.026712717326141,-0.2632693816702855,-12437.0,0.657000234421324,-13165.0,-1.8271395266656107,-2.483660722102728,-0.24651046759453482,1761.1942585750771,0.29545454545454547
Sarah test,second,All trades,Validation 2023–24,259,0.277992277992278,-9.626447876447877,-18.244580602621483,-1.260307318467696,-0.14003451835757583,-4986.5,0.7285519869352205,-5847.0,-1.2568953289596376,-1.7517250573478036,-0.40532106022671394,1729.9330958497271,0.2916666666666667
Sarah test,second,All trades,Holdout 2025–26,405,0.32592592592592595,-13.982098765432099,-22.417675886596548,-4.53969174832274,-0.1274956280494638,-11325.5,0.7056859229230009,-12531.0,-2.164578491117147,-2.848589769005042,-0.5194635010287091,2853.8858625751195,0.23809523809523808
Sarah test,second,1h,Overall,682,0.29765395894428154,-7.483870967741935,-11.871480881469639,-2.7581388154423307,-0.16537160775807222,-10208.0,0.7730244141059278,-12120.5,-1.013377576323116,-1.4211879823574112,-0.11279753341538092,1272.14479531106,0.33707865168539325
Sarah test,second,1h,Train 2019–22,273,0.2564102564102564,-10.954212454212454,-18.697304832713755,-2.996712928733726,-0.2877333641447557,-5981.0,0.6585115190270918,-7471.0,-1.3862853319832211,-1.900833145062531,-0.20501287206039745,1070.6981885135049,0.25
Sarah test,second,1h,Validation 2023–24,149,0.26174496644295303,-4.942953020134228,-12.443370723594896,1.4082586809122628,-0.1336557694201624,-1473.0,0.8072746303807405,-2217.5,-0.7435453064675086,-1.0995443004697587,-0.3240746003263967,925.528555969945,0.5416666666666666
Sarah test,second,1h,Holdout 2025–26,260,0.36153846153846153,-5.296153846153846,-12.450920612749586,2.5665961538461346,-0.05506737859954902,-2754.0,0.8610249034895163,-4078.0,-0.8369850267358607,-1.1769895349685167,-0.4278312154904021,1888.4715677573408,0.2857142857142857
Physical touch,first,All trades,Overall,4691,0.2724365806864208,0.9703687913024941,-0.8370405990140213,2.6936325360492734,0.04125636994914984,9104.0,1.0383021511302584,-8294.0,0.46814881543335085,0.7468188228604284,0.1956859446330974,3359.2525329539767,0.5280898876404494
Physical touch,first,All trades,Train 2019–22,2239,0.2523447967842787,-0.8105180884323359,-3.337370643497036,1.609890963364663,-0.029061242654892006,-3629.5,0.9649266063024845,-7168.5,-0.25933834997055816,-0.40115974752959466,-0.11325393013750613,2994.4749746462194,0.4772727272727273
Physical touch,first,All trades,Validation 2023–24,1248,0.2532051282051282,2.0174278846153846,-0.8230706889915319,5.011997334185626,0.11253810462070345,5035.5,1.0929299080943418,-3074.5,0.9113561237412725,1.4822688150389145,0.9958754528315241,2927.997306813096,0.5833333333333334
Physical touch,first,All trades,Holdout 2025–26,1204,0.329734219269103,3.196843853820598,-0.5588159058407346,6.710723343213066,0.09813471691787974,7698.0,1.0962009497625593,-4408.0,1.22117966730596,1.9894655678738054,1.757866342328283,4419.929964954675,0.5714285714285714
Physical touch,first,1h,Overall,3469,0.25857595848947823,1.4507062554050159,-0.2626127969212403,3.225244363515918,0.04144018981621574,10065.0,1.0700078945812568,-4556.0,0.6417801963252119,1.0432785348836,0.35223972310099994,2329.5849782572377,0.5617977528089888
Physical touch,first,1h,Train 2019–22,1641,0.2340036563071298,0.06916514320536259,-2.2844020845868247,2.4057172463927126,-0.04708601681566097,227.0,1.0037050336227722,-4556.0,0.020712943777699753,0.03315074617681132,0.009822628483180265,2012.8547175291328,0.4772727272727273
Physical touch,first,1h,Validation 2023–24,924,0.22727272727272727,1.468073593073593,-1.7728170053782695,4.871591870539193,0.10827805638576148,2713.0,1.0820852621705848,-3765.0,0.6959091526281187,1.1653296431512505,0.4195735347873766,2132.8091083513837,0.5833333333333334
Physical touch,first,1h,Holdout 2025–26,904,0.33517699115044247,3.9408185840707963,-0.0714675518689856,7.8025963503534275,0.13382217695410237,7125.0,1.1440834774168107,-2094.0,1.5236286284449982,2.468639375655207,2.534055381659568,3074.3721176848494,0.7142857142857143
Physical touch,later,All trades,Overall,1784,0.27914798206278024,-12.217769058295964,-15.733346976106066,-8.356820153800614,-0.15802783255023437,-43593.0,0.6880264504447768,-44267.0,-2.2164009147642103,-2.843362215968197,-0.1298706171694052,2477.056580173583,0.29213483146067415
Physical touch,later,All trades,Train 2019–22,787,0.2744599745870394,-10.465374841168996,-15.308574530430985,-5.200280170170465,-0.16271857449943145,-16472.5,0.7120292996748365,-17242.0,-1.8859100242813298,-2.496271124069164,-0.2514738869769254,2183.433519779309,0.3409090909090909
Physical touch,later,All trades,Validation 2023–24,443,0.2618510158013544,-10.01918735891648,-15.935765567765568,-4.527256471474309,-0.1054957060075925,-8877.0,0.7107196975868867,-9283.5,-1.8642387337844302,-2.5080547513104428,-0.46054806335726367,2182.7528524378567,0.25
Physical touch,later,All trades,Holdout 2025–26,554,0.2996389891696751,-16.46525270758123,-24.02142225094452,-9.441942074114122,-0.19337100609603264,-18243.5,0.648111178620683,-19139.5,-3.1166013630709575,-3.7862739708629043,-0.5517648099987431,3268.522578119938,0.23809523809523808
Physical touch,later,1h,Overall,1053,0.28774928774928776,-6.17022792022792,-10.034053469429935,-2.7261833448938932,-0.1066169270513666,-12994.5,0.8012511184356431,-13865.5,-1.0785021573951659,-1.522859245064482,-0.12156470565609555,1488.1924878610575,0.3707865168539326
Physical touch,later,1h,Train 2019–22,456,0.26535087719298245,-7.5756578947368425,-13.494895276021401,-1.8871366563217857,-0.1597659718496097,-6909.0,0.7441395400511054,-7621.5,-1.284509701283143,-1.8085562458046953,-0.23024807164440383,1312.3772088763014,0.3409090909090909
Physical touch,later,1h,Validation 2023–24,249,0.28112449799196787,-0.786144578313253,-7.172306080220713,4.939738164721141,0.018535486039985165,-391.5,0.9674347030444186,-2466.0,-0.09629192691896073,-0.15187288085975925,-0.05043280216140581,1213.264600107324,0.5416666666666666
Physical touch,later,1h,Holdout 2025–26,348,0.3218390804597701,-8.181034482758621,-14.223220108695653,-1.8888473731884239,-0.12652206047592904,-5694.0,0.7839622104604177,-6632.5,-1.5702888098820558,-2.1328919865586515,-0.515967855856599,2041.8054539494083,0.23809523809523808
HTF nesting,nested,All trades,Overall,366,0.2540983606557377,-0.5594262295081968,-7.0648068205638825,5.769929332124851,0.030250860970445364,-409.5,0.978393351800554,-3317.5,-0.07345486035000569,-0.12120920646983142,-0.021413113961545986,952.6674762281658,0.30337078651685395
HTF nesting,nested,All trades,Train 2019–22,165,0.23030303030303031,-2.6818181818181817,-12.283942920277793,7.078325342945127,0.04204695748658088,-885.0,0.8855702094647013,-2320.0,-0.27641533335357593,-0.46116943746335504,-0.09864296004778804,797.5932920653013,0.29545454545454547
HTF nesting,nested,All trades,Validation 2023–24,77,0.16883116883116883,-5.39935064935065,-15.989896222014925,6.204422748612888,-0.08581233824542364,-831.5,0.7329372089288582,-1996.0,-0.6417433633932546,-1.033145755385581,-0.2011091147812867,625.5051723183393,0.20833333333333334
HTF nesting,nested,All trades,Holdout 2025–26,124,0.3387096774193548,5.270161290322581,-7.722226340132828,18.023179888152438,0.08662594495802244,1307.0,1.1612584824182604,-1556.0,0.44973772014341823,0.7413643512279724,0.493255245704534,1455.9515676469364,0.42857142857142855
HTF nesting,nested,1h,Overall,310,0.25806451612903225,0.7991935483870968,-5.476187263816722,7.442605186336303,0.053148931333096436,495.5,1.0352794588821645,-2592.5,0.06248839478108472,0.10737153367927665,0.01933761250072422,786.9549019720886,0.29213483146067415
HTF nesting,nested,1h,Train 2019–22,140,0.22857142857142856,-1.6517857142857142,-10.203772494761493,7.260251206929191,0.09237669279748532,-462.5,0.9224123469216574,-1692.5,-0.15937415490109108,-0.2861644582787681,-0.06720943861365519,683.8003613551762,0.3181818181818182
HTF nesting,nested,1h,Validation 2023–24,70,0.17142857142857143,-2.9035714285714285,-14.7896875,7.901979166666656,-0.043229631483347894,-406.5,0.8331623230043095,-1676.5,-0.34796440251448324,-0.5969344579810695,-0.11705420776042041,563.9696988894625,0.16666666666666666
HTF nesting,nested,1h,Holdout 2025–26,100,0.36,6.8225,-4.507535714285715,18.136724886316646,0.06569505925446295,1364.5,1.2416113324479858,-891.0,0.6006239391173507,1.0006445012980956,0.7721147400781269,1145.3992899793454,0.38095238095238093
HTF nesting,standalone,All trades,Overall,6109,0.27549517105909316,-2.7892862989032574,-4.516881604590616,-1.098048046842406,-0.01628087034757558,-34079.5,0.9049305449975521,-37047.0,-0.9532415131340786,-1.3119609301723596,-0.12125117609193295,4036.2723053250397,0.3707865168539326
HTF nesting,standalone,All trades,Train 2019–22,2861,0.25969940580216705,-3.358441104508913,-6.068019086002559,-0.6663215112362536,-0.06992848249585515,-19217.0,0.8743584546684886,-20324.0,-1.2760472313951419,-1.7537041896899834,-0.2512160357726277,3662.775350752219,0.3409090909090909
HTF nesting,standalone,All trades,Validation 2023–24,1614,0.25960346964064435,-0.9324659231722429,-3.511703639971865,1.6287158200834855,0.06215644786256011,-3010.0,0.963184481219193,-6520.0,-0.2828817013727757,-0.4049318065815975,-0.17891152892804338,3532.6086486969893,0.4166666666666667
HTF nesting,standalone,All trades,Holdout 2025–26,1634,0.3188494492044064,-3.6268359853121175,-6.9815533972293995,-0.3348256956772353,0.0001744459101165017,-11852.5,0.9042295742953066,-15230.0,-1.0446184320690721,-1.4116729313105154,-0.434872361445107,5211.424085221012,0.38095238095238093
HTF nesting,standalone,1h,Overall,4212,0.26590693257359926,-0.4065764482431149,-1.9501439537641916,1.2623835956394585,0.0035641561192078777,-3425.0,0.982445439914713,-8097.0,-0.06142983959046326,-0.09400203000834517,-0.019736151409647337,2590.1557569634037,0.48314606741573035
HTF nesting,standalone,1h,Train 2019–22,1957,0.24169647419519674,-1.5890393459376597,-3.7937689989580448,0.6592561446047019,-0.083318433188334,-6219.5,0.9244380998663589,-7751.0,-0.6729194922857884,-1.0102674923318613,-0.19960847867311646,2281.2372398682887,0.4090909090909091
HTF nesting,standalone,1h,Validation 2023–24,1103,0.242973708068903,1.2366273798730734,-2.0090828151742643,4.485022190580867,0.09763402930936922,2728.0,1.0639827377950817,-4402.0,0.6652132125888313,1.098402370194973,0.38848575712143923,2350.6075087241084,0.625
HTF nesting,standalone,1h,Holdout 2025–26,1152,0.3289930555555556,0.028862847222222224,-3.1732593408702,3.245450428692186,0.061090334197429624,66.5,1.0009478402782233,-5041.0,0.23385556157116016,0.35043814439036924,0.17501614605564786,3378.2514214646876,0.47619047619047616
Zone width,≤0.5 ATR,All trades,Overall,3140,0.1980891719745223,-0.5640127388535032,-2.651448126046901,1.5603697483463959,0.014302552615139793,-3542.0,0.9729086834476798,-11253.5,-0.1344493879676179,-0.22946003106717375,-0.030371764636620904,2357.578018179134,0.38202247191011235
Zone width,≤0.5 ATR,All trades,Train 2019–22,1422,0.1631504922644163,-3.156293952180028,-5.4433344159218455,-0.9819027945323083,-0.09403591370141962,-8976.5,0.8329891344794225,-11178.0,-1.0506686787516286,-1.7282015837206333,-0.20981758794083294,2084.15964121659,0.25
Zone width,≤0.5 ATR,All trades,Validation 2023–24,875,0.18057142857142858,1.1082857142857143,-2.5228309397778546,4.814184742860198,0.10488180471047476,1939.5,1.0636809876381068,-3678.5,0.495919448875503,0.9014852637810148,0.3129863639608767,2133.82818308741,0.5833333333333334
Zone width,≤0.5 ATR,All trades,Holdout 2025–26,843,0.2752075919335706,2.0729537366548043,-2.9880875330590655,7.553834341637785,0.10303381420319366,3495.0,1.0750991114883377,-3697.0,0.6965247650234025,1.1917841906422173,0.664298282434452,3062.43495136222,0.42857142857142855
Zone width,≤0.5 ATR,1h,Overall,2271,0.18229854689564068,1.204865697930427,-0.6791995214898576,3.1972443931787082,0.01677202248752514,5472.5,1.0786120607923693,-5513.5,0.5063912401300609,1.0070123762493768,0.15170908742632946,1510.0767836663445,0.5280898876404494
Zone width,≤0.5 ATR,1h,Train 2019–22,1026,0.13937621832358674,-2.1298732943469787,-4.214055430453231,0.11473710191609532,-0.13758072249433445,-4370.5,0.8494799559167929,-5513.5,-0.8924975476944675,-1.6190805578407694,-0.22128694745337638,1249.7478133358213,0.38636363636363635
Zone width,≤0.5 ATR,1h,Validation 2023–24,624,0.15544871794871795,2.248798076923077,-0.6563425980740389,5.4120797413793085,0.10976779743696159,2806.5,1.1860272428992809,-1344.0,1.0963276286389136,2.4141725707123736,1.2781569965870307,1366.3798675399262,0.5416666666666666
Zone width,≤0.5 ATR,1h,Holdout 2025–26,621,0.28019323671497587,5.665458937198068,1.5311676276771007,10.08088686542951,0.1783445712523232,7036.5,1.2760331875330992,-1303.5,1.931783911394297,3.9416035029162915,3.222410687356634,2069.279298832505,0.8095238095238095
Zone width,0.5–1 ATR,All trades,Overall,2532,0.3325434439178515,-3.3070695102685623,-6.412033440731284,0.022682333570439066,-0.024127699299747275,-16747.0,0.9044028244749776,-20451.0,-0.6472312990908471,-0.9076893210806911,-0.09855583948260818,2871.7161537356696,0.4157303370786517
Zone width,0.5–1 ATR,All trades,Train 2019–22,1234,0.3241491085899514,-2.2793760129659644,-6.465363392619194,1.9192440019405965,-0.033194348807245755,-5625.5,0.9271690369689476,-9997.5,-0.4982306556072649,-0.7344615117293821,-0.12883675211941378,2569.465312956725,0.45454545454545453
Zone width,0.5–1 ATR,All trades,Validation 2023–24,599,0.32387312186978295,-2.7170283806343907,-7.071163633363794,1.671004250774652,0.030267988332961068,-3255.0,0.9107595717556101,-5461.5,-0.5824854528564047,-0.8439909114176299,-0.2626628295996502,2293.6787111282283,0.4166666666666667
Zone width,0.5–1 ATR,All trades,Holdout 2025–26,699,0.3547925608011445,-5.626967095851216,-13.393597406615662,2.3957896995531867,-0.054735383705668814,-7866.5,0.8720228411531203,-10197.5,-0.9538486486209159,-1.2680540998829632,-0.42130992070863604,3928.432922980232,0.3333333333333333
Zone width,0.5–1 ATR,1h,Overall,1683,0.3333333333333333,0.6693404634581105,-2.7362712430986886,3.8629812171088895,0.03130130101638336,2253.0,1.0242282813835821,-5192.0,0.21579903019684246,0.35247345474303204,0.07709607441445084,1855.9587882194865,0.5168539325842697
Zone width,0.5–1 ATR,1h,Train 2019–22,819,0.315018315018315,0.3431013431013431,-3.954991870682538,4.509157666484902,0.0008132675931164851,562.0,1.0137078185787285,-5192.0,0.11954211476000674,0.200300827540317,0.03900972038155899,1695.2644495962868,0.5227272727272727
Zone width,0.5–1 ATR,1h,Validation 2023–24,391,0.3273657289002558,3.662404092071611,-1.021170624141127,8.029364958434915,0.14567038595272028,2864.0,1.1634236804564908,-2198.0,0.9753146867043967,1.8776838152303887,0.7090517241379309,1523.7875877937438,0.5416666666666666
Zone width,0.5–1 ATR,1h,Holdout 2025–26,473,0.3699788583509514,-1.2399577167019027,-8.99825245489308,6.489404098005711,-0.010450523162162502,-1173.0,0.9659674471233354,-3535.0,-0.18874162000671782,-0.283926928254145,-0.15033123681021993,2457.975070786329,0.47619047619047616
Zone width,>1 ATR,All trades,Overall,797,0.39021329987452946,-8.806775407779172,-14.47093896715523,-3.2381486053057316,-0.08708996539866379,-14038.0,0.8027886067502547,-16234.5,-0.941194646944815,-1.2968696350558968,-0.1147991142043657,1828.0509028849292,0.3707865168539326
Zone width,>1 ATR,All trades,Train 2019–22,364,0.4065934065934066,-7.332417582417582,-14.329539416920213,-0.33612708543984277,-0.04299655143899936,-5338.0,0.8183303270598645,-7377.5,-0.8777163983994972,-1.197815332776909,-0.19742031482438083,1574.1372450347747,0.38636363636363635
Zone width,>1 ATR,All trades,Validation 2023–24,217,0.3686635944700461,-5.820276497695852,-16.822719891318084,4.7907006920415105,-0.07460436556605833,-2526.0,0.8592090962294122,-3615.0,-0.6396748235288644,-0.9276157325116924,-0.3358446393671715,1755.417769187017,0.3333333333333333
Zone width,>1 ATR,All trades,Holdout 2025–26,216,0.38425925925925924,-14.291666666666666,-27.637464794904755,-2.6316515585241746,-0.1739389369032621,-6174.0,0.7412188783636516,-6467.5,-1.3480880335148187,-1.8177186911964984,-0.5474755872389379,2355.2502427559884,0.38095238095238093
Zone width,>1 ATR,1h,Overall,566,0.39752650176678445,-9.320671378091873,-16.026332444709677,-2.5636539757832226,-0.10120310670031682,-10551.0,0.7728158475534262,-10884.5,-0.9708656215270652,-1.3326327059763026,-0.12723266688810014,1299.3026510486065,0.34831460674157305
Zone width,>1 ATR,1h,Train 2019–22,250,0.416,-5.539,-12.615096654647436,0.6594028934143406,-0.030518726549987805,-2769.5,0.8472632014338894,-3352.0,-0.6634040138971093,-0.9168801321158441,-0.23078190713243496,1061.0198340812206,0.38636363636363635
Zone width,>1 ATR,1h,Validation 2023–24,158,0.34810126582278483,-10.598101265822784,-24.435488636363637,2.061622928176795,-0.13156940749226428,-3349.0,0.7312522569514104,-4112.5,-1.210675489660099,-1.6962171994774506,-0.4000887455307239,1335.418643970041,0.3333333333333333
Zone width,>1 ATR,1h,Holdout 2025–26,158,0.4177215189873418,-14.026898734177216,-31.684813596491228,1.4426609253205829,-0.18267917956395324,-4432.5,0.72032053506641,-4664.0,-1.2268553646347864,-1.6503384968843084,-0.4898715786855958,1675.422550543802,0.2857142857142857
Impulse body,<0.5 ATR,All trades,Overall,2452,0.2198205546492659,-1.3169861337683524,-3.9706385859046374,1.5506418179715957,-0.006066392796391447,-6458.5,0.9421644130025969,-11630.5,-0.3239169178833743,-0.5179163645763644,-0.07135928821813323,2223.1696379395976,0.4044943820224719
Impulse body,<0.5 ATR,All trades,Train 2019–22,1076,0.1895910780669145,-3.5701672862453533,-6.847323179271709,-0.22137552826928164,-0.10601749344309963,-7683.0,0.828649805968152,-8767.5,-1.0330521215630442,-1.613157153078303,-0.22888635200566862,1856.478200300039,0.2727272727272727
Impulse body,<0.5 ATR,All trades,Validation 2023–24,730,0.2,0.8075342465753425,-3.814967512097597,5.2838389487265065,0.052484658532849296,1179.0,1.042101128410227,-3740.5,0.38858033308343654,0.6755711925248727,0.28392952183534553,2248.6807207009465,0.5
Impulse body,<0.5 ATR,All trades,Holdout 2025–26,646,0.29256965944272445,0.03521671826625387,-6.134492365632496,5.9397899061517565,0.09425112550935505,45.5,1.0011718347584218,-4861.5,-0.002333621811526502,-0.003606925181315026,-0.001504441684974687,2841.753927141467,0.5714285714285714
Impulse body,<0.5 ATR,1h,Overall,1785,0.20112044817927172,-0.061764705882352944,-2.6260272823682245,2.4913994053491235,-0.0036736257856270437,-220.5,0.9965013883379611,-6767.0,0.02505726888480787,0.04540279184486075,0.006225314930793386,1442.3385883300793,0.42696629213483145
Impulse body,<0.5 ATR,1h,Train 2019–22,773,0.1591203104786546,-3.1416558861578268,-6.4830481910684,0.358366792839959,-0.15690810913637487,-4857.0,0.8053540656434096,-6124.0,-1.0570028581506568,-1.8216829571399924,-0.2178214787383476,1140.6231076102838,0.3181818181818182
Impulse body,<0.5 ATR,1h,Validation 2023–24,532,0.17293233082706766,0.9882518796992481,-2.487177994688006,4.604813782981062,0.051106302740459006,1051.5,1.0692300095466964,-2415.5,0.4827590836633512,0.9594890100751343,0.33575007368110815,1423.9986343611847,0.4583333333333333
Impulse body,<0.5 ATR,1h,Holdout 2025–26,480,0.3,3.734375,-2.9722342472881915,9.912683887764954,0.18238331932739424,3585.0,1.156663097865274,-2902.5,1.0079040715043612,1.7964765391934683,0.7002434600582483,1956.4218850518805,0.6190476190476191
Impulse body,0.5–0.75 ATR,All trades,Overall,1292,0.2848297213622291,-1.7602554179566563,-5.872707923933513,2.3262957294723643,0.026185600973432116,-4548.5,0.9397286231067884,-8982.0,-0.238287079517674,-0.381444849688741,-0.055847306621823724,1960.3865941191189,0.47191011235955055
Impulse body,0.5–0.75 ATR,All trades,Train 2019–22,615,0.26991869918699185,-0.725609756097561,-6.896810880049416,5.6188620030349,0.02235547114618309,-892.5,0.9719876965569191,-5261.5,-0.0651449426273495,-0.11276844419244574,-0.022601389619772202,1832.8842815056541,0.4772727272727273
Impulse body,0.5–0.75 ATR,All trades,Validation 2023–24,290,0.27241379310344827,-2.5163793103448278,-8.502808284168202,2.9086131446303654,0.04622014088063239,-1459.5,0.9012115879247327,-2595.0,-0.4231990734017547,-0.6719448088533971,-0.2572488681621677,1539.423877713028,0.4583333333333333
Impulse body,0.5–0.75 ATR,All trades,Holdout 2025–26,387,0.3178294573643411,-2.8378552971576227,-11.901181430630308,5.492471774548974,0.017259278675421978,-2196.5,0.9238172863485017,-3528.0,-0.38964378704162395,-0.5817109274136177,-0.3106113471917929,2584.0183146937743,0.47619047619047616
Impulse body,0.5–0.75 ATR,1h,Overall,879,0.28668941979522183,4.075654152445962,0.28586204845008545,7.74650678817802,0.11804440355980197,7165.0,1.1926385976232725,-3361.5,0.7739261029608893,1.453115721996586,0.3014562241714957,1264.1726022749644,0.550561797752809
Impulse body,0.5–0.75 ATR,1h,Train 2019–22,397,0.25692695214105793,3.2443324937027707,-2.865852825389954,9.312108316076808,0.08597073458204328,2576.0,1.179368450370783,-3361.5,0.6430837022605038,1.2199917722327358,0.2231000475083906,1125.9361754050035,0.5681818181818182
Impulse body,0.5–0.75 ATR,1h,Validation 2023–24,198,0.2727272727272727,5.878787878787879,-0.9079210555804572,12.128649160622505,0.22471903769992202,2328.0,1.3364404942553654,-789.0,1.1006105251102252,2.3471821091997525,1.4534766837113762,1041.9608728831897,0.5833333333333334
Impulse body,0.5–0.75 ATR,1h,Holdout 2025–26,284,0.3380281690140845,3.9806338028169015,-2.4811005029312407,10.42713798452907,0.08850802688524709,2261.0,1.142085087664174,-1898.5,0.7774488527320373,1.3817736390919626,0.7616842105263159,1714.5145481107022,0.47619047619047616
Impulse body,≥0.75 ATR,All trades,Overall,2725,0.3185321100917431,-4.278899082568807,-6.817897195077894,-1.4826376620215058,-0.03836661400333162,-23320.0,0.8772447446064278,-25592.5,-0.9099140028314157,-1.2785806650010292,-0.11289812954131141,2977.132081547815,0.3707865168539326
Impulse body,≥0.75 ATR,All trades,Train 2019–22,1329,0.308502633559067,-4.2755831452219715,-8.1747817508531,-0.22141403885869818,-0.06772417776183834,-11364.5,0.8641787923152768,-12452.0,-1.042656968830749,-1.4476297721172435,-0.22190828562670867,2699.2116454338657,0.4090909090909091
Impulse body,≥0.75 ATR,All trades,Validation 2023–24,671,0.30849478390462,-2.6535022354694484,-7.732130077428124,2.360193441873288,0.06258616277333987,-3561.0,0.9154046253073442,-5053.5,-0.6585922004601543,-0.9447944294142452,-0.3498296115440502,2464.3997934148274,0.4166666666666667
Impulse body,≥0.75 ATR,All trades,Holdout 2025–26,725,0.34620689655172415,-5.789310344827586,-10.687144416043289,-0.5804926963601704,-0.07798469811656071,-8394.5,0.8692537127459913,-11762.5,-0.9535149597958267,-1.3453682640747404,-0.37550224338222155,3959.7439121633834,0.23809523809523808
Impulse body,≥0.75 ATR,1h,Overall,1856,0.3173491379310345,-2.6320043103448274,-5.537527779584076,0.29963942646686903,-0.034329318111184344,-9770.0,0.9102253096629543,-10375.5,-0.571284093516594,-0.84724301295194,-0.12010182791651548,1944.3246680447428,0.42696629213483145
Impulse body,≥0.75 ATR,1h,Train 2019–22,925,0.3027027027027027,-2.3227027027027027,-5.924920107958503,1.356953620823288,-0.0659047027292704,-4297.0,0.9120413489585999,-4778.0,-0.6331843646415453,-0.942159442641045,-0.23964013456818306,1792.6145381444635,0.4318181818181818
Impulse body,≥0.75 ATR,1h,Validation 2023–24,443,0.30248306997742663,-1.1941309255079007,-6.79515810601577,3.8262440503588713,0.07444997201329832,-1058.0,0.9539298933159155,-3506.0,-0.2772668353113417,-0.43486921600787415,-0.1353319571552099,1683.67625245442,0.5
Impulse body,≥0.75 ATR,1h,Holdout 2025–26,488,0.35860655737704916,-4.523565573770492,-11.750094975490196,1.5636324112978413,-0.07322684834359464,-4415.0,0.8807095283770822,-5675.5,-0.7358103603521408,-1.0583085087516957,-0.4165672865671587,2482.78080015887,0.3333333333333333
Opposing room,<1R,All trades,Overall,782,0.32608695652173914,-12.555946291560103,-19.592422979175556,-5.166406387449908,-0.13470094465493973,-19637.5,0.722094463116929,-21366.0,-1.302607894209638,-1.7883136441120726,-0.12042058342002392,1871.6107375576319,0.3595505617977528
Opposing room,<1R,All trades,Train 2019–22,353,0.3031161473087819,-16.540368271954673,-28.844057642487048,-3.795833949720234,-0.20419528152814426,-11677.5,0.6183948236985719,-12495.5,-1.6110815772290747,-2.1467037706029437,-0.24457107112122048,1697.4892866574164,0.3181818181818182
Opposing room,<1R,All trades,Validation 2023–24,209,0.291866028708134,-12.826555023923445,-24.94988474025974,-0.5236289694894165,-0.1724045318061683,-5361.5,0.6958014184397163,-6612.5,-1.5423472685916317,-2.08495462784858,-0.39260620473462327,1705.2378663845557,0.3333333333333333
Opposing room,<1R,All trades,Holdout 2025–26,220,0.39545454545454545,-5.905681818181818,-16.610655894808577,4.427680226093402,0.012624285485278235,-2598.5,0.8841842533371961,-4876.5,-0.6599945070691031,-0.9505982584444271,-0.2956245049234972,2363.4480037657518,0.47619047619047616
